Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680469200.0 1.0 85 114 180 NA NA NA NA NA NA 288 255 422 NA NA NA NA NA NA 1394 354 868 NA NA NA NA NA NA 2009 1229 1226 NA NA NA NA NA NA
1680469200.0 10.0 NA 146 296 0 NA NA NA NA NA NA 312 537 0 NA NA NA NA NA NA 1455 2813 455 NA NA NA NA NA NA 1626 2940 843 NA NA NA NA NA
1680469200.0 1000.0 NA 274 150 0 59 NA NA NA NA NA 539 340 0 189 NA NA NA NA NA 2556 816 349 271 NA NA NA NA NA 3629 1688 498 366 NA NA NA NA
1680469200.0 10001.0 NA 213 449 0 87 99 NA NA NA NA 386 794 0 234 256 NA NA NA NA 1488 1475 453 362 469 NA NA NA NA 1334 2385 699 580 892 NA NA NA
1680469200.0 10002.0 NA 217 453 0 87 87 NA NA NA NA 394 810 0 233 249 NA NA NA NA 1486 1528 466 381 481 NA NA NA NA 1077 2345 947 758 786 NA NA NA
1680469200.0 10003.0 NA 209 451 0 89 100 NA NA NA NA 384 823 0 233 256 NA NA NA NA 1468 1557 454 378 478 NA NA NA NA 1659 2861 815 845 944 NA NA NA
1680469200.0 10004.0 NA 214 448 0 87 90 NA NA NA NA 385 817 0 232 251 NA NA NA NA 1480 1471 453 386 474 NA NA NA NA 1009 2527 736 1110 1616 NA NA NA
1680469200.0 10005.0 NA 213 451 0 88 88 NA NA NA NA 396 816 0 228 247 NA NA NA NA 1465 1482 459 380 473 NA NA NA NA 1528 2737 939 1188 802 NA NA NA
1680469200.0 10006.0 NA 214 446 0 86 89 NA NA NA NA 384 885 0 233 244 NA NA NA NA 1473 1489 450 372 439 NA NA NA NA 1502 3432 708 681 650 NA NA NA
1680469200.0 10007.0 NA 217 452 0 116 97 NA NA NA NA 387 825 0 308 255 NA NA NA NA 1512 1543 479 404 478 NA NA NA NA 1605 3713 866 896 1042 NA NA NA
1680469200.0 10008.0 NA 214 452 0 114 86 NA NA NA NA 388 811 0 308 254 NA NA NA NA 1513 1535 473 407 465 NA NA NA NA 1719 3935 720 1551 633 NA NA NA
