Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680642000.0 10824.502 297 208 0 885 961 0 894 326 127 593 545 176
1680642000.0 10824.503 297 215 0 896 989 0 906 341 128 595 544 176
1680642000.0 10824.504 296 157 NA 900 911 NA 898 180 NA 577 368 NA
1680642000.0 10824.506 297 154 0 895 961 0 870 350 134 568 590 185
1680642000.0 10824.507 296 160 0 896 988 0 880 335 129 571 578 175
1680642000.0 10824.508 296 158 NA 893 908 NA 896 178 NA 584 379 NA
1680642000.0 10824.512 296 181 0 891 782 0 892 205 102 577 278 152
1680642000.0 10824.513 264 185 0 893 787 0 1052 213 96 655 279 153
1680642000.0 10824.514 297 150 NA 896 758 NA 884 104 NA 578 168 NA
1680642000.0 10824.522 297 176 0 891 766 0 895 189 105 594 243 155
1680642000.0 10824.523 265 180 0 909 768 0 929 186 95 620 253 139
1680642000.0 10824.524 296 145 NA 898 723 NA 911 116 NA 588 173 NA
1680642000.0 10824.582 296 258 0 898 1032 0 891 340 146 591 566 201
1680642000.0 10824.583 295 263 0 890 1033 0 885 347 149 593 562 200
1680642000.0 10824.586 297 257 0 900 1047 0 868 373 150 559 631 199
1680642000.0 10824.587 296 267 0 903 1055 0 872 372 166 554 608 227
1680642000.0 10824.592 296 683 0 896 1762 0 909 1205 306 593 1299 357
1680642000.0 10824.593 294 703 0 901 1721 0 897 1176 293 593 1313 348
1680642000.0 10824.596 296 691 0 886 1720 0 895 1208 286 609 1300 334
1680642000.0 10824.597 294 725 0 889 1756 0 873 1205 287 594 1294 340
1680642000.0 10842.502 291 208 0 895 958 0 862 335 122 574 572 169
1680642000.0 10842.503 292 213 0 880 974 0 848 339 127 547 574 174
1680642000.0 10842.504 292 158 NA 889 908 NA 896 181 NA 586 381 NA
1680642000.0 10842.506 291 206 0 893 964 0 847 312 126 549 545 182
1680642000.0 10842.507 293 215 0 889 976 0 875 330 139 582 573 182
1680642000.0 10842.508 294 157 NA 904 916 NA 887 184 NA 576 382 NA
1680642000.0 11634.502 483 235 0 1278 1005 0 588 297 133 503 369 178
1680642000.0 11634.503 483 240 0 1292 1018 0 567 299 143 471 354 190
1680642000.0 11634.504 482 194 NA 1276 965 NA 572 160 NA 516 215 NA
1680642000.0 11634.506 485 236 0 1298 1004 0 582 300 138 489 369 189
1680642000.0 11634.507 484 241 0 1292 1028 0 570 312 139 560 368 183
1680642000.0 11634.508 483 192 NA 1286 958 NA 566 166 NA 463 221 NA
1680642000.0 11634.512 485 217 0 1299 821 0 586 279 97 512 354 145
1680642000.0 11634.513 481 220 0 1290 820 0 550 285 97 525 350 147
1680642000.0 11634.514 483 180 NA 1296 783 NA 561 157 NA 467 212 NA
1680642000.0 11634.522 484 211 0 1276 803 0 580 268 110 572 342 159
1680642000.0 11634.523 484 214 0 1283 807 0 585 258 95 494 332 142
1680642000.0 11634.524 485 175 NA 1287 752 NA 587 164 NA 493 204 NA
1680642000.0 11634.582 487 283 0 1275 1066 0 578 350 146 499 367 196
1680642000.0 11634.583 485 292 0 1282 1067 0 578 354 157 510 358 202
1680642000.0 11634.586 484 283 0 1271 1055 0 574 353 154 475 387 201
1680642000.0 11634.587 488 292 0 1297 1063 0 601 342 157 521 354 207
1680642000.0 11634.592 484 736 0 1285 1615 0 1569 1331 377 1538 1198 424
1680642000.0 11634.593 487 722 0 1291 1615 0 1568 1352 358 1536 1207 412
1680642000.0 11634.596 484 739 0 1295 1598 0 608 1308 381 523 1191 428
1680642000.0 11634.597 485 723 0 1290 1620 0 1527 1319 385 1519 1200 432
1680642000.0 11650.502 465 232 0 1276 1002 0 549 273 132 507 362 179
1680642000.0 11650.503 468 240 0 1293 1014 0 539 275 128 477 335 174
1680642000.0 11650.504 466 190 NA 1273 948 NA 540 165 NA 486 217 NA
1680642000.0 11650.506 465 232 0 1262 996 0 530 275 131 462 331 184
1680642000.0 11650.507 465 241 0 1267 1010 0 533 275 147 477 349 197
1680642000.0 11650.508 468 190 NA 1272 954 NA 525 155 NA 488 210 NA
1680642000.0 136.885502 176 200 0 719 948 0 266 381 88 415 540 142
1680642000.0 136.885512 175 180 0 726 784 0 269 244 92 450 261 135
1680642000.0 136.885522 177 173 0 719 761 0 267 250 100 419 272 144
1680642000.0 136.888502 176 200 0 717 962 0 265 396 90 406 578 136
1680642000.0 136.888512 177 183 0 711 790 0 267 244 99 404 256 144
1680642000.0 136.888522 176 175 0 711 765 0 296 235 91 418 252 131
