Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1681246800.0 10824.502 298 210 0 903 960 0 905 320 144 608 564 211
1681246800.0 10824.503 296 216 0 892 993 0 901 322 141 619 580 210
1681246800.0 10824.504 296 159 NA 891 918 NA 894 177 NA 600 367 NA
1681246800.0 10824.506 298 210 0 894 970 0 906 331 146 624 578 221
1681246800.0 10824.507 297 215 0 902 979 0 901 331 141 616 553 206
1681246800.0 10824.508 295 160 NA 901 916 NA 875 167 NA 555 350 NA
1681246800.0 10824.512 298 184 0 891 783 0 887 217 120 598 322 185
1681246800.0 10824.513 297 186 0 896 790 0 895 241 110 599 333 187
1681246800.0 10824.514 295 148 NA 890 755 NA 890 108 NA 585 187 NA
1681246800.0 10824.522 297 175 0 898 760 0 888 235 112 584 335 178
1681246800.0 10824.523 296 180 0 896 769 0 885 233 112 590 336 178
1681246800.0 10824.524 297 143 NA 892 725 NA 894 110 NA 593 187 NA
1681246800.0 10824.582 296 257 0 892 1025 0 873 401 160 653 638 232
1681246800.0 10824.583 296 264 0 887 1038 0 887 408 167 667 643 242
1681246800.0 10824.586 295 255 0 892 1034 0 866 405 163 618 635 230
1681246800.0 10824.587 296 264 0 891 1047 0 841 417 158 579 649 239
1681246800.0 10824.592 294 707 0 891 1786 0 894 1292 299 628 1459 411
1681246800.0 10824.593 297 710 0 898 1785 0 890 1276 316 560 1430 386
1681246800.0 10824.596 293 700 0 888 1710 0 882 1303 302 622 1443 372
1681246800.0 10824.597 298 710 0 896 1694 0 894 1258 305 594 1438 378
1681246800.0 10842.502 292 208 0 901 973 0 889 335 134 606 598 213
1681246800.0 10842.503 293 215 0 881 976 0 889 319 139 635 587 205
1681246800.0 10842.504 291 156 NA 897 915 NA 864 167 NA 574 349 NA
1681246800.0 10842.506 292 209 0 887 966 0 873 330 131 610 586 204
1681246800.0 10842.507 292 213 0 889 978 0 890 332 142 609 609 208
1681246800.0 10842.508 293 157 NA 883 906 NA 864 185 NA 583 388 NA
1681246800.0 11634.502 482 235 0 1292 994 0 612 314 140 532 408 208
1681246800.0 11634.503 476 241 0 1269 1011 0 577 332 147 521 424 209
1681246800.0 11634.504 460 194 NA 1293 949 NA 630 174 NA 572 251 NA
1681246800.0 11634.506 454 236 0 1283 996 0 606 321 145 527 413 211
1681246800.0 11634.507 458 241 0 1267 1009 0 618 318 153 543 414 216
1681246800.0 11634.508 461 191 NA 1284 951 NA 644 181 NA 576 265 NA
1681246800.0 11634.512 459 217 0 1286 817 0 625 279 113 539 377 187
1681246800.0 11634.513 452 218 0 1282 824 0 619 297 107 532 405 180
1681246800.0 11634.514 459 180 NA 1279 778 NA 631 161 NA 537 242 NA
1681246800.0 11634.522 478 214 0 1302 803 0 628 278 115 537 365 177
1681246800.0 11634.523 476 214 0 1290 810 0 615 276 106 542 367 173
1681246800.0 11634.524 454 175 NA 1300 753 NA 614 180 NA 529 244 NA
1681246800.0 11634.582 459 284 0 1291 1059 0 623 397 169 556 434 240
1681246800.0 11634.583 479 293 0 1287 1081 0 626 372 170 568 420 238
1681246800.0 11634.586 477 283 0 1282 1059 0 601 372 164 571 416 236
1681246800.0 11634.587 478 292 0 1264 1086 0 629 381 164 575 422 235
1681246800.0 11634.592 457 719 0 1281 1607 0 1556 1386 410 1544 1286 477
1681246800.0 11634.593 485 728 0 1300 1608 0 1459 1423 367 1471 1324 438
1681246800.0 11634.596 486 715 0 1301 1607 0 1485 1399 413 1471 1298 474
1681246800.0 11634.597 463 725 0 1293 1601 0 1556 1400 366 1517 1277 439
1681246800.0 11650.502 437 232 0 1269 988 0 620 294 138 562 395 207
1681246800.0 11650.503 435 242 0 1280 1020 0 587 313 141 528 405 208
1681246800.0 11650.504 430 192 NA 1272 955 NA 566 168 NA 513 247 NA
1681246800.0 11650.506 438 232 0 1273 1001 0 599 299 136 554 403 204
1681246800.0 11650.507 462 240 0 1269 1014 0 565 306 152 518 408 217
1681246800.0 11650.508 438 192 NA 1263 948 NA 607 174 NA 560 253 NA
1681246800.0 136.885502 172 199 0 716 952 0 250 403 110 409 581 173
1681246800.0 136.885512 176 182 0 719 790 0 285 275 106 442 324 179
1681246800.0 136.885522 176 176 0 718 765 0 288 266 99 445 305 168
1681246800.0 136.888502 177 198 0 716 952 0 265 384 108 402 562 170
1681246800.0 136.888512 176 184 0 716 787 0 292 288 110 543 334 174
1681246800.0 136.888522 177 176 0 717 764 0 287 268 98 447 327 163
