Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680469200.0 10824.502 296 208 0 901 957 0 929 313 138 598 547 198
1680469200.0 10824.503 291 215 0 890 989 0 940 318 139 598 546 198
1680469200.0 10824.504 296 156 NA 885 909 NA 933 189 NA 580 380 NA
1680469200.0 10824.506 295 211 0 884 971 0 915 337 140 555 558 201
1680469200.0 10824.507 295 215 0 890 986 0 942 327 148 560 550 210
1680469200.0 10824.508 296 157 NA 882 914 NA 912 179 NA 561 380 NA
1680469200.0 10824.512 298 184 0 906 793 0 909 243 105 561 351 166
1680469200.0 10824.513 297 184 0 895 788 0 918 229 105 579 322 168
1680469200.0 10824.514 296 148 NA 898 758 NA 919 111 NA 588 180 NA
1680469200.0 10824.522 296 177 0 892 760 0 932 219 114 576 309 170
1680469200.0 10824.523 296 178 0 901 769 0 955 228 105 599 308 164
1680469200.0 10824.524 295 145 NA 894 726 NA 925 123 NA 580 183 NA
1680469200.0 10824.582 261 255 0 881 1033 0 947 375 164 620 596 233
1680469200.0 10824.583 262 264 0 893 1045 0 944 387 172 628 624 243
1680469200.0 10824.586 294 254 0 892 1025 0 938 389 157 590 625 226
1680469200.0 10824.587 296 267 0 904 1042 0 916 393 169 599 596 239
1680469200.0 10824.592 296 716 0 888 1721 0 996 1173 313 694 1329 401
1680469200.0 10824.593 295 724 0 898 1732 0 972 1180 310 691 1310 384
1680469200.0 10824.596 296 715 0 890 1695 0 986 1193 312 697 1324 390
1680469200.0 10824.597 297 683 0 900 1687 0 921 1184 310 650 1380 391
1680469200.0 10842.502 291 208 0 897 961 0 960 319 133 646 547 198
1680469200.0 10842.503 289 217 0 880 980 0 936 314 151 610 566 212
1680469200.0 10842.504 292 157 NA 888 919 NA 940 186 NA 602 397 NA
1680469200.0 10842.506 291 207 0 875 968 0 921 327 138 593 558 203
1680469200.0 10842.507 293 214 0 880 976 0 949 337 141 592 582 206
1680469200.0 10842.508 290 156 NA 885 917 NA 933 190 NA 592 382 NA
1680469200.0 11634.502 483 234 0 1312 996 0 598 311 147 559 383 210
1680469200.0 11634.503 483 242 0 1277 1018 0 598 321 147 549 397 210
1680469200.0 11634.504 483 191 NA 1275 951 NA 593 179 NA 506 244 NA
1680469200.0 11634.506 481 235 0 1281 994 0 596 319 142 570 400 202
1680469200.0 11634.507 485 242 0 1293 1011 0 609 319 152 545 385 214
1680469200.0 11634.508 483 192 NA 1279 947 NA 598 175 NA 519 237 NA
1680469200.0 11634.512 484 215 0 1318 837 0 609 290 108 597 369 166
1680469200.0 11634.513 487 217 0 1276 827 0 594 289 107 542 371 166
1680469200.0 11634.514 487 182 NA 1293 788 NA 590 172 NA 517 244 NA
1680469200.0 11634.522 480 213 0 1283 792 0 597 279 117 527 356 182
1680469200.0 11634.523 484 213 0 1297 795 0 610 286 110 552 361 170
1680469200.0 11634.524 485 176 NA 1289 757 NA 581 178 NA 499 249 NA
1680469200.0 11634.582 483 283 0 1291 1049 0 596 379 166 599 411 230
1680469200.0 11634.583 453 294 0 1294 1070 0 607 385 170 584 408 242
1680469200.0 11634.586 453 285 0 1298 1078 0 620 376 165 556 408 237
1680469200.0 11634.587 446 294 0 1302 1072 0 615 399 162 548 457 223
1680469200.0 11634.592 468 737 0 1270 1570 0 1682 1342 375 1656 1231 442
1680469200.0 11634.593 467 744 0 1282 1591 0 1649 1342 376 1629 1236 449
1680469200.0 11634.596 486 737 0 1293 1630 0 607 1317 364 534 1277 428
1680469200.0 11634.597 466 745 0 1269 1590 0 1625 1350 377 1628 1246 437
1680469200.0 11650.502 466 234 0 1268 1014 0 583 294 137 549 371 203
1680469200.0 11650.503 469 239 0 1276 1006 0 560 328 138 537 412 206
1680469200.0 11650.504 466 191 NA 1283 960 NA 569 177 NA 483 235 NA
1680469200.0 11650.506 468 234 0 1282 1000 0 575 317 138 532 418 203
1680469200.0 11650.507 438 240 0 1285 1010 0 596 317 148 551 395 214
1680469200.0 11650.508 466 191 NA 1254 948 NA 570 166 NA 561 236 NA
1680469200.0 136.885502 175 198 0 719 947 0 271 385 102 407 558 158
1680469200.0 136.885512 176 180 0 720 782 0 265 257 111 379 305 175
1680469200.0 136.885522 175 174 0 716 765 0 264 280 102 368 323 157
1680469200.0 136.888502 176 200 0 713 945 0 293 359 110 435 535 171
1680469200.0 136.888512 177 181 0 710 785 0 260 269 107 391 314 164
1680469200.0 136.888522 175 174 0 711 767 0 287 281 106 422 312 167
