Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680901200.0 10824.502 294 206 0 890 972 0 884 335 135 575 571 197
1680901200.0 10824.503 297 219 0 902 984 0 885 329 141 594 548 193
1680901200.0 10824.504 300 161 NA 892 913 NA 874 179 NA 566 389 NA
1680901200.0 10824.506 299 208 0 889 964 0 886 315 134 579 533 202
1680901200.0 10824.507 300 219 0 899 996 0 902 324 147 620 553 203
1680901200.0 10824.508 299 163 NA 895 923 NA 881 177 NA 574 380 NA
1680901200.0 10824.512 298 187 0 898 788 0 880 206 100 554 273 159
1680901200.0 10824.513 299 191 0 897 802 0 904 234 96 606 301 152
1680901200.0 10824.514 299 152 NA 897 756 NA 887 108 NA 589 178 NA
1680901200.0 10824.522 298 181 0 891 771 0 897 204 103 582 276 159
1680901200.0 10824.523 300 184 0 895 772 0 866 211 96 537 287 147
1680901200.0 10824.524 299 147 NA 901 731 NA 886 113 NA 563 166 NA
1680901200.0 10824.582 292 258 0 900 1034 0 879 404 151 558 622 216
1680901200.0 10824.583 296 270 0 908 1047 0 906 405 152 636 648 208
1680901200.0 10824.586 294 258 0 895 1027 0 889 370 150 575 590 204
1680901200.0 10824.587 294 271 0 895 1052 0 1025 397 149 628 628 205
1680901200.0 10824.592 292 704 0 900 1739 0 876 1749 316 622 1880 376
1680901200.0 10824.593 295 715 0 892 1762 0 906 1796 323 586 1953 381
1680901200.0 10824.596 295 702 0 896 1742 0 873 1748 304 637 1894 361
1680901200.0 10824.597 297 721 0 898 1722 0 876 1767 288 582 2015 345
1680901200.0 10842.502 295 212 0 897 969 0 868 298 129 584 519 187
1680901200.0 10842.503 294 214 0 896 984 0 885 303 128 616 535 179
1680901200.0 10842.504 296 159 NA 903 917 NA 874 180 NA 586 390 NA
1680901200.0 10842.506 294 210 0 897 959 0 886 292 129 619 510 191
1680901200.0 10842.507 296 217 0 904 980 0 857 318 130 581 538 186
1680901200.0 10842.508 296 160 NA 908 917 NA 869 195 NA 597 400 NA
1680901200.0 11634.502 453 239 0 1275 1006 0 610 302 133 537 386 187
1680901200.0 11634.503 478 244 0 1286 1028 0 605 305 144 579 378 197
1680901200.0 11634.504 476 187 NA 1305 964 NA 607 178 NA 515 237 NA
1680901200.0 11634.506 453 238 0 1274 1001 0 620 313 140 533 386 210
1680901200.0 11634.507 457 245 0 1311 1023 0 624 320 146 570 407 196
1680901200.0 11634.508 481 193 NA 1287 971 NA 596 180 NA 516 252 NA
1680901200.0 11634.512 458 219 0 1282 818 0 618 280 107 515 357 153
1680901200.0 11634.513 454 222 0 1272 820 0 612 290 104 554 368 157
1680901200.0 11634.514 455 181 NA 1286 789 NA 590 171 NA 496 231 NA
1680901200.0 11634.522 455 215 0 1308 802 0 607 259 117 521 323 169
1680901200.0 11634.523 476 215 0 1272 800 0 598 273 99 574 352 150
1680901200.0 11634.524 483 179 NA 1281 753 NA 595 153 NA 512 200 NA
1680901200.0 11634.582 455 284 0 1290 1060 0 609 358 158 561 392 217
1680901200.0 11634.583 455 295 0 1288 1074 0 603 371 153 531 390 207
1680901200.0 11634.586 455 286 0 1285 1063 0 622 360 147 580 384 199
1680901200.0 11634.587 454 294 0 1289 1072 0 627 366 160 557 383 214
1680901200.0 11634.592 455 719 0 1292 1592 0 1520 2135 385 1481 2092 452
1680901200.0 11634.593 457 724 0 1285 1623 0 1543 2168 360 1475 2114 415
1680901200.0 11634.596 457 719 0 1282 1615 0 1518 2144 361 1477 2067 414
1680901200.0 11634.597 454 724 0 1308 1631 0 1541 2147 389 1480 2068 445
1680901200.0 11650.502 430 237 0 1258 1000 0 571 283 129 529 360 202
1680901200.0 11650.503 457 243 0 1274 1015 0 558 290 127 569 375 180
1680901200.0 11650.504 439 194 NA 1274 957 NA 554 180 NA 518 243 NA
1680901200.0 11650.506 462 235 0 1277 998 0 586 295 133 585 378 186
1680901200.0 11650.507 433 240 0 1272 1017 0 578 283 133 541 358 191
1680901200.0 11650.508 434 194 NA 1278 953 NA 583 164 NA 512 235 NA
1680901200.0 136.885502 173 202 0 726 946 0 289 358 95 401 539 161
1680901200.0 136.885512 175 180 0 731 789 0 281 262 97 409 303 145
1680901200.0 136.885522 180 179 0 725 773 0 300 255 93 441 295 151
1680901200.0 136.888502 175 202 0 719 958 0 280 396 93 407 585 138
1680901200.0 136.888512 174 176 0 715 789 0 288 262 107 431 292 162
1680901200.0 136.888522 180 178 0 725 770 0 315 263 94 453 289 143
