Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680555600.0 10824.502 296 209 0 893 964 0 914 317 132 539 510 176
1680555600.0 10824.503 265 217 0 893 985 0 987 317 135 609 523 187
1680555600.0 10824.504 296 158 NA 899 916 NA 948 167 NA 596 357 NA
1680555600.0 10824.506 296 210 0 898 955 0 948 334 141 588 545 197
1680555600.0 10824.507 294 212 0 888 975 0 892 313 138 539 534 192
1680555600.0 10824.508 296 158 NA 888 920 NA 937 173 NA 573 356 NA
1680555600.0 10824.512 294 182 0 892 787 0 955 214 99 594 287 150
1680555600.0 10824.513 295 186 0 898 807 0 906 213 100 569 272 157
1680555600.0 10824.514 297 148 NA 894 752 NA 924 114 NA 607 168 NA
1680555600.0 10824.522 266 178 0 900 769 0 930 209 105 593 270 154
1680555600.0 10824.523 296 178 0 891 774 0 989 220 107 615 280 155
1680555600.0 10824.524 297 144 NA 896 721 NA 926 117 NA 566 171 NA
1680555600.0 10824.582 296 255 0 908 1035 0 973 354 155 625 588 209
1680555600.0 10824.583 296 265 0 901 1030 0 934 370 160 616 595 214
1680555600.0 10824.586 296 255 0 893 1023 0 934 373 144 568 600 192
1680555600.0 10824.587 294 206 0 889 1036 0 932 383 163 579 601 213
1680555600.0 10824.592 295 0 NA 901 0 NA 927 0 NA 563 0 NA
1680555600.0 10824.593 296 0 NA 887 0 NA 905 0 NA 557 0 NA
1680555600.0 10824.596 296 0 NA 890 0 NA 1058 0 NA 596 0 NA
1680555600.0 10824.597 297 0 NA 906 0 NA 891 0 NA 580 0 NA
1680555600.0 10842.502 291 206 0 885 964 0 901 307 123 675 537 177
1680555600.0 10842.503 291 213 0 879 975 0 878 330 132 555 540 186
1680555600.0 10842.504 294 156 NA 890 909 NA 1092 169 NA 694 369 NA
1680555600.0 10842.506 292 207 0 890 967 0 909 309 133 588 526 182
1680555600.0 10842.507 293 211 0 898 967 0 917 330 138 577 551 193
1680555600.0 10842.508 292 157 NA 884 915 NA 923 182 NA 612 360 NA
1680555600.0 11634.502 459 235 0 1293 1001 0 1185 294 131 1197 350 182
1680555600.0 11634.503 458 242 0 1293 1008 0 1337 327 137 1320 376 188
1680555600.0 11634.504 453 192 NA 1292 952 NA 619 172 NA 515 228 NA
1680555600.0 11634.506 482 235 0 1278 991 0 610 315 136 511 348 179
1680555600.0 11634.507 455 241 0 1292 1011 0 1399 305 139 1374 354 190
1680555600.0 11634.508 482 190 NA 1283 953 NA 598 160 NA 533 204 NA
1680555600.0 11634.512 483 216 0 1285 838 0 597 270 98 577 327 150
1680555600.0 11634.513 455 218 0 1282 816 0 1391 288 98 1375 330 147
1680555600.0 11634.514 484 178 NA 1286 784 NA 588 162 NA 495 218 NA
1680555600.0 11634.522 487 212 0 1297 806 0 598 276 108 585 324 165
1680555600.0 11634.523 484 211 0 1284 801 0 624 275 103 510 320 156
1680555600.0 11634.524 450 175 NA 1281 757 NA 620 179 NA 577 216 NA
1680555600.0 11634.582 454 281 0 1307 1059 0 1319 370 161 1301 378 211
1680555600.0 11634.583 485 295 0 1307 1072 0 585 370 162 496 357 212
1680555600.0 11634.586 488 282 0 1282 1069 0 595 352 148 499 374 194
1680555600.0 11634.587 482 292 0 1296 1067 0 581 387 166 486 400 217
1680555600.0 11634.592 488 0 NA 1282 0 NA 1741 0 NA 1729 0 NA
1680555600.0 11634.593 487 0 NA 1287 0 NA 1697 0 NA 1688 0 NA
1680555600.0 11634.596 485 0 NA 1287 0 NA 594 0 NA 498 0 NA
1680555600.0 11634.597 481 0 NA 1305 0 NA 1749 0 NA 1731 0 NA
1680555600.0 11650.502 440 232 0 1265 1009 0 1154 274 132 1160 333 181
1680555600.0 11650.503 467 239 0 1274 1012 0 569 275 148 500 333 195
1680555600.0 11650.504 467 190 NA 1249 945 NA 568 163 NA 491 225 NA
1680555600.0 11650.506 471 231 0 1300 1000 0 549 285 133 481 339 188
1680555600.0 11650.507 465 238 0 1264 1011 0 561 291 145 482 351 194
1680555600.0 11650.508 465 190 NA 1266 952 NA 564 169 NA 474 223 NA
1680555600.0 136.885502 176 198 0 723 952 0 257 365 99 359 504 148
1680555600.0 136.885512 133 180 0 714 779 0 280 247 97 402 274 147
1680555600.0 136.885522 175 173 0 716 765 0 282 258 106 437 262 155
1680555600.0 136.888502 176 199 0 708 955 0 294 355 96 450 511 147
1680555600.0 136.888512 133 182 0 717 785 0 292 255 109 421 273 160
1680555600.0 136.888522 177 176 0 706 768 0 281 261 97 434 265 157
