Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1688979600.0 10008.0 NA 239 492 0 143 131 NA NA 3739 4121 0 3584 3536 NA NA 7435 5031 1286 1019 1139 NA NA 2370 4336 1328 1166 1182 NA
1688979600.0 1001.2 NA 542 178 0 0 0 0 NA 4271 3640 0 0 0 0 NA 33213 2494 277 333 319 362 NA 10787 1543 307 406 355 396
1688979600.0 10026.0 NA 267 510 0 110 134 NA NA 3763 4141 0 3515 3539 NA NA 7874 5670 1372 839 1130 NA NA 2520 4243 1417 942 1125 NA
1688979600.0 10059.0 NA 268 503 0 113 133 NA NA 3764 4153 0 3518 3542 NA NA 6428 7195 1487 916 1313 NA NA 2105 4625 1544 934 1332 NA
1688979600.0 101.0 123 NA NA NA NA NA NA 3602 NA NA NA NA NA NA 2434 NA NA NA NA NA NA 1827 NA NA NA NA NA NA
1688979600.0 1010.0 NA 65 62 0 NA NA NA NA 3448 3451 0 NA NA NA NA 206 474 379 NA NA NA NA 272 485 412 NA NA NA
1688979600.0 102.0 138 NA NA NA NA NA NA 3620 NA NA NA NA NA NA 2135 NA NA NA NA NA NA 1681 NA NA NA NA NA NA
1688979600.0 1020.0 NA 73 60 0 42 NA NA NA 3464 3439 0 3460 NA NA NA 411 148 129 405 NA NA NA 474 172 148 478 NA NA
1688979600.0 10224.0 NA 427 720 0 140 NA NA NA 3966 4464 0 3543 NA NA NA 11358 10363 1750 1325 NA NA NA 3800 5422 1797 1320 NA NA
1688979600.0 10224.15 NA 412 709 0 161 NA NA NA 3953 4432 0 3567 NA NA NA 11482 9836 1677 1592 NA NA NA 3774 5413 1737 1458 NA NA
1688979600.0 10225.0 NA 419 714 0 134 NA NA NA 3947 4371 0 3541 NA NA NA 11261 8411 1465 1321 NA NA NA 3735 4960 1514 1336 NA NA
1688979600.0 103.0 74 0 0 NA NA NA NA 3502 0 0 NA NA NA NA 1691 266 3680 NA NA NA NA 1443 280 3574 NA NA NA NA
1688979600.0 1040.1 NA 79 64 0 NA NA NA NA 3502 3429 0 NA NA NA NA 426 297 268 NA NA NA NA 532 324 321 NA NA NA
1688979600.0 1041.0 NA 78 70 0 NA NA NA NA 3503 3440 0 NA NA NA NA 563 354 199 NA NA NA NA 605 378 236 NA NA NA
1688979600.0 1042.0 NA 108 52 0 NA NA NA NA 3508 3435 0 NA NA NA NA 621 192 173 NA NA NA NA 752 203 212 NA NA NA
1688979600.0 1043.0 NA 93 54 0 NA NA NA NA 3482 3449 0 NA NA NA NA 492 220 153 NA NA NA NA 465 257 201 NA NA NA
1688979600.0 1044.0 NA 98 89 0 NA NA NA NA 3483 3469 0 NA NA NA NA 487 287 172 NA NA NA NA 462 255 200 NA NA NA
1688979600.0 1045.0 NA 90 67 0 NA NA NA NA 3485 3467 0 NA NA NA NA 772 495 139 NA NA NA NA 662 420 167 NA NA NA
1688979600.0 105.0 99 138 67 NA NA NA NA 3574 3539 3428 NA NA NA NA 2178 535 250 NA NA NA NA 1221 365 274 NA NA NA NA
1688979600.0 106.0 72 0 0 NA NA NA NA 3500 0 0 NA NA NA NA 1842 280 3771 NA NA NA NA 1604 292 3643 NA NA NA NA
1688979600.0 110.0 82 144 328 NA NA NA NA 3508 3526 3803 NA NA NA NA 1941 1037 4424 NA NA NA NA 1561 716 4367 NA NA NA NA
1688979600.0 11603.0 NA 410 596 0 121 NA NA NA 7854 4192 0 3518 NA NA NA 3292 7940 1883 1039 NA NA NA 2360 6906 1935 960 NA NA
1688979600.0 11605.0 NA 402 603 0 135 NA NA NA 7550 4176 0 3517 NA NA NA 2871 7864 1754 814 NA NA NA 2124 6816 1797 851 NA NA
1688979600.0 11606.0 NA 386 595 0 113 NA NA NA 7859 4188 0 3522 NA NA NA 2836 7630 1946 949 NA NA NA 2069 6710 1994 875 NA NA
1688979600.0 11607.0 NA 400 607 0 139 NA NA NA 7854 4188 0 3558 NA NA NA 3267 8037 1932 1031 NA NA NA 2292 6946 1976 959 NA NA
1688979600.0 11608.0 NA 400 603 0 140 NA NA NA 7853 4190 0 3562 NA NA NA 2996 7926 1881 984 NA NA NA 2095 6715 1934 915 NA NA
1688979600.0 11609.0 NA 416 605 0 139 NA NA NA 7867 4214 0 3554 NA NA NA 3377 8146 2026 1269 NA NA NA 2333 7022 2086 1568 NA NA
