Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1680991200.0 108.0 54 76 194 NA NA 100 149 254 NA NA 3516 282 395 NA NA 3562 302 425 NA NA
1680991200.0 109.0 55 79 189 NA NA 100 149 254 NA NA 3911 295 416 NA NA 4156 323 451 NA NA
1680991200.0 1102.0 NA 79 199 116 68 NA 147 263 171 112 NA 1674 2016 1817 123 NA 1726 2271 1959 129
1680991200.0 117.0 54 82 200 NA NA 99 149 254 NA NA 3969 295 424 NA NA 4223 336 504 NA NA
1680991200.0 121.0 55 79 190 NA NA 100 149 254 NA NA 4048 295 425 NA NA 4379 335 482 NA NA
1680991200.0 1303.0 65 145 183 NA NA 110 198 239 NA NA 6378 574 1614 NA NA 6698 711 1742 NA NA
1680991200.0 1311.0 NA 147 227 0 71 NA 215 291 0 102 NA 376 704 1252 68 NA 470 796 1275 142
1680991200.0 1325.0 NA 160 249 0 68 NA 225 316 0 109 NA 477 1330 1135 107 NA 566 1451 1161 176
1680991200.0 133.0 55 84 193 NA NA 100 149 254 NA NA 4299 287 445 NA NA 4375 335 480 NA NA
1680991200.0 134.701 NA 35 233 0 NA NA 80 307 0 NA NA 120 3245 423 NA NA 138 3380 450 NA
1680991200.0 134.704 NA 33 228 0 NA NA 78 307 0 NA NA 133 4297 353 NA NA 352 4701 384 NA
1680991200.0 134.706 NA 36 236 0 NA NA 81 312 0 NA NA 137 4830 390 NA NA 155 5401 434 NA
1680991200.0 134.707 NA 42 226 0 NA NA 81 300 0 NA NA 131 4258 355 NA NA 179 4678 382 NA
1680991200.0 134.809 NA 40 233 0 NA NA 79 307 0 NA NA 163 5139 352 NA NA 201 5779 372 NA
1680991200.0 134.81 NA 40 232 0 NA NA 80 307 0 NA NA 165 5174 355 NA NA 206 5795 373 NA
1680991200.0 134.812 NA 31 224 0 NA NA 78 297 0 NA NA 125 3056 363 NA NA 148 3162 390 NA
1680991200.0 134.901 NA 32 226 0 NA NA 79 303 0 NA NA 125 3113 367 NA NA 149 3211 396 NA
1680991200.0 134.902 NA 41 228 0 NA NA 83 301 0 NA NA 144 4013 378 NA NA 183 4597 411 NA
1680991200.0 134.903 NA 40 224 0 NA NA 83 297 0 NA NA 142 3762 385 NA NA 153 4295 447 NA
1680991200.0 134.906 NA 35 228 0 NA NA 81 301 0 NA NA 148 4435 374 NA NA 167 5037 419 NA
1680991200.0 134.907 NA 85 260 0 NA NA 142 315 0 NA NA 418 3972 395 NA NA 446 4215 427 NA
1680991200.0 134.909 NA 34 224 0 NA NA 82 293 0 NA NA 143 3904 368 NA NA 176 4029 394 NA
1680991200.0 134.91 NA 34 225 0 NA NA 81 290 0 NA NA 139 3568 370 NA NA 196 4031 399 NA
1680991200.0 134.911 NA 34 226 0 NA NA 80 296 0 NA NA 143 3789 371 NA NA 154 4278 426 NA
1680991200.0 134.99602 NA 33 225 0 NA NA 81 298 0 NA NA 148 3568 374 NA NA 179 4058 409 NA
1680991200.0 134.99603 NA 43 235 0 NA NA 81 306 0 NA NA 161 4935 374 NA NA 199 5546 401 NA
1680991200.0 134.99901 NA 34 225 0 NA NA 81 297 0 NA NA 139 3603 364 NA NA 164 3765 395 NA
1680991200.0 135.11 227 0 108 NA NA 307 0 160 NA NA 840 214 459 NA NA 1011 288 583 NA NA
1680991200.0 135.12 221 0 107 NA NA 297 0 154 NA NA 544 188 402 NA NA 634 207 492 NA NA
1680991200.0 135.3 215 0 107 NA NA 279 0 156 NA NA 412 178 377 NA NA 600 230 454 NA NA
1680991200.0 135.7 220 0 107 NA NA 298 0 152 NA NA 510 187 419 NA NA 640 229 520 NA NA
1680991200.0 1356.0 62 157 255 0 110 107 218 327 0 161 3509 461 1733 1309 450 3705 563 1885 1345 563
1680991200.0 136.721 NA 157 250 0 NA NA 229 333 0 NA NA 2509 6256 737 NA NA 2751 6600 768 NA
1680991200.0 136.722 NA 167 264 0 NA NA 234 347 0 NA NA 2988 6853 788 NA NA 4382 6958 822 NA
1680991200.0 136.723 NA 169 252 0 NA NA 234 326 0 NA NA 2863 6653 853 NA NA 4240 6780 877 NA
1680991200.0 136.724 NA 171 265 0 NA NA 235 352 0 NA NA 4066 7785 726 NA NA 5465 7933 759 NA
1680991200.0 136.725 NA 170 276 0 NA NA 232 357 0 NA NA 2826 6812 823 NA NA 4205 6914 853 NA
1680991200.0 136.726 NA 173 253 0 NA NA 230 332 0 NA NA 3113 7089 778 NA NA 4505 7206 819 NA
1680991200.0 136.727 NA 198 267 0 NA NA 285 338 0 NA NA 3019 6682 837 NA NA 4368 6793 863 NA
1680991200.0 136.728 NA 197 261 0 NA NA 281 340 0 NA NA 3268 7136 805 NA NA 4651 7265 853 NA
1680991200.0 136.729 NA 168 253 0 NA NA 226 330 0 NA NA 2680 6871 813 NA NA 4058 6988 842 NA
1680991200.0 136.73 NA 171 272 0 NA NA 225 356 0 NA NA 2889 6935 813 NA NA 4265 7028 840 NA
1680991200.0 136.731 NA 170 280 0 NA NA 236 368 0 NA NA 3058 7077 784 NA NA 4447 7181 828 NA
1680991200.0 136.7321 NA 155 266 0 NA NA 224 338 0 NA NA 1599 5016 840 NA NA 1804 5338 868 NA
1680991200.0 136.734 NA 172 251 0 NA NA 230 335 0 NA NA 2900 6911 808 NA NA 4288 7021 840 NA
1680991200.0 136.735 NA 151 218 0 NA NA 207 280 0 NA NA 703 1566 678 NA NA 859 1671 719 NA
1680991200.0 1360.0 66 162 250 0 NA 157 221 316 0 NA 3187 428 1252 1358 NA 5057 506 1357 1389 NA
1680991200.0 1361.0 62 160 248 0 NA 157 218 311 0 NA 3283 461 1249 1383 NA 4823 542 1354 1415 NA
1680991200.0 1362.0 60 155 244 0 NA 157 215 311 0 NA 2780 428 1137 1350 NA 4843 544 1256 1383 NA
1680991200.0 1363.0 62 169 249 0 NA 157 217 315 0 NA 3921 461 1249 1355 NA 5982 550 1362 1417 NA
1680991200.0 139901.0 NA 155 246 0 NA NA 220 313 0 NA NA 444 1039 1242 NA NA 532 1159 1279 NA
1680991200.0 139902.0 NA 160 249 0 NA NA 225 314 0 NA NA 505 1183 1204 NA NA 585 1411 1380 NA
1680991200.0 13992501.0 NA 197 321 0 NA NA 275 410 0 NA NA 2418 3539 1414 NA NA 3304 4165 1469 NA
1680991200.0 13992502.0 NA 202 325 0 NA NA 278 410 0 NA NA 2429 3343 1403 NA NA 2902 4119 1439 NA
1680991200.0 145.0 NA 231 282 0 NA NA 303 360 0 NA NA 2472 2078 170 NA NA 2617 2329 205 NA
