Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1689066000.0 1.0 130 261 262 NA NA NA NA NA NA 1110 593 1158 NA NA NA NA NA NA 1047 270 732 NA NA NA NA NA NA 977 344 1008 NA NA NA NA NA NA
1689066000.0 10.0 NA 145 331 0 NA NA NA NA NA NA 1170 1237 0 NA NA NA NA NA NA 3510 4861 693 NA NA NA NA NA NA 1330 2782 731 NA NA NA NA NA
1689066000.0 1000.0 NA 320 183 0 70 NA NA NA NA NA 1398 1173 0 587 NA NA NA NA NA 10768 3125 1586 1125 NA NA NA NA NA 7676 3203 1805 1159 NA NA NA NA
1689066000.0 10001.0 NA 290 541 0 132 144 NA NA NA NA 1542 1367 0 656 683 NA NA NA NA 1220 1237 391 283 418 NA NA NA NA 607 1803 463 322 504 NA NA NA
1689066000.0 10002.0 NA 233 473 0 97 121 NA NA NA NA 1606 1469 0 656 683 NA NA NA NA 5404 6164 2003 1431 2008 NA NA NA NA 2329 5639 2127 1547 2127 NA NA NA
1689066000.0 10003.0 NA 229 470 0 98 120 NA NA NA NA 1542 1469 0 656 683 NA NA NA NA 3807 4393 1225 705 1218 NA NA NA NA 3942 5844 1321 801 1273 NA NA NA
1689066000.0 10004.0 NA 222 466 0 100 112 NA NA NA NA 1606 1469 0 656 682 NA NA NA NA 3137 3727 1140 717 1186 NA NA NA NA 2835 3464 1194 799 1299 NA NA NA
1689066000.0 10005.0 NA 232 479 0 117 120 NA NA NA NA 1606 1469 0 656 683 NA NA NA NA 3071 3440 837 574 994 NA NA NA NA 2763 3200 882 638 1031 NA NA NA
1689066000.0 10006.0 NA 234 461 0 94 115 NA NA NA NA 1606 1469 0 592 682 NA NA NA NA 5575 6372 2194 1426 1930 NA NA NA NA 2929 6300 2365 1552 2043 NA NA NA
1689066000.0 10007.0 NA 226 472 0 126 119 NA NA NA NA 1644 1469 0 720 683 NA NA NA NA 2752 2539 708 613 840 NA NA NA NA 1098 2254 747 682 873 NA NA NA
1689066000.0 10008.0 NA 240 473 0 128 118 NA NA NA NA 1644 1469 0 720 683 NA NA NA NA 5519 6103 2080 1547 1696 NA NA NA NA 2438 5434 2179 1658 1782 NA NA NA
1689066000.0 10009.0 NA 235 476 0 140 126 NA NA NA NA 1708 1495 0 720 683 NA NA NA NA 5402 5727 2013 1448 1747 NA NA NA NA 2237 5042 2093 1575 1797 NA NA NA
1689066000.0 1001.0 NA 284 135 0 0 0 0 0 0 NA 1321 654 0 0 0 0 0 0 NA 5663 1071 250 176 266 601 278 495 NA 6744 2003 286 218 305 637 320 533
1689066000.0 1001.2 NA 525 169 0 0 0 0 NA NA NA 2103 718 0 0 0 0 NA NA NA 28258 2069 254 308 275 287 NA NA NA 12917 1363 291 458 319 324 NA NA
1689066000.0 1001.3 NA 489 206 0 NA NA NA NA NA NA 2039 718 0 NA NA NA NA NA NA 6740 1166 373 NA NA NA NA NA NA 3536 1061 429 NA NA NA NA NA
1689066000.0 1002.0 NA 716 112 NA NA NA NA NA NA NA 1810 625 NA NA NA NA NA NA NA 2063 185 NA NA NA NA NA NA NA 1976 285 NA NA NA NA NA NA
1689066000.0 1002.3 NA 611 230 0 NA NA NA NA NA NA 2104 718 0 NA NA NA NA NA NA 3505 593 202 NA NA NA NA NA NA 1995 680 322 NA NA NA NA NA
1689066000.0 1002.4 NA 501 0 NA NA NA NA NA NA NA 2104 0 NA NA NA NA NA NA NA 41465 2164 NA NA NA NA NA NA NA 15613 2355 NA NA NA NA NA NA
1689066000.0 10023.0 NA 232 469 0 94 107 NA NA NA NA 1542 1469 0 656 682 NA NA NA NA 3845 3684 1060 737 1154 NA NA NA NA 2515 3393 1116 826 1224 NA NA NA
1689066000.0 10024.0 NA 243 491 0 129 123 NA NA NA NA 1644 1623 0 720 683 NA NA NA NA 3346 3561 980 686 991 NA NA NA NA 2846 3104 1018 738 1020 NA NA NA
1689066000.0 10024.1 NA 269 548 0 NA NA NA NA NA NA 1644 1205 0 NA NA NA NA NA NA 1277 642 360 NA NA NA NA NA NA 653 717 445 NA NA NA NA NA
1689066000.0 10024.2 NA 328 517 0 NA NA NA NA NA NA 1708 1367 0 NA NA NA NA NA NA 1244 1374 426 NA NA NA NA NA NA 608 1831 553 NA NA NA NA NA
1689066000.0 10024.3 NA 244 218 0 NA NA NA NA NA NA 1708 1140 0 NA NA NA NA NA NA 4113 2146 979 NA NA NA NA NA NA 4287 2771 1041 NA NA NA NA NA
1689066000.0 10024.4 NA 249 485 0 NA NA NA NA NA NA 1708 1533 0 NA NA NA NA NA NA 2996 3445 843 NA NA NA NA NA NA 1192 2815 895 NA NA NA NA NA
1689066000.0 10024.5 NA 608 258 0 NA NA NA NA NA NA 1644 725 0 NA NA NA NA NA NA 1239 446 208 NA NA NA NA NA NA 507 689 329 NA NA NA NA NA
1689066000.0 10025.0 NA 262 509 0 185 144 NA NA NA NA 1542 1559 0 656 683 NA NA NA NA 1243 1259 406 289 468 NA NA NA NA 806 1576 608 755 638 NA NA NA
1689066000.0 10026.0 NA 309 528 0 189 324 NA NA NA NA 1606 1520 0 656 684 NA NA NA NA 1284 1530 406 285 484 NA NA NA NA 858 1554 711 656 647 NA NA NA
1689066000.0 1003.0 NA 367 0 NA NA NA NA NA NA NA 1499 0 NA NA NA NA NA NA NA 2384 259 NA NA NA NA NA NA NA 1860 336 NA NA NA NA NA NA
