Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680386400.0 10.0 NA 147 293 0 NA NA NA NA 282 736 0 NA NA NA NA 1878 3297 507 NA NA NA NA 2174 3297 1200 NA NA NA
1680386400.0 10006.0 NA 231 432 0 94 143 NA NA 438 926 0 185 288 NA NA 2531 1782 610 346 731 NA NA 1764 1938 771 1215 949 NA
1680386400.0 10007.0 NA 226 435 0 107 151 NA NA 430 922 0 272 326 NA NA 2590 1896 635 517 808 NA NA 1906 2631 1428 1688 1288 NA
1680386400.0 10008.0 NA 227 446 0 107 164 NA NA 431 925 0 272 356 NA NA 2541 1901 622 533 860 NA NA 1620 4155 1132 1444 1158 NA
1680386400.0 10023.0 NA 224 435 0 76 139 NA NA 427 998 0 192 298 NA NA 2554 1871 640 361 788 NA NA 1712 4335 1171 1036 1130 NA
1680386400.0 10024.3 NA 235 461 0 NA NA NA NA 438 959 0 NA NA NA NA 2613 2087 626 NA NA NA NA 1007 2878 693 NA NA NA
1680386400.0 10025.0 NA 226 446 0 86 178 NA NA 438 934 0 194 349 NA NA 2574 1934 649 372 848 NA NA 1676 3148 1739 1256 1346 NA
1680386400.0 10026.0 NA 236 460 0 81 173 NA NA 442 1009 0 195 341 NA NA 2652 2317 653 382 870 NA NA 1687 3374 1667 1435 1418 NA
1680386400.0 1004.0 NA 211 90 0 0 0 0 NA 394 202 0 0 0 0 NA 1001 328 87 120 262 262 NA 2748 1105 986 235 374 335
1680386400.0 10059.0 NA 240 459 0 81 174 NA NA 452 955 0 195 348 NA NA 2638 2612 657 375 843 NA NA 1549 2977 1037 1271 1870 NA
1680386400.0 10071.0 NA 236 451 0 80 171 NA NA 442 936 0 191 347 NA NA 2590 2046 657 366 853 NA NA 1343 2838 1351 684 1435 NA
1680386400.0 10224.15 NA 392 681 0 203 NA NA NA 638 1186 0 453 NA NA NA 4647 4005 667 983 NA NA NA 2857 4871 875 1242 NA NA
1680386400.0 10424.0 NA 188 424 0 NA NA NA NA 354 861 0 NA NA NA NA 1006 1966 656 NA NA NA NA 2372 2665 1214 NA NA NA
1680386400.0 108.0 86 123 281 NA NA NA NA 254 237 695 NA NA NA NA 1952 422 1704 NA NA NA NA 2068 1861 4312 NA NA NA NA
1680386400.0 10801.0 NA 215 433 0 79 150 NA NA 420 999 0 194 312 NA NA 2428 1863 640 361 814 NA NA 1470 2561 1548 984 1341 NA
1680386400.0 10803.0 NA 206 438 0 80 173 NA NA 425 960 0 196 351 NA NA 2471 1908 629 368 850 NA NA 1547 2795 1270 820 1320 NA
1680386400.0 10806.0 NA 216 429 0 76 142 NA NA 435 935 0 184 287 NA NA 2441 1827 627 375 804 NA NA 1310 2925 1662 1458 2878 NA
1680386400.0 10809.0 NA 219 434 0 106 176 NA NA 428 986 0 262 358 NA NA 2462 1959 628 525 857 NA NA 1642 3347 1085 2830 1577 NA
1680386400.0 10823.0 NA 218 430 0 79 142 NA NA 406 968 0 194 305 NA NA 2427 1865 635 360 797 NA NA 1421 2965 1160 1187 981 NA
1680386400.0 10824.0 NA 228 447 0 107 177 NA NA 433 949 0 262 350 NA NA 2534 2091 680 539 842 NA NA 1362 3020 2036 1089 1694 NA
