Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1680386400.0 10008.0 NA 189 660 95 0 NA NA NA NA 475 820 143 0 NA NA NA NA 1325 2192 407 1695 NA NA NA NA 2226 6075 686 2017 NA NA NA
1680386400.0 10009.0 NA 233 683 112 0 NA NA NA NA 481 796 144 0 NA NA NA NA 1321 2136 367 1669 NA NA NA NA 2158 4533 947 2208 NA NA NA
1680386400.0 1001.0 NA 375 183 0 0 0 0 0 NA 445 231 0 0 0 0 0 NA 2151 477 68 81 231 121 218 NA 3113 1306 247 162 331 186 264
1680386400.0 1002.0 NA 417 63 NA NA NA NA NA NA 512 123 NA NA NA NA NA NA 2743 405 NA NA NA NA NA NA 3793 381 NA NA NA NA NA
1680386400.0 10023.0 NA 233 680 88 0 NA NA NA NA 475 800 133 0 NA NA NA NA 1262 2049 356 1668 NA NA NA NA 2186 4633 1121 2003 NA NA NA
1680386400.0 10024.0 NA 212 685 95 0 NA NA NA NA 489 820 145 0 NA NA NA NA 1437 2390 398 1740 NA NA NA NA 2295 6299 836 2017 NA NA NA
1680386400.0 10024.1 NA 212 267 0 NA NA NA NA NA 481 363 0 NA NA NA NA NA 1519 824 308 NA NA NA NA NA 2430 1312 428 NA NA NA NA
1680386400.0 10024.2 NA 215 675 0 NA NA NA NA NA 482 841 0 NA NA NA NA NA 1487 2406 1691 NA NA NA NA NA 2388 5862 1970 NA NA NA NA
1680386400.0 10024.3 NA 215 240 0 NA NA NA NA NA 481 346 0 NA NA NA NA NA 1510 803 275 NA NA NA NA NA 2600 1154 412 NA NA NA NA
1680386400.0 10024.4 NA 253 697 0 NA NA NA NA NA 489 847 0 NA NA NA NA NA 1448 2334 1708 NA NA NA NA NA 2217 4594 2290 NA NA NA NA
1680386400.0 10024.5 NA 214 267 0 NA NA NA NA NA 474 368 0 NA NA NA NA NA 1497 821 302 NA NA NA NA NA 2802 1399 423 NA NA NA NA
1680386400.0 10024.6 NA 256 691 0 NA NA NA NA NA 480 838 0 NA NA NA NA NA 1461 2273 1665 NA NA NA NA NA 2088 3651 2703 NA NA NA NA
1680386400.0 10025.0 NA 247 684 89 0 NA NA NA NA 481 834 135 0 NA NA NA NA 1363 2190 361 1702 NA NA NA NA 2586 4161 900 2450 NA NA NA
1680386400.0 10026.0 NA 215 682 94 0 NA NA NA NA 481 840 144 0 NA NA NA NA 1523 2501 398 1740 NA NA NA NA 2311 4885 980 2040 NA NA NA
1680386400.0 1003.0 NA 313 0 NA NA NA NA NA NA 401 0 NA NA NA NA NA NA 2769 438 NA NA NA NA NA NA 2140 582 NA NA NA NA NA
1680386400.0 1004.0 NA 309 160 0 0 0 0 NA NA 399 212 0 0 0 0 NA NA 897 307 71 85 247 250 NA NA 1418 533 223 157 339 323 NA
1680386400.0 10042.0 NA 200 673 95 0 NA NA NA NA 489 833 146 0 NA NA NA NA 1424 2268 410 1726 NA NA NA NA 2572 5405 2358 2150 NA NA NA
1680386400.0 10059.0 NA 220 692 99 0 NA NA NA NA 475 848 144 0 NA NA NA NA 1611 2847 402 1728 NA NA NA NA 2459 4426 1643 2101 NA NA NA
1680386400.0 10071.0 NA 245 693 89 0 NA NA NA NA 489 840 134 0 NA NA NA NA 1364 2260 371 1699 NA NA NA NA 2580 3930 1826 2527 NA NA NA
1680386400.0 101.0 79 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 871 NA NA NA NA NA NA NA 1066 NA NA NA NA NA NA NA
1680386400.0 1010.0 NA 24 69 0 NA NA NA NA NA 69 120 0 NA NA NA NA NA 102 176 90 NA NA NA NA NA 274 259 151 NA NA NA NA
1680386400.0 102.0 81 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 685 NA NA NA NA NA NA NA 848 NA NA NA NA NA NA NA
1680386400.0 1020.0 NA 37 NA NA NA NA NA NA NA 105 NA NA NA NA NA NA NA 220 NA NA NA NA NA NA NA 329 NA NA NA NA NA NA
1680386400.0 10224.0 NA 395 953 0 NA NA NA NA NA 609 1158 0 NA NA NA NA NA 3881 4752 1882 NA NA NA NA NA 4929 6671 2243 NA NA NA NA
1680386400.0 10225.0 NA 388 936 0 NA NA NA NA NA 576 1166 0 NA NA NA NA NA 4037 4580 1745 NA NA NA NA NA 4719 5674 2104 NA NA NA NA
1680386400.0 103.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 765 213 1265 NA NA NA NA NA 861 338 1985 NA NA NA NA NA
1680386400.0 1030.0 NA 180 36 0 NA NA NA NA NA 302 84 0 NA NA NA NA NA 8001 227 64 NA NA NA NA NA 3598 308 118 NA NA NA NA
1680386400.0 10424.0 NA 247 694 0 NA NA NA NA NA 484 844 0 NA NA NA NA NA 1458 2315 1706 NA NA NA NA NA 2312 5006 2514 NA NA NA NA
1680386400.0 105.0 86 79 24 NA NA NA NA NA 184 360 65 NA NA NA NA NA 1603 449 110 NA NA NA NA NA 1148 435 182 NA NA NA NA NA
1680386400.0 106.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 621 215 1270 NA NA NA NA NA 770 307 2047 NA NA NA NA NA
1680386400.0 107.0 107 96 457 NA NA NA NA NA 187 367 557 NA NA NA NA NA 3339 448 1459 NA NA NA NA NA 2706 529 1729 NA NA NA NA NA
1680386400.0 108.0 109 100 461 NA NA NA NA NA 192 360 539 NA NA NA NA NA 4022 456 1588 NA NA NA NA NA 2609 476 2761 NA NA NA NA NA
1680386400.0 10823.0 65 191 662 82 0 NA NA NA 124 475 820 134 0 NA NA NA 1616 1315 2128 372 1703 NA NA NA 1659 1957 3799 891 1983 NA NA NA
1680386400.0 10824.0 72 216 683 96 0 NA NA NA 135 477 842 146 0 NA NA NA 4435 1541 2419 400 1726 NA NA NA 3091 4101 4999 878 2088 NA NA NA
1680386400.0 10825.0 68 205 681 85 0 NA NA NA 128 476 837 135 0 NA NA NA 3414 1413 2262 385 1733 NA NA NA 2374 3048 3549 1026 2107 NA NA NA
1680386400.0 10826.0 75 215 684 94 0 NA NA NA 135 478 847 146 0 NA NA NA 5923 1540 2608 415 1715 NA NA NA 3612 2409 4048 821 2138 NA NA NA
1680386400.0 10842.0 63 195 666 95 0 NA NA NA 119 477 812 144 0 NA NA NA 1474 1204 2150 391 1729 NA NA NA 1401 2677 5243 868 2048 NA NA NA
1680386400.0 109.0 108 112 466 NA NA NA NA NA 190 360 542 NA NA NA NA NA 4123 494 1548 NA NA NA NA NA 1870 1244 2707 NA NA NA NA NA
1680386400.0 11.0 NA 116 492 0 63 NA NA NA NA 371 582 0 105 NA NA NA NA 1657 1495 538 231 NA NA NA NA 1405 2717 843 432 NA NA NA
1680386400.0 110.0 69 94 447 NA NA NA NA NA 124 360 527 NA NA NA NA NA 772 416 1371 NA NA NA NA NA 747 1016 2323 NA NA NA NA NA
1680386400.0 1102.0 NA 126 481 137 75 NA NA NA NA 363 582 226 162 NA NA NA NA 2360 3703 1499 373 NA NA NA NA 1679 3635 1458 320 NA NA NA
1680386400.0 111.0 87 84 432 NA NA NA NA NA 184 360 554 NA NA NA NA NA 1627 395 1517 NA NA NA NA NA 1410 725 2299 NA NA NA NA NA
1680386400.0 112.0 104 111 456 NA NA NA NA NA 191 367 539 NA NA NA NA NA 3050 470 1460 NA NA NA NA NA 1849 808 2696 NA NA NA NA NA
1680386400.0 11224.0 72 218 686 0 NA NA NA NA 135 470 852 0 NA NA NA NA 3859 1582 2429 1717 NA NA NA NA 4803 3303 3722 2038 NA NA NA NA
1680386400.0 113.0 86 86 433 NA NA NA NA NA 185 360 540 NA NA NA NA NA 3093 485 1514 NA NA NA NA NA 1802 759 2036 NA NA NA NA NA
1680386400.0 114.0 97 104 448 NA NA NA NA NA 185 367 547 NA NA NA NA NA 2913 456 1464 NA NA NA NA NA 2243 924 2170 NA NA NA NA NA
1680386400.0 115.0 108 101 452 NA NA NA NA NA 187 367 563 NA NA NA NA NA 2928 451 1489 NA NA NA NA NA 1948 512 2337 NA NA NA NA NA
1680386400.0 116.0 101 102 456 NA NA NA NA NA 186 367 538 NA NA NA NA NA 3373 460 1484 NA NA NA NA NA 2201 420 2523 NA NA NA NA NA
1680386400.0 11623.0 62 193 662 83 0 NA NA NA 110 478 803 133 0 NA NA NA 1600 1397 2342 403 1783 NA NA NA 2214 2299 4823 826 2134 NA NA NA
1680386400.0 11624.0 71 218 689 95 0 NA NA NA 121 479 854 145 0 NA NA NA 3806 1605 2627 482 1810 NA NA NA 3325 2978 7309 1169 2120 NA NA NA
1680386400.0 11625.0 66 203 682 84 0 NA NA NA 114 482 845 135 0 NA NA NA 2794 1531 2427 409 1805 NA NA NA 2257 3792 4663 1222 2118 NA NA NA
1680386400.0 11626.0 73 230 692 93 0 NA NA NA 122 481 859 142 0 NA NA NA 5879 1824 2861 514 1804 NA NA NA 3401 1979 5496 1767 2212 NA NA NA
1680386400.0 11642.0 57 189 668 95 0 NA NA NA 104 478 834 145 0 NA NA NA 1199 1316 2231 482 1787 NA NA NA 933 3022 3775 1901 2035 NA NA NA
1680386400.0 117.0 88 88 439 NA NA NA NA NA 192 367 545 NA NA NA NA NA 3616 503 1570 NA NA NA NA NA 1675 869 1966 NA NA NA NA NA
1680386400.0 118.0 113 102 461 NA NA NA NA NA 180 360 544 NA NA NA NA NA 4100 501 1536 NA NA NA NA NA 3122 770 2128 NA NA NA NA NA
1680386400.0 119.0 107 94 457 NA NA NA NA NA 188 367 538 NA NA NA NA NA 2829 446 1453 NA NA NA NA NA 1955 744 2686 NA NA NA NA NA
1680386400.0 12.0 NA 122 476 0 NA NA NA NA NA 371 561 0 NA NA NA NA NA 1980 2908 527 NA NA NA NA NA 1438 3656 695 NA NA NA NA
1680386400.0 120.0 59 81 422 NA NA NA NA NA 144 360 529 NA NA NA NA NA 479 430 1465 NA NA NA NA NA 1230 663 2540 NA NA NA NA NA
1680386400.0 12024.0 70 222 688 0 NA NA NA NA 120 474 838 0 NA NA NA NA 3552 1657 2604 1813 NA NA NA NA 2702 2042 4102 2175 NA NA NA NA
1680386400.0 121.0 107 104 458 NA NA NA NA NA 193 360 545 NA NA NA NA NA 3164 483 1566 NA NA NA NA NA 1781 721 2515 NA NA NA NA NA
1680386400.0 122.0 51 75 415 NA NA NA NA NA 107 367 525 NA NA NA NA NA 849 320 1404 NA NA NA NA NA 1091 801 2111 NA NA NA NA NA
1680386400.0 123.1 314 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1087 NA NA NA NA NA NA NA 1322 NA NA NA NA NA NA NA
1680386400.0 123.2 322 NA NA NA NA NA NA NA 517 NA NA NA NA NA NA NA 1184 NA NA NA NA NA NA NA 1450 NA NA NA NA NA NA NA
1680386400.0 123.3 263 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 939 NA NA NA NA NA NA NA 1241 NA NA NA NA NA NA NA
1680386400.0 124.1 301 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 974 NA NA NA NA NA NA NA 1224 NA NA NA NA NA NA NA
1680386400.0 124.2 311 NA NA NA NA NA NA NA 521 NA NA NA NA NA NA NA 1072 NA NA NA NA NA NA NA 1203 NA NA NA NA NA NA NA
1680386400.0 124.4 305 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 954 NA NA NA NA NA NA NA 1134 NA NA NA NA NA NA NA
1680386400.0 124.5 306 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 969 NA NA NA NA NA NA NA 1171 NA NA NA NA NA NA NA
1680386400.0 124.6 263 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 960 NA NA NA NA NA NA NA 1192 NA NA NA NA NA NA NA
1680386400.0 125.0 88 87 432 NA NA NA NA NA 187 360 540 NA NA NA NA NA 2837 477 1502 NA NA NA NA NA 1557 803 2180 NA NA NA NA NA
1680386400.0 126.0 61 82 429 NA NA NA NA NA 148 367 536 NA NA NA NA NA 1379 458 1447 NA NA NA NA NA 1244 516 1954 NA NA NA NA NA
1680386400.0 127.0 59 79 423 NA NA NA NA NA 125 360 539 NA NA NA NA NA 1131 465 1448 NA NA NA NA NA 1018 556 2028 NA NA NA NA NA
1680386400.0 128.0 57 82 423 NA NA NA NA NA 114 367 540 NA NA NA NA NA 718 440 1417 NA NA NA NA NA 898 715 2143 NA NA NA NA NA
1680386400.0 129.0 59 80 420 NA NA NA NA NA 130 360 547 NA NA NA NA NA 465 433 1420 NA NA NA NA NA 1035 653 1976 NA NA NA NA NA
1680386400.0 13.0 NA 90 440 0 NA NA NA NA NA 371 537 0 NA NA NA NA NA 453 1878 459 NA NA NA NA NA 938 2742 622 NA NA NA NA
1680386400.0 130.0 60 80 426 NA NA NA NA NA 125 360 532 NA NA NA NA NA 785 446 1435 NA NA NA NA NA 1067 738 2059 NA NA NA NA NA
1680386400.0 1301.0 80 93 211 NA NA NA NA NA 147 369 324 NA NA NA NA NA 1355 491 1110 NA NA NA NA NA 1183 774 1680 NA NA NA NA NA
1680386400.0 1302.0 94 103 229 NA NA NA NA NA 166 377 332 NA NA NA NA NA 3911 689 1248 NA NA NA NA NA 1926 665 1807 NA NA NA NA NA
1680386400.0 1303.0 100 126 245 NA NA NA NA NA 159 373 351 NA NA NA NA NA 6628 518 1333 NA NA NA NA NA 3135 472 1808 NA NA NA NA NA
1680386400.0 1306.0 NA 95 542 0 NA NA NA NA NA 381 656 0 NA NA NA NA NA 471 1534 575 NA NA NA NA NA 960 2883 754 NA NA NA NA
1680386400.0 1307.0 NA 91 180 42 0 NA NA NA NA 371 259 86 0 NA NA NA NA 480 577 131 214 NA NA NA NA 781 973 290 350 NA NA NA
1680386400.0 1308.0 NA 91 177 44 0 NA NA NA NA 379 256 85 0 NA NA NA NA 446 494 133 213 NA NA NA NA 891 772 244 317 NA NA NA
1680386400.0 1309.0 NA 117 588 0 NA NA NA NA NA 381 688 0 NA NA NA NA NA 518 1711 656 NA NA NA NA NA 1048 3163 887 NA NA NA NA
1680386400.0 131.0 70 92 449 NA NA NA NA NA 126 367 550 NA NA NA NA NA 944 399 1389 NA NA NA NA NA 1458 474 1826 NA NA NA NA NA
1680386400.0 1310.0 NA 104 562 0 NA NA NA NA NA 381 686 0 NA NA NA NA NA 541 1671 592 NA NA NA NA NA 1051 2591 753 NA NA NA NA
1680386400.0 1311.0 NA 112 498 0 63 NA NA NA NA 373 605 0 105 NA NA NA NA 451 1077 570 203 NA NA NA NA 876 2401 723 578 NA NA NA
1680386400.0 1312.0 NA 117 584 0 NA NA NA NA NA 381 682 0 NA NA NA NA NA 539 1700 660 NA NA NA NA NA 1174 2784 899 NA NA NA NA
1680386400.0 1313.0 NA 119 590 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 437 1913 657 NA NA NA NA NA 1011 2378 884 NA NA NA NA
1680386400.0 1314.0 NA 104 559 0 NA NA NA NA NA 373 670 0 NA NA NA NA NA 542 1651 598 NA NA NA NA NA 1769 2561 807 NA NA NA NA
1680386400.0 1315.0 NA 111 568 0 NA NA NA NA NA 381 662 0 NA NA NA NA NA 420 1498 600 NA NA NA NA NA 829 2202 901 NA NA NA NA
1680386400.0 1316.0 NA 97 553 0 NA NA NA NA NA 373 679 0 NA NA NA NA NA 498 1568 579 NA NA NA NA NA 2540 2571 720 NA NA NA NA
1680386400.0 1317.0 NA 107 572 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 426 1508 611 NA NA NA NA NA 1097 2878 906 NA NA NA NA
1680386400.0 1318.0 NA 107 571 0 NA NA NA NA NA 373 682 0 NA NA NA NA NA 430 1503 599 NA NA NA NA NA 770 2262 751 NA NA NA NA
1680386400.0 1319.0 NA 96 546 0 NA NA NA NA NA 373 675 0 NA NA NA NA NA 467 1536 579 NA NA NA NA NA 930 2458 709 NA NA NA NA
1680386400.0 132.0 89 88 440 NA NA NA NA NA 182 367 540 NA NA NA NA NA 2925 485 1567 NA NA NA NA NA 1754 695 2023 NA NA NA NA NA
1680386400.0 1320.0 NA 112 570 0 NA NA NA NA NA 380 680 0 NA NA NA NA NA 464 1537 641 NA NA NA NA NA 920 2638 893 NA NA NA NA
1680386400.0 1321.0 NA 112 571 0 NA NA NA NA NA 373 662 0 NA NA NA NA NA 458 1539 637 NA NA NA NA NA 767 2220 825 NA NA NA NA
1680386400.0 1322.0 NA 97 555 0 NA NA NA NA NA 381 664 0 NA NA NA NA NA 487 1578 580 NA NA NA NA NA 1902 2864 743 NA NA NA NA
1680386400.0 1323.0 NA 104 558 0 NA NA NA NA NA 380 654 0 NA NA NA NA NA 436 1453 635 NA NA NA NA NA 1155 2059 827 NA NA NA NA
1680386400.0 1324.0 NA 106 565 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 518 1682 597 NA NA NA NA NA 2071 2570 783 NA NA NA NA
1680386400.0 1325.0 NA 119 588 0 73 NA NA NA NA 381 680 0 115 NA NA NA NA 504 1697 586 259 NA NA NA NA 1072 2877 782 473 NA NA NA
1680386400.0 1325.1 NA 108 220 0 NA NA NA NA NA 381 290 0 NA NA NA NA NA 576 677 270 NA NA NA NA NA 619 980 404 NA NA NA NA
1680386400.0 1325.2 NA 122 588 0 NA NA NA NA NA 381 675 0 NA NA NA NA NA 550 1720 650 NA NA NA NA NA 1308 2904 857 NA NA NA NA
1680386400.0 1325.3 NA 106 210 0 NA NA NA NA NA 381 297 0 NA NA NA NA NA 568 678 259 NA NA NA NA NA 628 1018 399 NA NA NA NA
1680386400.0 1325.4 NA 108 570 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 554 1773 607 NA NA NA NA NA 993 2822 746 NA NA NA NA
1680386400.0 1325.5 NA 204 0 NA NA NA NA NA NA 313 0 NA NA NA NA NA NA 4259 129 NA NA NA NA NA NA 6275 514 NA NA NA NA NA
1680386400.0 1325.51 NA 171 0 NA NA NA NA NA NA 249 0 NA NA NA NA NA NA 1453 130 NA NA NA NA NA NA 1656 216 NA NA NA NA NA
1680386400.0 1325.6 NA 163 NA NA NA NA NA NA NA 243 NA NA NA NA NA NA NA 2149 NA NA NA NA NA NA NA 2484 NA NA NA NA NA NA
1680386400.0 1325.7 NA 165 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2114 119 NA NA NA NA NA NA 2470 198 NA NA NA NA NA
1680386400.0 1325.8 NA 166 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2152 119 NA NA NA NA NA NA 2544 193 NA NA NA NA NA
1680386400.0 1325.9 NA 156 0 NA NA NA NA NA NA 228 0 NA NA NA NA NA NA 1603 117 NA NA NA NA NA NA 1151 185 NA NA NA NA NA
1680386400.0 1326.0 NA 116 581 0 NA NA NA NA NA 381 665 0 NA NA NA NA NA 479 1554 651 NA NA NA NA NA 1386 2328 869 NA NA NA NA
1680386400.0 1327.0 NA 116 579 0 NA NA NA NA NA 382 666 0 NA NA NA NA NA 477 1585 656 NA NA NA NA NA 701 2855 871 NA NA NA NA
1680386400.0 1328.0 NA 103 561 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 515 1653 598 NA NA NA NA NA 1033 2668 746 NA NA NA NA
1680386400.0 1329.0 NA 100 557 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 490 1581 586 NA NA NA NA NA 1752 2538 742 NA NA NA NA
1680386400.0 1329.1 NA 179 0 NA NA NA NA NA NA 260 0 NA NA NA NA NA NA 1822 115 NA NA NA NA NA NA 1801 186 NA NA NA NA NA
1680386400.0 133.0 101 102 460 NA NA NA NA NA 190 367 545 NA NA NA NA NA 5036 510 1617 NA NA NA NA NA 2088 743 1848 NA NA NA NA NA
1680386400.0 1330.0 NA 115 587 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 484 1578 658 NA NA NA NA NA 1073 2296 916 NA NA NA NA
1680386400.0 1331.0 NA 116 583 0 NA NA NA NA NA 381 683 0 NA NA NA NA NA 495 1564 657 NA NA NA NA NA 1285 3182 876 NA NA NA NA
1680386400.0 1332.0 NA 105 566 0 NA NA NA NA NA 377 683 0 NA NA NA NA NA 555 1705 593 NA NA NA NA NA 1311 2743 787 NA NA NA NA
1680386400.0 1333.0 NA 101 563 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 500 1603 584 NA NA NA NA NA 1273 2744 757 NA NA NA NA
1680386400.0 1334.0 NA 117 587 0 NA NA NA NA NA 374 681 0 NA NA NA NA NA 493 1660 657 NA NA NA NA NA 896 2824 889 NA NA NA NA
1680386400.0 1335.0 NA 103 561 0 NA NA NA NA NA 381 662 0 NA NA NA NA NA 483 1596 590 NA NA NA NA NA 920 2538 746 NA NA NA NA
1680386400.0 1336.0 NA 118 588 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 541 2031 661 NA NA NA NA NA 775 2413 922 NA NA NA NA
1680386400.0 1337.0 NA 107 576 0 NA NA NA NA NA 381 682 0 NA NA NA NA NA 610 2049 611 NA NA NA NA NA 1033 3900 850 NA NA NA NA
1680386400.0 1338.0 NA 106 570 0 NA NA NA NA NA 381 677 0 NA NA NA NA NA 571 1747 598 NA NA NA NA NA 1361 3496 738 NA NA NA NA
1680386400.0 1339.0 NA 130 595 0 NA NA NA NA NA 373 697 0 NA NA NA NA NA 568 1903 672 NA NA NA NA NA 863 3010 942 NA NA NA NA
1680386400.0 134.0 NA 421 35 0 NA NA NA NA NA 512 76 0 NA NA NA NA NA 2988 122 73 NA NA NA NA NA 4258 201 119 NA NA NA NA
1680386400.0 134.701 NA 34 524 0 NA NA NA NA NA 82 600 0 NA NA NA NA NA 241 4301 698 NA NA NA NA NA 550 3667 923 NA NA NA NA
1680386400.0 134.702 NA 40 520 0 NA NA NA NA NA 85 597 0 NA NA NA NA NA 246 5425 674 NA NA NA NA NA 522 3648 991 NA NA NA NA
1680386400.0 134.703 NA 36 538 0 NA NA NA NA NA 89 624 0 NA NA NA NA NA 278 5489 633 NA NA NA NA NA 425 3836 986 NA NA NA NA
1680386400.0 134.704 NA 37 519 0 NA NA NA NA NA 83 600 0 NA NA NA NA NA 249 5274 687 NA NA NA NA NA 390 3424 892 NA NA NA NA
1680386400.0 134.705 NA 50 526 0 NA NA NA NA NA 83 612 0 NA NA NA NA NA 281 5616 694 NA NA NA NA NA 798 3467 1064 NA NA NA NA
1680386400.0 134.706 NA 37 529 0 NA NA NA NA NA 86 622 0 NA NA NA NA NA 262 5733 732 NA NA NA NA NA 694 3527 1256 NA NA NA NA
1680386400.0 134.707 NA 36 525 0 NA NA NA NA NA 89 605 0 NA NA NA NA NA 305 5198 626 NA NA NA NA NA 456 3675 1086 NA NA NA NA
1680386400.0 134.708 NA 32 514 0 NA NA NA NA NA 85 599 0 NA NA NA NA NA 302 5065 680 NA NA NA NA NA 469 5159 872 NA NA NA NA
1680386400.0 134.709 NA 42 694 0 NA NA NA NA NA 84 791 0 NA NA NA NA NA 295 5352 670 NA NA NA NA NA 749 4740 1108 NA NA NA NA
1680386400.0 134.71 NA 36 495 0 NA NA NA NA NA 79 589 0 NA NA NA NA NA 288 3948 622 NA NA NA NA NA 576 4390 732 NA NA NA NA
1680386400.0 134.801 NA 44 520 0 NA NA NA NA NA 88 599 0 NA NA NA NA NA 269 4033 670 NA NA NA NA NA 480 3743 857 NA NA NA NA
1680386400.0 134.802 NA 37 527 0 NA NA NA NA NA 85 609 0 NA NA NA NA NA 291 6602 665 NA NA NA NA NA 358 3835 1092 NA NA NA NA
1680386400.0 134.803 NA 50 523 0 NA NA NA NA NA 89 604 0 NA NA NA NA NA 285 5980 665 NA NA NA NA NA 856 4842 975 NA NA NA NA
1680386400.0 134.804 NA 46 527 0 NA NA NA NA NA 89 613 0 NA NA NA NA NA 283 6564 613 NA NA NA NA NA 481 4203 889 NA NA NA NA
1680386400.0 134.805 NA 39 526 0 NA NA NA NA NA 93 617 0 NA NA NA NA NA 276 6449 625 NA NA NA NA NA 815 4109 981 NA NA NA NA
1680386400.0 134.806 NA 35 529 0 NA NA NA NA NA 90 622 0 NA NA NA NA NA 289 7028 674 NA NA NA NA NA 439 4554 874 NA NA NA NA
1680386400.0 134.807 NA 104 555 0 NA NA NA NA NA 192 689 0 NA NA NA NA NA 1397 7388 764 NA NA NA NA NA 1924 6520 1179 NA NA NA NA
1680386400.0 134.808 NA 94 560 0 NA NA NA NA NA 194 678 0 NA NA NA NA NA 1460 7416 680 NA NA NA NA NA 2130 5105 1122 NA NA NA NA
1680386400.0 134.809 NA 46 525 0 NA NA NA NA NA 90 610 0 NA NA NA NA NA 295 6180 679 NA NA NA NA NA 650 4609 985 NA NA NA NA
1680386400.0 134.81 NA 36 519 0 NA NA NA NA NA 84 619 0 NA NA NA NA NA 276 6249 677 NA NA NA NA NA 556 3847 854 NA NA NA NA
1680386400.0 134.811 NA 42 526 0 NA NA NA NA NA 89 620 0 NA NA NA NA NA 282 6435 665 NA NA NA NA NA 610 3766 1050 NA NA NA NA
