Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689109200.0 1000.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1689109200.0 1001.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1689109200.0 1005.0 NA 176 144 0 NA NA NA 3692 3574 0 NA NA NA 1119 588 190 NA NA NA 1044 600 211 NA NA
1689109200.0 101.0 133 NA NA NA NA NA 3629 NA NA NA NA NA 2294 NA NA NA NA NA 1643 NA NA NA NA NA
1689109200.0 1010.0 NA 60 69 0 NA NA NA 3478 3481 0 NA NA NA 301 348 424 NA NA NA 354 360 460 NA NA
1689109200.0 102.0 122 NA NA NA NA NA 3628 NA NA NA NA NA 1799 NA NA NA NA NA 1345 NA NA NA NA NA
1689109200.0 1020.0 NA 55 74 0 52 NA NA 3494 3462 0 3492 NA NA 372 205 173 472 NA NA 442 234 204 533 NA
1689109200.0 1040.1 NA 86 81 0 NA NA NA 3530 3455 0 NA NA NA 728 296 216 NA NA NA 835 326 255 NA NA
1689109200.0 1041.0 NA 91 62 0 NA NA NA 3529 3459 0 NA NA NA 519 348 159 NA NA NA 572 374 181 NA NA
1689109200.0 1042.0 NA 86 58 0 NA NA NA 3534 3459 0 NA NA NA 660 400 161 NA NA NA 804 406 194 NA NA
1689109200.0 1043.0 NA 64 59 0 NA NA NA 3505 3464 0 NA NA NA 622 361 118 NA NA NA 535 379 136 NA NA
1689109200.0 1044.0 NA 64 66 0 NA NA NA 3502 3492 0 NA NA NA 736 427 180 NA NA NA 608 354 221 NA NA
1689109200.0 1045.0 NA 68 72 0 NA NA NA 3499 3481 0 NA NA NA 659 393 149 NA NA NA 528 329 178 NA NA
1689109200.0 1052.0 NA 182 114 0 NA NA NA 3694 3578 0 NA NA NA 1125 591 147 NA NA NA 1076 596 177 NA NA
1689109200.0 1052.1 NA 104 0 NA NA NA NA 3590 0 NA NA NA NA 592 155 NA NA NA NA 608 180 NA NA NA
1689109200.0 1060.1 NA 132 NA NA NA NA NA 3603 NA NA NA NA NA 1170 NA NA NA NA NA 828 NA NA NA NA
