Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689195600.0 136.7802 NA 92 0 NA NA NA 3516 0 NA NA NA 1012 418 NA NA NA 1100 462 NA NA
1689195600.0 136.782 NA 180 566 0 NA NA 3595 4277 0 NA NA 812 36747 1006 NA NA 467 13072 1047 NA
1689195600.0 136.787 NA 144 639 0 NA NA 3602 4422 0 NA NA 808 28371 656 NA NA 442 10741 701 NA
1689195600.0 136.794 NA 133 579 0 NA NA 3605 4325 0 NA NA 1325 28091 1187 NA NA 731 11233 1244 NA
1689195600.0 136.799 NA 138 658 0 NA NA 3606 4393 0 NA NA 1178 27351 964 NA NA 667 10815 1373 NA
1689195600.0 136.818 NA 177 560 0 NA NA 3613 4270 0 NA NA 1229 39471 1139 NA NA 677 13552 1182 NA
1689195600.0 136.819 NA 135 524 0 NA NA 3606 4229 0 NA NA 914 25877 480 NA NA 512 9402 505 NA
1689195600.0 136.82 NA 143 504 0 NA NA 3600 4197 0 NA NA 748 39199 497 NA NA 450 14703 536 NA
1689195600.0 136.824 NA 137 515 0 NA NA 3605 4257 0 NA NA 876 44008 1012 NA NA 493 14574 1211 NA
1689195600.0 136.828 NA 141 562 0 NA NA 3605 4296 0 NA NA 1066 45614 1322 NA NA 591 15177 1369 NA
1689195600.0 136.829 NA 134 512 0 NA NA 3606 4277 0 NA NA 777 36188 959 NA NA 475 13745 992 NA
1689195600.0 136.831 NA 136 518 0 NA NA 3610 4197 0 NA NA 888 47430 959 NA NA 516 15374 994 NA
1689195600.0 136.832 NA 134 534 0 NA NA 3590 4309 0 NA NA 954 43312 952 NA NA 561 13958 987 NA
1689195600.0 136.833 NA 133 474 0 NA NA 3596 4180 0 NA NA 1512 26884 869 NA NA 835 8892 903 NA
1689195600.0 136.835 NA 146 636 0 NA NA 3609 4444 0 NA NA 1063 33537 1002 NA NA 583 13284 1036 NA
1689195600.0 136.836 NA 137 523 0 NA NA 3601 4309 0 NA NA 921 27487 470 NA NA 528 9116 502 NA
1689195600.0 136.837 NA 182 616 0 NA NA 3602 4390 0 NA NA 961 33891 879 NA NA 542 12379 1132 NA
1689195600.0 136.838 NA 135 473 0 NA NA 3606 4244 0 NA NA 1031 48611 630 NA NA 584 17612 662 NA
1689195600.0 136.842 NA 164 461 0 NA NA 3601 4207 0 NA NA 794 45173 493 NA NA 467 15809 527 NA
1689195600.0 136.843 NA 130 473 0 NA NA 3600 4190 0 NA NA 994 46769 474 NA NA 695 14649 505 NA
1689195600.0 136.848 NA 172 469 0 NA NA 3607 4158 0 NA NA 949 45734 897 NA NA 522 14881 934 NA
1689195600.0 136.849 NA 182 526 0 NA NA 3605 4235 0 NA NA 802 27603 1012 NA NA 561 10444 1050 NA
1689195600.0 136.851 NA 136 527 0 NA NA 3608 4261 0 NA NA 1021 30173 1252 NA NA 594 11606 1720 NA
1689195600.0 136.855 NA 182 593 0 NA NA 3595 4319 0 NA NA 800 29847 698 NA NA 548 11885 949 NA
1689195600.0 136.861 NA 182 552 0 NA NA 3596 4254 0 NA NA 551 36524 1022 NA NA 368 12563 1075 NA
1689195600.0 136.864 NA 130 524 0 NA NA 3591 4210 0 NA NA 1151 45915 961 NA NA 740 16123 996 NA
1689195600.0 136.8642 NA 135 561 0 NA NA 3594 4213 0 NA NA 1101 38273 938 NA NA 796 13385 966 NA
1689195600.0 136.865 NA 135 549 0 NA NA 3610 4242 0 NA NA 1194 33856 484 NA NA 754 12184 511 NA
1689195600.0 136.866 NA 140 473 0 NA NA 3610 4164 0 NA NA 870 35312 539 NA NA 544 13539 580 NA
1689195600.0 136.869 NA 146 480 0 NA NA 3597 4191 0 NA NA 886 48105 630 NA NA 544 17071 664 NA
1689195600.0 136.871 NA 134 483 0 NA NA 3600 4180 0 NA NA 976 43314 849 NA NA 574 13888 903 NA
1689195600.0 136.873 NA 183 551 0 NA NA 3601 4238 0 NA NA 524 34282 992 NA NA 346 12020 1031 NA
1689195600.0 136.875 NA 148 546 0 NA NA 3617 4270 0 NA NA 1056 34927 1008 NA NA 554 12358 1044 NA
1689195600.0 136.876 NA 137 517 0 NA NA 3597 4222 0 NA NA 1207 30789 843 NA NA 731 11697 870 NA
1689195600.0 136.88 NA 182 630 0 NA NA 3595 4317 0 NA NA 970 28219 1098 NA NA 659 12275 1138 NA
1689195600.0 136.881 NA 133 466 0 NA NA 3602 4175 0 NA NA 1223 28705 715 NA NA 755 10948 1666 NA
1689195600.0 136.883 NA 132 479 0 NA NA 3601 4185 0 NA NA 1227 45069 895 NA NA 848 14890 925 NA
1689195600.0 136.885 NA 138 550 0 NA NA 3610 4338 0 NA NA 856 34165 1135 NA NA 563 12777 1169 NA
1689195600.0 136.8855 NA 136 109 0 NA NA 3606 3613 0 NA NA 1250 1281 496 NA NA 762 1141 537 NA
1689195600.0 136.887 NA 138 546 0 NA NA 3605 4258 0 NA NA 1049 30288 1032 NA NA 618 11263 1520 NA
1689195600.0 136.888 NA 134 518 0 NA NA 3591 4232 0 NA NA 1202 41635 939 NA NA 730 14191 993 NA
1689195600.0 136.892 NA 141 638 0 NA NA 3605 4362 0 NA NA 1027 31596 1011 NA NA 678 12831 1054 NA
1689195600.0 136.9 NA 213 187 289 172 NA 3720 3676 3802 3602 NA 20278 3726 3154 2042 NA 20807 3839 3238 2106
1689195600.0 138.3 NA 30 493 0 NA NA 3421 4186 0 NA NA 162 126563 1143 NA NA 377 45302 1193 NA
1689195600.0 138.4 NA 437 0 NA NA NA 4112 0 NA NA NA 4023 1044 NA NA NA 2544 1286 NA NA
1689195600.0 138.5 NA 472 187 0 NA NA 4129 3632 0 NA NA 5066 746 1166 NA NA 3359 732 1203 NA
1689195600.0 140.042 NA 143 550 0 NA NA 3611 4235 0 NA NA 1538 34328 791 NA NA 729 12225 1162 NA
1689195600.0 140.046 NA 185 563 0 NA NA 3617 4268 0 NA NA 1287 44184 1171 NA NA 597 13943 1376 NA
1689195600.0 140.05 NA 143 547 0 NA NA 3606 4243 0 NA NA 1436 34327 826 NA NA 664 12080 1222 NA
1689195600.0 140.051 NA 156 546 0 NA NA 3608 4259 0 NA NA 805 37092 1074 NA NA 403 12629 1126 NA
1689195600.0 140.062 NA 145 559 0 NA NA 3606 4262 0 NA NA 1291 44860 705 NA NA 621 15873 733 NA
1689195600.0 140.063 NA 140 590 0 NA NA 3600 4275 0 NA NA 1030 28056 785 NA NA 569 10937 827 NA
1689195600.0 140.064 NA 159 558 0 NA NA 3613 4268 0 NA NA 1001 40305 904 NA NA 458 12817 942 NA
1689195600.0 140.065 NA 142 558 0 NA NA 3607 4278 0 NA NA 1307 51851 740 NA NA 640 16268 774 NA
1689195600.0 140.066 NA 137 568 0 NA NA 3611 4278 0 NA NA 1346 42151 1165 NA NA 807 13534 1202 NA
1689195600.0 140.067 NA 168 563 0 NA NA 3601 4262 0 NA NA 933 40857 1095 NA NA 462 13392 1139 NA
1689195600.0 140.068 NA 154 565 0 NA NA 3606 4304 0 NA NA 908 38623 984 NA NA 429 12204 1035 NA
1689195600.0 140.075 NA 141 546 0 NA NA 3616 4233 0 NA NA 1363 29966 815 NA NA 653 10832 845 NA
1689195600.0 140.104 NA 143 597 139 NA NA 3605 4314 3570 NA NA 1029 27103 2222 NA NA 562 10761 1991 NA
1689195600.0 140.105 NA 158 561 144 NA NA 3617 4236 3584 NA NA 1005 39473 3383 NA NA 451 12417 2291 NA
1689195600.0 140.106 NA 144 563 139 NA NA 3606 4268 3592 NA NA 1035 31936 2896 NA NA 506 10605 2036 NA
1689195600.0 140.107 NA 138 577 173 NA NA 3612 4300 3589 NA NA 1560 40170 2226 NA NA 806 13655 1452 NA
1689195600.0 140.109 NA 135 564 172 NA NA 3611 4246 3586 NA NA 1416 28801 1539 NA NA 691 9991 1064 NA
1689195600.0 140.11 NA 158 569 122 NA NA 3606 4262 3581 NA NA 958 38409 3289 NA NA 460 12142 2220 NA
1689195600.0 140.111 NA 145 599 146 NA NA 3607 4249 3598 NA NA 771 28638 2552 NA NA 400 9633 1714 NA
1689195600.0 140.112 NA 134 551 154 NA NA 3601 4236 3590 NA NA 1734 34672 2161 NA NA 800 11312 1525 NA
1689195600.0 140.114 NA 137 555 175 NA NA 3606 4256 3578 NA NA 1130 32815 1989 NA NA 503 10884 1489 NA
1689195600.0 140.115 NA 144 562 119 NA NA 3616 4278 3578 NA NA 913 33788 3020 NA NA 495 11475 2070 NA
1689195600.0 140.116 NA 169 555 137 NA NA 3606 4271 3577 NA NA 1230 43842 2670 NA NA 628 14124 1744 NA
1689195600.0 140.56 NA 820 0 NA NA NA 4761 0 NA NA NA 34968 787 NA NA NA 12934 822 NA NA
1689195600.0 140.57 NA 551 0 NA NA NA 4306 0 NA NA NA 6760 775 NA NA NA 3827 820 NA NA
1689195600.0 14034.0 56 905 0 NA NA 3459 4593 0 NA NA 360 5443 662 NA NA 284 4085 705 NA NA
1689195600.0 144.6 NA 324 NA NA NA NA 3846 NA NA NA NA 8717 NA NA NA NA 6469 NA NA NA
1689195600.0 158.5 180 359 683 138 0 3692 3934 4353 3515 0 43639 2857 25085 725 1153 43716 2673 10611 817 1185
1689195600.0 159.03 132 207 105 253 157 3590 3685 3501 3765 3605 19570 1888 570 2123 931 19207 1523 495 1869 818
1689195600.0 160.03 117 201 98 249 154 3573 3651 3482 3765 3597 12660 1076 504 1506 1492 12366 824 475 1368 1273
1689195600.0 2.0 106 159 246 NA NA 3611 3578 3749 NA NA 6675 1050 3344 NA NA 2947 665 2996 NA NA
1689195600.0 20034.0 124 0 NA NA NA 3583 0 NA NA NA 15828 0 NA NA NA 6995 0 NA NA NA
1689195600.0 2017.13 1030 0 NA NA NA 4703 0 NA NA NA 2597 1099 NA NA NA 1548 1149 NA NA NA
1689195600.0 2017.8 727 NA NA NA NA 4489 NA NA NA NA 1896 NA NA NA NA 997 NA NA NA NA
1689195600.0 2018.13 972 0 NA NA NA 4722 0 NA NA NA 3004 1037 NA NA NA 1691 1074 NA NA NA
1689195600.0 22034.0 126 0 NA NA NA 3585 0 NA NA NA 14737 0 NA NA NA 6797 0 NA NA NA
1689195600.0 22434.0 133 0 NA NA NA 3591 0 NA NA NA 15462 0 NA NA NA 7110 0 NA NA NA
1689195600.0 22834.0 127 0 NA NA NA 3589 0 NA NA NA 12087 0 NA NA NA 5061 0 NA NA NA
1689195600.0 23234.0 133 0 NA NA NA 3594 0 NA NA NA 19520 0 NA NA NA 7959 0 NA NA NA
1689195600.0 24434.0 123 0 NA NA NA 3583 0 NA NA NA 15719 0 NA NA NA 7002 0 NA NA NA
1689195600.0 24834.21 NA 376 290 187 NA NA 3960 3800 3657 NA NA 3757 5084 5778 NA NA 2414 4127 4726 NA
1689195600.0 24834.911 137 0 NA NA NA 3602 0 NA NA NA 22183 0 NA NA NA 9537 0 NA NA NA
1689195600.0 2500.0 NA 178 0 NA NA NA 3694 0 NA NA NA 78987 467 NA NA NA 21152 510 NA NA
1689195600.0 2500.001 NA 225 0 NA NA NA 3771 0 NA NA NA 88909 285 NA NA NA 24150 322 NA NA
1689195600.0 2500.002 NA 221 0 NA NA NA 3791 0 NA NA NA 85628 301 NA NA NA 23261 335 NA NA
1689195600.0 2500.011 NA 205 0 NA NA NA 3716 0 NA NA NA 98604 284 NA NA NA 27065 311 NA NA
1689195600.0 2500.1 NA 164 0 NA NA NA 3675 0 NA NA NA 101474 242 NA NA NA 27147 267 NA NA
1689195600.0 2500.2 NA 163 0 NA NA NA 3650 0 NA NA NA 53858 248 NA NA NA 14592 277 NA NA
1689195600.0 2500.21 NA 197 0 NA NA NA 3723 0 NA NA NA 93176 261 NA NA NA 25041 305 NA NA
1689195600.0 2500.3 NA 157 0 NA NA NA 3617 0 NA NA NA 30674 362 NA NA NA 12333 393 NA NA
1689195600.0 2500.311 NA 184 0 NA NA NA 3648 0 NA NA NA 2899 479 NA NA NA 1799 522 NA NA
1689195600.0 250200.1 109 338 309 NA NA 3600 3890 3803 NA NA 4848 2155 4889 NA NA 2295 1212 3995 NA NA
1689195600.0 250200.17 NA 447 596 0 NA NA 4039 4260 0 NA NA 26184 7331 1228 NA NA 7400 5026 1331 NA
1689195600.0 250200.18 NA 493 661 0 NA NA 4148 4277 0 NA NA 19162 7608 1167 NA NA 5537 4881 1202 NA
1689195600.0 250202.17 NA 454 606 0 NA NA 4087 4267 0 NA NA 16140 9130 1278 NA NA 4756 5630 1751 NA
1689195600.0 250202.172 NA 445 598 0 NA NA 4087 4262 0 NA NA 32832 10042 1157 NA NA 9263 6467 1196 NA
1689195600.0 250202.18 NA 486 618 0 NA NA 4148 4280 0 NA NA 22413 9870 1556 NA NA 6454 5837 1605 NA
1689195600.0 250202.181 NA 402 490 628 0 NA 4025 4090 4280 0 NA 6966 29942 8321 1741 NA 2959 8252 4891 1782
1689195600.0 250202.184 NA 391 497 616 0 NA 3974 4193 4264 0 NA 6693 27746 8961 1744 NA 2979 7687 5151 1808
1689195600.0 250202.2 NA 372 431 0 NA NA 3994 3970 0 NA NA 21143 7805 1173 NA NA 5977 5004 1211 NA
1689195600.0 250202.4 NA 370 434 0 NA NA 3991 4001 0 NA NA 24384 7327 1255 NA NA 6906 4711 1296 NA
1689195600.0 250203.17 NA 440 596 0 NA NA 4071 4214 0 NA NA 27037 8521 1240 NA NA 7703 5542 1274 NA
1689195600.0 250203.18 NA 506 647 0 NA NA 4126 4305 0 NA NA 23289 5288 1612 NA NA 6650 3281 1666 NA
1689195600.0 250204.17 NA 439 596 0 NA NA 4058 4251 0 NA NA 26003 8923 1350 NA NA 7310 5546 1393 NA
1689195600.0 250204.18 NA 503 639 0 NA NA 4135 4290 0 NA NA 23671 10349 1161 NA NA 6678 6212 1195 NA
1689195600.0 250205.17 NA 440 587 0 NA NA 4049 4209 0 NA NA 22824 7352 1273 NA NA 6548 5293 1642 NA
1689195600.0 250205.18 NA 489 639 0 NA NA 4148 4305 0 NA NA 15904 7043 1260 NA NA 4693 3747 1299 NA
1689195600.0 250206.17 NA 432 583 0 NA NA 4036 4253 0 NA NA 26556 7554 1216 NA NA 7546 5182 1247 NA
1689195600.0 250206.18 NA 505 671 0 NA NA 4145 4341 0 NA NA 24059 10668 1740 NA NA 7020 6242 1783 NA
1689195600.0 250206.181 NA 408 482 672 0 NA 3990 4132 4332 0 NA 6926 37259 5901 962 NA 2943 10280 3617 988
1689195600.0 250207.17 NA 434 591 0 NA NA 4052 4260 0 NA NA 26167 7586 1182 NA NA 7531 5262 1224 NA
1689195600.0 250207.18 NA 483 606 0 NA NA 4106 4264 0 NA NA 31274 6842 980 NA NA 8923 4526 1058 NA
1689195600.0 250208.17 NA 453 604 0 NA NA 4071 4267 0 NA NA 27369 12487 1602 NA NA 7649 7255 1629 NA
1689195600.0 25034.21 NA 870 661 231 NA NA 4554 4440 3721 NA NA 27250 17023 7517 NA NA 10370 6193 4553 NA
1689195600.0 25034.99 NA 989 0 NA NA NA 4784 0 NA NA NA 25993 0 NA NA NA 12336 0 NA NA
1689195600.0 25034.9921 NA 849 833 579 224 NA 4694 4637 4337 3709 NA 28206 13842 29251 7020 NA 14039 6559 11429 4491
1689195600.0 25034.999 NA 506 0 NA NA NA 4125 0 NA NA NA 12361 0 NA NA NA 8306 0 NA NA
1689195600.0 250400.0 586 0 158 NA NA 4235 0 3612 NA NA 2650 531 1878 NA NA 1840 561 1632 NA NA
1689195600.0 250400.17 1039 0 168 NA NA 4795 0 3612 NA NA 3295 745 1707 NA NA 2079 786 1439 NA NA
1689195600.0 250400.18 1004 0 158 NA NA 4776 0 3605 NA NA 3392 756 1651 NA NA 2025 797 1453 NA NA
1689195600.0 250402.0 592 0 160 NA NA 4227 0 3612 NA NA 3215 589 1910 NA NA 2131 628 1629 NA NA
1689195600.0 250402.17 1043 0 182 NA NA 4861 0 3617 NA NA 3776 821 1983 NA NA 2340 854 1734 NA NA
1689195600.0 250402.18 1017 0 159 NA NA 4854 0 3619 NA NA 3471 698 2042 NA NA 2169 728 1667 NA NA
1689195600.0 250403.0 599 0 170 NA NA 4284 0 3611 NA NA 3037 574 1995 NA NA 2098 606 1674 NA NA
1689195600.0 250403.17 1035 0 161 NA NA 4793 0 3599 NA NA 3463 684 1736 NA NA 2173 719 1462 NA NA
1689195600.0 250403.18 1000 0 168 NA NA 4811 0 3612 NA NA 3652 868 2082 NA NA 2214 1093 1741 NA NA
1689195600.0 250405.0 596 0 160 NA NA 4222 0 3607 NA NA 2972 619 1573 NA NA 2058 651 1358 NA NA
1689195600.0 250405.17 1036 0 163 NA NA 4806 0 3607 NA NA 3574 714 1672 NA NA 2295 755 1420 NA NA
1689195600.0 250405.18 995 0 162 NA NA 4856 0 3603 NA NA 3396 690 1880 NA NA 2094 729 1590 NA NA
1689195600.0 250406.0 599 0 166 NA NA 4226 0 3603 NA NA 2655 490 1908 NA NA 1952 539 1740 NA NA
1689195600.0 250406.17 1043 0 159 NA NA 4787 0 3619 NA NA 2935 709 1915 NA NA 2077 754 1701 NA NA
1689195600.0 250406.18 1004 0 159 NA NA 4864 0 3603 NA NA 3033 646 1811 NA NA 2126 676 1988 NA NA
1689195600.0 250407.0 537 0 164 NA NA 4154 0 3612 NA NA 2399 569 1572 NA NA 1811 602 1687 NA NA
1689195600.0 250407.17 973 0 160 NA NA 4780 0 3608 NA NA 2940 631 1935 NA NA 1968 669 1663 NA NA
1689195600.0 250407.18 937 0 159 NA NA 4770 0 3601 NA NA 2828 576 1822 NA NA 1895 604 1566 NA NA
1689195600.0 250408.0 609 0 159 NA NA 4267 0 3607 NA NA 2843 644 1906 NA NA 1861 684 1598 NA NA
1689195600.0 250408.17 1037 0 164 NA NA 4821 0 3612 NA NA 3317 817 1977 NA NA 2006 854 1807 NA NA
1689195600.0 250408.18 1013 0 164 NA NA 4835 0 3608 NA NA 3118 610 2357 NA NA 1891 648 2311 NA NA
1689195600.0 250409.18 1002 0 155 NA NA 4842 0 3612 NA NA 4315 677 2096 NA NA 2325 719 1601 NA NA
1689195600.0 25061.97 987 NA NA NA NA 4822 NA NA NA NA 24011 NA NA NA NA 11262 NA NA NA NA
1689195600.0 25234.0 138 0 NA NA NA 3602 0 NA NA NA 16147 0 NA NA NA 7208 0 NA NA NA
1689195600.0 25234.911 142 0 NA NA NA 3602 0 NA NA NA 22067 0 NA NA NA 9671 0 NA NA NA
1689195600.0 25406.0 672 0 155 NA NA 4297 0 3595 NA NA 3959 563 1707 NA NA 2165 601 1601 NA NA
1689195600.0 25634.0 123 0 NA NA NA 3583 0 NA NA NA 14753 0 NA NA NA 6978 0 NA NA NA
1689195600.0 26034.0 128 0 NA NA NA 3593 0 NA NA NA 13675 0 NA NA NA 5339 0 NA NA NA
1689195600.0 4.28 NA 128 339 0 NA NA 3522 3822 0 NA NA 340 8633 5089 NA NA 523 6998 5144 NA
1689195600.0 4001.0 NA 214 389 NA NA NA 3692 3945 NA NA NA 1481 5825 NA NA NA 975 4194 NA NA
1689195600.0 4002.0 NA 160 332 NA NA NA 3631 3874 NA NA NA 4286 7049 NA NA NA 1488 4781 NA NA
1689195600.0 4003.0 NA 161 334 NA NA NA 3625 3869 NA NA NA 4311 9003 NA NA NA 1503 5478 NA NA
1689195600.0 4006.0 81 204 383 NA NA 3540 3668 3961 NA NA 2356 1642 5518 NA NA 1758 1004 4936 NA NA
1689195600.0 4007.0 83 0 0 NA NA 3530 0 0 NA NA 1855 264 3782 NA NA 1865 347 3806 NA NA
