Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689022800.0 1001.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1689022800.0 1005.0 NA 176 113 0 NA NA 3711 3584 0 NA NA 1233 461 240 NA NA 1239 490 264 NA
1689022800.0 101.0 124 NA NA NA NA 3635 NA NA NA NA 2252 NA NA NA NA 1662 NA NA NA NA
1689022800.0 1010.0 NA 40 64 0 NA NA 3478 3484 0 NA NA 292 431 363 NA NA 384 456 397 NA
1689022800.0 102.0 119 NA NA NA NA 3620 NA NA NA NA 2135 NA NA NA NA 1634 NA NA NA NA
1689022800.0 1020.0 NA 48 53 0 50 NA 3492 3462 0 3489 NA 417 299 140 384 NA 510 340 164 461
1689022800.0 103.0 81 0 0 NA NA 3529 0 0 NA NA 1791 319 4075 NA NA 1510 336 4436 NA NA
1689022800.0 1040.1 NA 84 55 0 NA NA 3523 3455 0 NA NA 885 304 247 NA NA 1015 348 274 NA
1689022800.0 1041.0 NA 79 49 0 NA NA 3520 3459 0 NA NA 583 338 193 NA NA 655 380 221 NA
1689022800.0 1042.0 NA 88 52 0 NA NA 3523 3459 0 NA NA 933 326 159 NA NA 1154 332 186 NA
1689022800.0 1043.0 NA 59 71 0 NA NA 3505 3464 0 NA NA 929 280 160 NA NA 805 302 185 NA
1689022800.0 1044.0 NA 60 65 0 NA NA 3505 3491 0 NA NA 775 470 180 NA NA 657 415 204 NA
1689022800.0 1045.0 NA 60 57 0 NA NA 3499 3481 0 NA NA 919 436 150 NA NA 776 376 175 NA
1689022800.0 1052.0 NA 175 112 0 NA NA 3693 3576 0 NA NA 1258 511 162 NA NA 1235 529 189 NA
1689022800.0 1052.1 NA 105 0 NA NA NA 3599 0 NA NA NA 496 151 NA NA NA 527 180 NA NA
1689022800.0 106.0 72 0 0 NA NA 3529 0 0 NA NA 1592 314 4100 NA NA 1360 340 4264 NA NA
1689022800.0 1060.1 NA 126 NA NA NA NA 3597 NA NA NA NA 1395 NA NA NA NA 1031 NA NA NA
1689022800.0 1060.2 NA 121 NA NA NA NA 3595 NA NA NA NA 1355 NA NA NA NA 1059 NA NA NA
1689022800.0 110.0 89 152 306 NA NA 3538 3570 3831 NA NA 1760 967 4751 NA NA 1412 646 4809 NA NA
1689022800.0 111.0 99 157 326 NA NA 3602 3570 3835 NA NA 3545 1009 4392 NA NA 1921 754 4523 NA NA
1689022800.0 115.0 100 157 319 NA NA 3596 3571 3836 NA NA 6023 802 5371 NA NA 2740 524 4707 NA NA
1689022800.0 119.0 96 144 320 NA NA 3598 3569 3832 NA NA 3900 880 4488 NA NA 2176 609 4349 NA NA
1689022800.0 120.0 87 152 312 NA NA 3550 3565 3804 NA NA 1587 1148 4503 NA NA 1352 799 4683 NA NA
1689022800.0 122.0 83 145 306 NA NA 3555 3566 3812 NA NA 2039 686 3963 NA NA 1710 635 3993 NA NA
1689022800.0 123.1 390 NA NA NA NA 3902 NA NA NA NA 2496 NA NA NA NA 1815 NA NA NA NA
1689022800.0 123.2 389 NA NA NA NA 3919 NA NA NA NA 3015 NA NA NA NA 2018 NA NA NA NA
1689022800.0 123.3 317 NA NA NA NA 3805 NA NA NA NA 2049 NA NA NA NA 1494 NA NA NA NA
1689022800.0 124.1 381 NA NA NA NA 3889 NA NA NA NA 2114 NA NA NA NA 1582 NA NA NA NA
1689022800.0 124.2 388 NA NA NA NA 3903 NA NA NA NA 2390 NA NA NA NA 1706 NA NA NA NA
1689022800.0 124.4 382 NA NA NA NA 3869 NA NA NA NA 2104 NA NA NA NA 1537 NA NA NA NA
1689022800.0 124.5 383 NA NA NA NA 3885 NA NA NA NA 2112 NA NA NA NA 1568 NA NA NA NA
1689022800.0 124.6 318 NA NA NA NA 3805 NA NA NA NA 2109 NA NA NA NA 1573 NA NA NA NA
1689022800.0 125.0 102 174 320 NA NA 3598 3576 3832 NA NA 6066 945 5605 NA NA 2870 606 5100 NA NA
1689022800.0 128.0 89 151 310 NA NA 3533 3563 3818 NA NA 1609 1139 4766 NA NA 1398 786 4936 NA NA
1689022800.0 129.0 87 160 302 NA NA 3540 3563 3830 NA NA 1588 817 5274 NA NA 1396 553 4967 NA NA
1689022800.0 130.0 81 152 312 NA NA 3560 3562 3836 NA NA 1758 1030 4696 NA NA 1471 711 4458 NA NA
1689022800.0 1301.0 100 187 267 NA NA 3573 3613 3771 NA NA 4555 1052 3400 NA NA 2533 692 3130 NA NA
1689022800.0 131.0 81 142 311 NA NA 3540 3564 3846 NA NA 2317 1130 4829 NA NA 1495 763 4803 NA NA
1689022800.0 1350.0 NA 191 369 0 NA NA 3646 3888 0 NA NA 1181 5624 1103 NA NA 805 5045 1159 NA
1689022800.0 136.7802 NA 90 0 NA NA NA 3526 0 NA NA NA 818 373 NA NA NA 907 417 NA NA
1689022800.0 136.7803 NA 141 0 NA NA NA 3600 0 NA NA NA 1820 319 NA NA NA 1907 369 NA NA
1689022800.0 136.9 NA 204 182 299 173 NA 3720 3676 3840 3602 NA 20220 2802 3819 1987 NA 21080 2921 3926 2052
1689022800.0 140.107 NA 138 572 173 NA NA 3611 4281 3580 NA NA 1414 42442 2254 NA NA 822 14080 1432 NA
1689022800.0 140.109 NA 136 557 173 NA NA 3622 4265 3586 NA NA 1311 29500 2051 NA NA 829 9986 1387 NA
1689022800.0 140.11 NA 133 568 163 NA NA 3617 4281 3580 NA NA 1526 27951 2951 NA NA 855 9137 2042 NA
1689022800.0 140.111 NA 139 561 148 NA NA 3600 4249 3584 NA NA 973 27692 3348 NA NA 468 8891 2264 NA
1689022800.0 140.112 NA 144 556 124 NA NA 3611 4275 3573 NA NA 1201 44130 2919 NA NA 521 14943 2480 NA
1689022800.0 140.114 NA 159 555 134 NA NA 3617 4265 3571 NA NA 827 41769 2841 NA NA 458 14182 1963 NA
