Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1689195600.0 10824.504 256 86 NA 862 850 NA 884 186 NA 605 391 NA
1689195600.0 10824.508 256 84 NA 862 851 NA 866 194 NA 598 410 NA
1689195600.0 10824.524 256 72 NA 871 645 NA 861 99 NA 606 149 NA
1689195600.0 10824.582 256 178 0 871 965 0 868 379 148 614 589 199
1689195600.0 10824.592 255 625 0 863 1720 0 859 1258 305 620 1362 367
1689195600.0 10824.593 254 633 0 863 1732 0 875 1277 302 623 1364 353
1689195600.0 10824.596 255 624 0 865 1674 0 871 1244 306 582 1329 361
1689195600.0 10824.597 255 633 0 876 1725 0 876 1271 302 605 1359 364
1689195600.0 10842.504 250 85 NA 859 849 NA 869 189 NA 611 418 NA
1689195600.0 10842.508 250 85 NA 861 853 NA 861 189 NA 600 407 NA
1689195600.0 11634.592 234 585 0 839 1518 0 290 1191 309 241 1104 365
1689195600.0 11634.596 235 586 0 839 1482 0 284 1212 297 232 1141 351
1689195600.0 11634.597 233 595 0 848 1527 0 279 1209 296 220 1105 355
1689195600.0 12434.507 383 166 0 1233 944 0 773 320 147 521 377 204
1689195600.0 12434.522 387 138 0 1247 730 0 774 295 110 520 354 161
1689195600.0 12434.583 389 216 0 1256 999 0 784 395 164 521 403 226
1689195600.0 12434.586 385 206 0 1240 991 0 768 385 155 519 402 214
1689195600.0 12434.592 389 644 0 1245 1535 0 903 1444 378 659 1265 435
1689195600.0 12434.593 389 652 0 1228 1557 0 910 1460 377 660 1284 437
1689195600.0 12434.596 386 645 0 1252 1567 0 796 1414 386 535 1261 448
1689195600.0 12434.597 382 652 0 1233 1562 0 901 1444 378 655 1265 429
1689195600.0 12450.504 370 120 NA 1225 891 NA 758 162 NA 521 219 NA
1689195600.0 12450.508 380 119 NA 1233 884 NA 758 165 NA 529 223 NA
1689195600.0 136.888502 144 127 0 242 889 0 293 382 107 427 548 168
