Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680642000.0 10824.502 294 166 0 867 899 0 849 301 121 557 528 168
1680642000.0 10824.503 293 169 0 853 912 0 847 280 137 544 514 189
1680642000.0 10824.504 294 114 NA 871 847 NA 845 158 NA 556 367 NA
1680642000.0 10824.506 293 163 0 869 891 0 844 283 119 552 509 165
1680642000.0 10824.507 294 168 0 868 916 0 854 288 147 555 531 211
1680642000.0 10824.508 294 111 NA 859 849 NA 844 176 NA 538 405 NA
1680642000.0 10824.512 294 138 0 868 715 0 852 189 96 540 255 151
1680642000.0 10824.513 292 140 0 871 716 0 862 190 91 600 255 139
1680642000.0 10824.514 293 105 NA 869 676 NA 836 84 NA 563 134 NA
1680642000.0 10824.522 292 134 0 866 689 0 863 184 91 576 247 136
1680642000.0 10824.523 295 133 0 867 689 0 831 195 90 539 255 137
1680642000.0 10824.524 292 99 NA 867 650 NA 845 87 NA 575 135 NA
1680642000.0 10824.582 293 210 0 870 968 0 858 328 143 585 539 204
1680642000.0 10824.583 293 222 0 868 971 0 860 351 153 563 535 206
1680642000.0 10824.586 296 212 0 863 964 0 859 355 141 580 560 188
1680642000.0 10824.587 291 222 0 860 976 0 859 334 154 565 513 207
1680642000.0 10824.592 293 671 0 859 1618 0 863 1054 284 567 1123 346
1680642000.0 10824.593 294 679 0 865 1659 0 834 1067 278 542 1130 339
1680642000.0 10824.596 292 672 0 863 1625 0 860 1073 273 565 1181 330
1680642000.0 10824.597 292 681 0 860 1651 0 861 1077 269 602 1145 315
1680642000.0 10842.502 288 162 0 860 896 0 848 275 115 557 498 168
1680642000.0 10842.503 288 167 0 862 910 0 858 292 126 565 527 187
1680642000.0 10842.504 289 112 NA 861 849 NA 820 144 NA 540 329 NA
1680642000.0 10842.506 290 161 0 862 900 0 803 270 120 509 468 172
1680642000.0 10842.507 289 170 0 861 915 0 841 309 132 551 536 190
1680642000.0 10842.508 288 111 NA 863 844 NA 838 167 NA 545 398 NA
1680642000.0 11634.502 437 190 0 1228 931 0 569 280 120 461 339 171
1680642000.0 11634.503 441 196 0 1211 939 0 584 271 121 473 320 168
1680642000.0 11634.504 440 148 NA 1219 886 NA 554 155 NA 452 207 NA
1680642000.0 11634.506 434 190 0 1211 929 0 557 287 125 451 349 175
1680642000.0 11634.507 439 199 0 1219 942 0 570 280 140 471 321 193
1680642000.0 11634.508 438 146 NA 1211 881 NA 550 175 NA 462 247 NA
1680642000.0 11634.512 436 171 0 1223 742 0 546 252 93 442 321 146
1680642000.0 11634.513 436 175 0 1217 751 0 564 274 97 455 337 147
1680642000.0 11634.514 436 133 NA 1215 704 NA 573 151 NA 466 215 NA
1680642000.0 11634.522 439 165 0 1214 725 0 555 259 94 458 313 142
1680642000.0 11634.523 438 170 0 1226 727 0 575 239 94 478 297 147
1680642000.0 11634.524 438 132 NA 1217 681 NA 568 137 NA 470 188 NA
1680642000.0 11634.582 435 239 0 1209 999 0 554 304 147 444 317 197
1680642000.0 11634.583 436 246 0 1234 1000 0 582 351 143 475 364 194
1680642000.0 11634.586 438 238 0 1234 984 0 570 346 150 461 370 197
1680642000.0 11634.587 438 251 0 1225 1004 0 584 318 140 475 329 184
1680642000.0 11634.592 434 692 0 1226 1554 0 693 1227 379 610 1117 440
1680642000.0 11634.593 437 700 0 1227 1541 0 566 1230 344 455 1111 395
1680642000.0 11634.596 442 689 0 1240 1507 0 688 1206 341 605 1070 391
1680642000.0 11634.597 436 701 0 1219 1526 0 551 1206 345 459 1070 406
1680642000.0 11650.502 418 188 0 1195 925 0 536 258 114 448 318 156
1680642000.0 11650.503 397 194 0 1204 946 0 526 290 132 468 345 187
1680642000.0 11650.504 419 146 NA 1188 884 NA 524 151 NA 466 210 NA
1680642000.0 11650.506 418 187 0 1211 922 0 537 288 126 451 341 174
1680642000.0 11650.507 420 193 0 1201 942 0 522 266 147 446 325 197
1680642000.0 11650.508 419 146 NA 1183 880 NA 527 156 NA 449 213 NA
1680642000.0 136.885502 174 156 0 244 883 0 258 360 87 397 541 133
1680642000.0 136.885512 172 136 0 243 707 0 253 242 91 401 272 142
1680642000.0 136.885522 174 131 0 252 686 0 264 239 98 394 256 154
1680642000.0 136.888502 173 154 0 236 881 0 265 366 87 386 549 131
1680642000.0 136.888512 174 137 0 237 707 0 274 247 89 387 272 140
1680642000.0 136.888522 174 129 0 239 685 0 249 237 91 339 257 148
