Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime2 TotalJobTime3 TotalJobTime4
1680555600.0 10824.502 293 164 0 862 896 0 910 324 130 592 594 200
1680555600.0 10824.503 294 171 0 872 909 0 930 327 149 564 624 219
1680555600.0 10824.504 295 112 NA 870 849 NA 877 188 NA 554 419 NA
1680555600.0 10824.506 292 167 0 854 898 0 916 333 142 587 578 213
1680555600.0 10824.507 293 171 0 863 908 0 917 308 141 578 597 218
1680555600.0 10824.508 292 112 NA 855 853 NA 917 187 NA 622 424 NA
1680555600.0 10824.512 293 139 0 861 708 0 889 215 103 561 325 169
1680555600.0 10824.513 293 142 0 864 719 0 890 246 112 595 354 180
1680555600.0 10824.514 294 105 NA 876 678 NA 892 104 NA 599 186 NA
1680555600.0 10824.522 293 133 0 860 688 0 915 214 108 595 315 181
1680555600.0 10824.523 290 134 0 866 691 0 896 222 98 611 318 167
1680555600.0 10824.524 292 100 NA 869 649 NA 918 110 NA 655 176 NA
1680555600.0 10824.582 294 210 0 865 966 0 904 344 153 623 569 222
1680555600.0 10824.583 292 220 0 862 979 0 893 350 175 580 548 259
1680555600.0 10824.586 292 210 0 862 962 0 907 366 165 602 581 236
1680555600.0 10824.587 293 220 0 864 980 0 904 397 164 584 634 229
1680555600.0 10824.592 292 672 0 852 1627 0 911 1088 299 567 1184 388
1680555600.0 10824.593 294 677 0 868 1636 0 886 1160 300 599 1276 380
1680555600.0 10824.596 292 677 0 864 1671 0 891 1127 296 576 1281 366
1680555600.0 10824.597 294 677 0 860 1681 0 930 1100 294 600 1277 372
1680555600.0 10842.502 288 163 0 863 891 0 888 303 132 553 555 207
1680555600.0 10842.503 287 168 0 865 909 0 913 323 143 578 573 225
1680555600.0 10842.504 288 112 NA 864 849 NA 910 179 NA 659 427 NA
1680555600.0 10842.506 288 163 0 859 892 0 865 304 143 580 617 212
1680555600.0 10842.507 287 168 0 855 912 0 881 298 158 572 572 245
1680555600.0 10842.508 289 73 NA 857 853 NA 870 183 NA 564 425 NA
1680555600.0 11634.502 438 191 0 1221 929 0 592 290 133 487 389 209
1680555600.0 11634.503 435 195 0 1226 949 0 618 301 132 517 394 202
1680555600.0 11634.504 438 147 NA 1228 886 NA 571 166 NA 508 237 NA
1680555600.0 11634.506 435 190 0 1197 922 0 580 302 147 495 383 232
1680555600.0 11634.507 437 197 0 1219 942 0 598 304 152 514 394 224
1680555600.0 11634.508 436 149 NA 1211 888 NA 568 185 NA 491 271 NA
1680555600.0 11634.512 436 174 0 1209 742 0 604 280 103 513 402 173
1680555600.0 11634.513 435 175 0 1232 745 0 585 289 101 497 387 168
1680555600.0 11634.514 435 134 NA 1200 708 NA 604 172 NA 526 256 NA
1680555600.0 11634.522 437 166 0 1241 714 0 589 285 116 503 390 188
1680555600.0 11634.523 434 172 0 1219 727 0 561 265 107 476 353 175
1680555600.0 11634.524 434 132 NA 1217 676 NA 583 148 NA 488 218 NA
1680555600.0 11634.582 438 239 0 1213 994 0 605 349 166 512 405 242
1680555600.0 11634.583 435 251 0 1211 1011 0 582 381 171 477 430 234
1680555600.0 11634.586 440 240 0 1233 993 0 592 362 153 507 416 229
1680555600.0 11634.587 440 248 0 1219 1005 0 604 365 169 507 415 239
1680555600.0 11634.592 438 692 0 1210 1496 0 730 1281 354 652 1198 429
1680555600.0 11634.593 439 700 0 1229 1518 0 578 1298 366 503 1211 437
1680555600.0 11634.596 436 693 0 1213 1537 0 718 1270 361 650 1200 438
1680555600.0 11634.597 437 700 0 1225 1510 0 577 1274 365 482 1193 445
1680555600.0 11650.502 421 190 0 1215 936 0 566 303 133 503 404 205
1680555600.0 11650.503 423 195 0 1203 942 0 559 286 151 528 387 223
1680555600.0 11650.504 426 146 NA 1224 891 NA 546 167 NA 494 235 NA
1680555600.0 11650.506 418 189 0 1190 923 0 560 278 149 540 351 221
1680555600.0 11650.507 422 194 0 1208 943 0 592 303 149 511 400 219
1680555600.0 11650.508 422 147 NA 1182 885 NA 544 177 NA 466 254 NA
1680555600.0 136.885502 173 154 0 250 881 0 280 349 97 420 529 163
1680555600.0 136.885512 174 136 0 250 714 0 277 267 107 473 319 171
1680555600.0 136.885522 173 131 0 240 690 0 255 257 96 377 303 157
1680555600.0 136.888502 173 154 0 242 880 0 257 391 96 489 611 165
1680555600.0 136.888512 173 139 0 241 708 0 275 268 107 530 324 176
1680555600.0 136.888522 173 132 0 244 686 0 258 241 101 358 269 175
