Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680469200.0 1.0 88 117 181 NA NA NA NA NA NA 286 254 415 NA NA NA NA NA NA 1380 376 898 NA NA NA NA NA NA 2518 1282 1479 NA NA NA NA NA NA
1680469200.0 10.0 NA 135 301 0 NA NA NA NA NA NA 311 534 0 NA NA NA NA NA NA 1372 2722 419 NA NA NA NA NA NA 623 1712 461 NA NA NA NA NA
1680469200.0 1000.0 NA 275 152 0 65 NA NA NA NA NA 544 346 0 190 NA NA NA NA NA 2496 740 345 298 NA NA NA NA NA 2820 1012 553 926 NA NA NA NA
1680469200.0 10001.0 NA 223 450 0 90 88 NA NA NA NA 401 825 0 235 258 NA NA NA NA 1417 1427 452 352 447 NA NA NA NA 757 1382 520 482 494 NA NA NA
1680469200.0 10002.0 NA 216 467 0 116 94 NA NA NA NA 398 808 0 229 251 NA NA NA NA 1421 1443 464 344 440 NA NA NA NA 1022 1441 566 431 482 NA NA NA
1680469200.0 10003.0 NA 214 454 0 87 91 NA NA NA NA 384 818 0 235 257 NA NA NA NA 1447 1531 472 367 466 NA NA NA NA 1343 3028 864 687 650 NA NA NA
1680469200.0 10004.0 NA 239 452 0 87 93 NA NA NA NA 390 799 0 229 256 NA NA NA NA 1417 1413 441 387 435 NA NA NA NA 848 1343 491 2413 475 NA NA NA
1680469200.0 10005.0 NA 215 450 0 88 90 NA NA NA NA 395 842 0 236 261 NA NA NA NA 1443 1516 468 369 483 NA NA NA NA 1653 2718 881 923 1062 NA NA NA
1680469200.0 10006.0 NA 215 447 0 86 88 NA NA NA NA 384 807 0 229 249 NA NA NA NA 1447 1487 468 368 440 NA NA NA NA 1836 2368 905 654 603 NA NA NA
1680469200.0 10007.0 NA 215 451 0 118 94 NA NA NA NA 392 812 0 309 254 NA NA NA NA 1466 1584 463 394 457 NA NA NA NA 1149 3199 631 1003 636 NA NA NA
1680469200.0 10008.0 NA 225 460 0 117 92 NA NA NA NA 390 868 0 316 258 NA NA NA NA 1428 1455 465 385 429 NA NA NA NA 750 1378 559 1022 461 NA NA NA
1680469200.0 10009.0 NA 232 456 0 133 92 NA NA NA NA 401 813 0 305 256 NA NA NA NA 1439 1459 466 374 455 NA NA NA NA 875 1381 559 604 495 NA NA NA
1680469200.0 1001.0 NA 265 125 0 0 0 0 0 0 NA 484 291 0 0 0 0 0 0 NA 2225 477 109 91 122 277 142 279 NA 3359 1075 669 465 835 655 485 453
1680469200.0 1001.2 NA 521 170 0 0 0 0 NA NA NA 976 375 0 0 0 0 NA NA NA 10016 835 129 153 151 163 NA NA NA 5078 1885 347 662 312 334 NA NA
1680469200.0 1001.3 NA 514 160 0 NA NA NA NA NA NA 919 364 0 NA NA NA NA NA NA 7877 869 280 NA NA NA NA NA NA 4323 1042 1142 NA NA NA NA NA
1680469200.0 1002.0 NA 275 85 NA NA NA NA NA NA NA 527 173 NA NA NA NA NA NA NA 2515 221 NA NA NA NA NA NA NA 3957 230 NA NA NA NA NA NA
1680469200.0 1002.3 NA 500 184 0 NA NA NA NA NA NA 935 366 0 NA NA NA NA NA NA 6236 688 246 NA NA NA NA NA NA 2876 723 317 NA NA NA NA NA
1680469200.0 1002.4 NA 507 0 NA NA NA NA NA NA NA 900 0 NA NA NA NA NA NA NA 9565 467 NA NA NA NA NA NA NA 4186 817 NA NA NA NA NA NA
1680469200.0 10023.0 NA 221 452 0 115 92 NA NA NA NA 391 845 0 238 249 NA NA NA NA 1427 1432 454 365 436 NA NA NA NA 1022 1582 544 476 623 NA NA NA
1680469200.0 10024.0 NA 227 466 0 135 103 NA NA NA NA 409 827 0 311 261 NA NA NA NA 1489 1728 490 380 486 NA NA NA NA 1280 2795 654 559 724 NA NA NA
1680469200.0 10024.1 NA 229 235 0 NA NA NA NA NA NA 405 522 0 NA NA NA NA NA NA 1505 779 420 NA NA NA NA NA NA 930 1261 536 NA NA NA NA NA
1680469200.0 10024.2 NA 230 467 0 NA NA NA NA NA NA 410 841 0 NA NA NA NA NA NA 1483 1685 454 NA NA NA NA NA NA 736 2643 522 NA NA NA NA NA
1680469200.0 10024.3 NA 227 226 0 NA NA NA NA NA NA 416 503 0 NA NA NA NA NA NA 1509 765 379 NA NA NA NA NA NA 2052 1396 497 NA NA NA NA NA
1680469200.0 10024.4 NA 228 466 0 NA NA NA NA NA NA 402 840 0 NA NA NA NA NA NA 1469 1606 458 NA NA NA NA NA NA 703 1460 510 NA NA NA NA NA
1680469200.0 10024.5 NA 223 96 0 NA NA NA NA NA NA 396 317 0 NA NA NA NA NA NA 1521 539 222 NA NA NA NA NA NA 993 911 319 NA NA NA NA NA
