Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689238800.0 10001.0 NA 286 540 0 146 150 NA 394 807 0 227 257 NA 1412 1450 392 318 421 NA 856 2799 629 711 939
1689238800.0 103.0 117 0 0 NA NA NA 221 0 0 NA NA NA 546 114 1167 NA NA NA 815 281 1941 NA NA NA
1689238800.0 106.0 111 0 0 NA NA NA 222 0 0 NA NA NA 544 109 1135 NA NA NA 1344 199 1913 NA NA NA
1689238800.0 108.0 160 177 356 NA NA NA 302 271 502 NA NA NA 1687 322 1423 NA NA NA 1085 681 2232 NA NA NA
1689238800.0 10801.0 NA 277 533 0 146 153 NA 388 915 0 227 259 NA 1375 1469 396 310 426 NA 1175 2331 672 674 903
1689238800.0 10807.0 NA 279 501 0 176 151 NA 376 812 0 310 250 NA 1390 1446 396 320 426 NA 1208 2141 630 675 789
1689238800.0 109.0 157 177 359 NA NA NA 295 271 510 NA NA NA 1957 324 1466 NA NA NA 1403 495 2489 NA NA NA
1689238800.0 11.0 NA 191 377 0 122 NA NA 292 519 0 198 NA NA 1111 1539 411 252 NA NA 891 3102 628 623 NA
1689238800.0 11224.6 NA 251 520 0 NA NA NA 364 753 0 NA NA NA 382 1617 423 NA NA NA 765 2495 732 NA NA
1689238800.0 11634.601 NA 265 91 552 0 NA NA 381 168 790 0 NA NA 398 115 1747 430 NA NA 396 361 2552 767 NA
1689238800.0 117.0 151 176 353 NA NA NA 284 275 499 NA NA NA 1768 326 1449 NA NA NA 1394 657 2408 NA NA NA
1689238800.0 122.0 118 0 0 NA NA NA 222 0 0 NA NA NA 531 112 1151 NA NA NA 818 261 1690 NA NA NA
1689238800.0 125.0 163 176 352 NA NA NA 300 267 496 NA NA NA 1559 319 1389 NA NA NA 1714 660 2484 NA NA NA
1689238800.0 1311.0 NA 221 480 0 122 NA NA 330 736 0 202 NA NA 330 1106 364 260 NA NA 914 2107 546 752 NA
1689238800.0 1325.9 NA 252 409 0 126 NA NA 365 557 0 205 NA NA 406 1502 345 270 NA NA 823 2755 504 545 NA
1689238800.0 1325.91 NA 255 407 0 127 NA NA 371 559 0 200 NA NA 402 1506 344 271 NA NA 662 2716 508 590 NA
1689238800.0 134.0 NA 365 78 0 NA NA NA 530 156 0 NA NA NA 2528 134 69 NA NA NA 3341 430 227 NA NA
1689238800.0 140.007 NA 173 517 0 NA NA NA 272 803 0 NA NA NA 205 2163 499 NA NA NA 645 3374 930 NA NA
1689238800.0 140.105 NA 180 607 170 NA NA NA 280 946 268 NA NA NA 564 12952 827 NA NA NA 593 5359 905 NA NA
1689238800.0 140.109 NA 181 605 177 NA NA NA 278 951 289 NA NA NA 537 13233 881 NA NA NA 633 5916 964 NA NA
1689238800.0 140.11 NA 179 606 172 NA NA NA 282 963 268 NA NA NA 536 13058 845 NA NA NA 593 6711 1101 NA NA
1689238800.0 140.112 NA 181 599 178 NA NA NA 286 969 271 NA NA NA 556 12581 850 NA NA NA 593 6123 974 NA NA
1689238800.0 140.114 NA 180 595 173 NA NA NA 278 961 280 NA NA NA 544 11555 830 NA NA NA 593 5360 1048 NA NA
1689238800.0 144.6 NA 353 NA NA NA NA NA 502 NA NA NA NA NA 2420 NA NA NA NA NA 3480 NA NA NA NA
1689238800.0 20834.502 NA 595 291 0 NA NA NA 772 661 0 NA NA NA 2026 1261 202 NA NA NA 2448 1819 472 NA NA
1689238800.0 24834.21 NA 412 323 235 NA NA NA 644 499 340 NA NA NA 1806 1407 1259 NA NA NA 2313 1529 1295 NA NA
1689238800.0 250200.1 163 387 348 NA NA NA 281 571 506 NA NA NA 1582 583 1608 NA NA NA 1123 981 1842 NA NA NA
1689238800.0 250202.0 NA 424 486 0 NA NA NA 599 659 0 NA NA NA 4264 2237 363 NA NA NA 2266 2710 675 NA NA
1689238800.0 25061.97 1056 NA NA NA NA NA 1545 NA NA NA NA NA 7351 NA NA NA NA NA 4601 NA NA NA NA NA
1689238800.0 4001.0 NA 246 431 NA NA NA NA 370 608 NA NA NA NA 560 1915 NA NA NA NA 920 2306 NA NA NA
1689238800.0 4002.0 NA 205 377 NA NA NA NA 312 544 NA NA NA NA 1224 2238 NA NA NA NA 653 2733 NA NA NA
1689238800.0 4006.0 126 240 429 NA NA NA 245 362 618 NA NA NA 708 619 1825 NA NA NA 1404 1085 2180 NA NA NA
1689238800.0 500200.1 159 270 327 NA NA NA 271 387 448 NA NA NA 1524 457 1625 NA NA NA 1062 1538 2123 NA NA NA
