Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1689066000.0 1.0 130 146 256 NA NA NA NA NA NA 257 213 384 NA NA NA NA NA NA 968 250 676 NA NA NA NA NA NA 891 362 888 NA NA NA NA NA NA
1689066000.0 10.0 NA 183 362 0 NA NA NA NA NA NA 289 531 0 NA NA NA NA NA NA 1091 2245 323 NA NA NA NA NA NA 447 1305 340 NA NA NA NA NA
1689066000.0 1000.0 NA 322 184 0 56 NA NA NA NA NA 524 320 0 154 NA NA NA NA NA 6551 1349 494 404 NA NA NA NA NA 4261 1237 525 389 NA NA NA NA
1689066000.0 10001.0 NA 221 488 0 96 111 NA NA NA NA 374 785 0 189 222 NA NA NA NA 2623 2563 770 567 675 NA NA NA NA 1146 2409 791 610 704 NA NA NA
1689066000.0 10002.0 NA 277 524 0 131 127 NA NA NA NA 374 804 0 184 220 NA NA NA NA 1037 1152 326 228 300 NA NA NA NA 451 1200 345 249 325 NA NA NA
1689066000.0 10003.0 NA 259 566 0 132 138 NA NA NA NA 380 797 0 191 220 NA NA NA NA 1061 1254 354 269 349 NA NA NA NA 541 1407 461 440 412 NA NA NA
1689066000.0 10004.0 NA 258 518 0 131 136 NA NA NA NA 380 788 0 193 216 NA NA NA NA 1069 1167 345 261 345 NA NA NA NA 682 1305 551 386 451 NA NA NA
1689066000.0 10005.0 NA 223 488 0 98 121 NA NA NA NA 375 773 0 192 216 NA NA NA NA 3307 2708 831 601 666 NA NA NA NA 2031 2471 857 649 681 NA NA NA
1689066000.0 10006.0 NA 257 533 0 130 132 NA NA NA NA 380 783 0 183 207 NA NA NA NA 1053 1212 354 271 328 NA NA NA NA 573 1355 453 473 379 NA NA NA
1689066000.0 10007.0 NA 259 516 0 160 136 NA NA NA NA 384 812 0 270 216 NA NA NA NA 1064 1243 351 277 341 NA NA NA NA 508 1402 433 442 483 NA NA NA
1689066000.0 10008.0 NA 259 518 0 161 137 NA NA NA NA 377 786 0 269 218 NA NA NA NA 1059 1248 357 284 346 NA NA NA NA 472 1375 479 452 404 NA NA NA
1689066000.0 10009.0 NA 260 533 0 159 137 NA NA NA NA 396 804 0 271 213 NA NA NA NA 1062 1278 358 291 347 NA NA NA NA 471 1362 481 488 399 NA NA NA
1689066000.0 1001.0 NA 282 134 0 0 0 0 0 0 NA 456 247 0 0 0 0 0 0 NA 4730 658 145 129 155 327 205 356 NA 3190 616 163 150 171 347 227 374
1689066000.0 1001.2 NA 746 209 0 0 0 0 NA NA NA 909 320 0 0 0 0 NA NA NA 8063 634 81 87 92 113 NA NA NA 2900 516 107 288 224 203 NA NA
1689066000.0 1001.3 NA 690 241 0 NA NA NA NA NA NA 897 314 0 NA NA NA NA NA NA 6285 630 166 NA NA NA NA NA NA 2389 459 387 NA NA NA NA NA
1689066000.0 1002.0 NA 370 110 NA NA NA NA NA NA NA 526 165 NA NA NA NA NA NA NA 2020 154 NA NA NA NA NA NA NA 1762 173 NA NA NA NA NA NA
