Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680386400.0 1.0 78 117 190 NA NA NA NA NA NA 247 220 651 NA NA NA NA NA NA 1248 371 1079 NA NA NA NA NA NA 1436 1183 1932 NA NA NA NA NA NA
1680386400.0 10.0 NA 143 291 0 NA NA NA NA NA NA 281 728 0 NA NA NA NA NA NA 1886 3285 493 NA NA NA NA NA NA 1614 2748 1055 NA NA NA NA NA
1680386400.0 1000.0 NA 275 135 0 53 NA NA NA NA NA 683 300 0 155 NA NA NA NA NA 2900 1128 394 344 NA NA NA NA NA 3560 1632 1687 396 NA NA NA NA
1680386400.0 10001.0 NA 223 438 0 93 154 NA NA NA NA 433 973 0 190 322 NA NA NA NA 2618 2003 656 382 843 NA NA NA NA 1934 4716 1291 971 1548 NA NA NA
1680386400.0 10002.0 NA 225 441 0 79 171 NA NA NA NA 443 931 0 193 342 NA NA NA NA 2618 2014 652 381 897 NA NA NA NA 1814 4547 1369 849 1599 NA NA NA
1680386400.0 10003.0 NA 224 442 0 79 172 NA NA NA NA 433 913 0 190 348 NA NA NA NA 2471 1892 611 356 805 NA NA NA NA 1682 3489 1112 773 964 NA NA NA
1680386400.0 10004.0 NA 222 451 0 80 150 NA NA NA NA 426 921 0 195 308 NA NA NA NA 2421 1869 601 361 774 NA NA NA NA 1683 3541 845 1412 1412 NA NA NA
1680386400.0 10005.0 NA 223 440 0 78 173 NA NA NA NA 434 980 0 192 339 NA NA NA NA 2438 1835 620 356 848 NA NA NA NA 2233 2766 1222 841 2669 NA NA NA
1680386400.0 10006.0 NA 222 440 0 75 139 NA NA NA NA 457 945 0 184 287 NA NA NA NA 2650 1935 650 376 831 NA NA NA NA 2056 4463 1342 1013 1682 NA NA NA
1680386400.0 10007.0 NA 227 438 0 107 152 NA NA NA NA 435 814 0 266 322 NA NA NA NA 2452 1853 613 518 868 NA NA NA NA 1793 4913 1313 1018 1336 NA NA NA
1680386400.0 10008.0 NA 230 443 0 108 167 NA NA NA NA 444 937 0 272 355 NA NA NA NA 2414 1835 625 514 837 NA NA NA NA 1490 2733 2564 1780 1200 NA NA NA
1680386400.0 10009.0 NA 228 436 0 107 165 NA NA NA NA 430 908 0 269 354 NA NA NA NA 2472 1896 618 516 820 NA NA NA NA 1472 3001 1070 1060 2326 NA NA NA
1680386400.0 1001.0 NA 259 116 0 0 0 0 0 0 NA 571 238 0 0 0 0 0 0 NA 2543 509 103 84 122 255 137 260 NA 3722 1093 251 257 420 311 723 341
1680386400.0 1001.2 NA 492 144 0 NA NA NA NA NA NA 1020 319 0 NA NA NA NA NA NA 14132 1565 124 NA NA NA NA NA NA 7055 2340 326 NA NA NA NA NA
1680386400.0 1002.0 NA 277 74 NA NA NA NA NA NA NA 772 162 NA NA NA NA NA NA NA 3126 366 NA NA NA NA NA NA NA 4326 310 NA NA NA NA NA NA
1680386400.0 10023.0 NA 224 437 0 76 139 NA NA NA NA 439 936 0 193 290 NA NA NA NA 2607 1965 656 371 839 NA NA NA NA 1586 3192 1470 876 1469 NA NA NA
