Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680814800.0 1.0 102 153 245 NA NA NA NA NA NA 3603 3560 5423 NA NA NA NA NA NA 4587 959 2473 NA NA NA NA NA NA 2562 647 2308 NA NA NA NA NA NA
1680814800.0 10.0 NA 201 335 0 NA NA NA NA NA NA 3625 5570 0 NA NA NA NA NA NA 4065 6951 950 NA NA NA NA NA NA 1368 4054 976 NA NA NA NA NA
1680814800.0 1000.0 NA 337 196 0 79 NA NA NA NA NA 3871 3656 0 3486 NA NA NA NA NA 6392 1878 751 470 NA NA NA NA NA 3581 1623 781 451 NA NA NA NA
1680814800.0 10001.0 NA 247 505 0 105 123 NA NA NA NA 5392 5820 0 3530 3566 NA NA NA NA 7044 4994 1106 768 1168 NA NA NA NA 2272 4566 1146 758 1180 NA NA NA
1680814800.0 10002.0 NA 231 512 0 106 129 NA NA NA NA 5391 5825 0 3539 3560 NA NA NA NA 6791 4418 1209 934 556 NA NA NA NA 2237 3888 1251 964 563 NA NA NA
1680814800.0 10003.0 NA 244 509 0 106 125 NA NA NA NA 5400 5823 0 3533 3564 NA NA NA NA 7293 4550 1307 636 630 NA NA NA NA 2347 4020 1339 641 642 NA NA NA
1680814800.0 10004.0 NA 238 505 0 110 147 NA NA NA NA 5399 5823 0 3540 3563 NA NA NA NA 7143 4692 1362 834 533 NA NA NA NA 2307 4286 1671 833 533 NA NA NA
1680814800.0 10005.0 NA 247 498 0 106 121 NA NA NA NA 5407 5802 0 3542 3564 NA NA NA NA 7041 4933 908 687 1123 NA NA NA NA 2251 4471 930 704 1127 NA NA NA
1680814800.0 10006.0 NA 248 501 0 110 132 NA NA NA NA 5400 5818 0 3540 3554 NA NA NA NA 5911 4948 1265 702 713 NA NA NA NA 1925 4522 1300 717 716 NA NA NA
1680814800.0 10007.0 NA 240 507 0 134 123 NA NA NA NA 5415 5833 0 3614 3564 NA NA NA NA 6793 5140 1338 934 1118 NA NA NA NA 2219 4547 1383 943 1146 NA NA NA
1680814800.0 10008.0 NA 236 507 0 136 125 NA NA NA NA 5394 5841 0 3617 3567 NA NA NA NA 5997 5655 1035 869 926 NA NA NA NA 2002 5005 1059 885 920 NA NA NA
1680814800.0 10009.0 NA 236 509 0 137 125 NA NA NA NA 5412 5826 0 3616 3561 NA NA NA NA 5803 4896 1105 849 1129 NA NA NA NA 1921 4269 1131 844 1133 NA NA NA
1680814800.0 1001.0 NA 294 154 0 0 0 0 0 0 NA 3817 3592 0 0 0 0 0 0 NA 5362 789 199 150 251 714 277 784 NA 3334 710 222 174 273 749 318 803
1680814800.0 1001.2 NA 559 181 0 0 0 0 NA NA NA 5973 3671 0 0 0 0 NA NA NA 31300 1750 233 276 286 292 NA NA NA 10066 1024 253 326 313 318 NA NA
1680814800.0 1001.3 NA 543 176 0 NA NA NA NA NA NA 6004 3661 0 NA NA NA NA NA NA 20974 2105 359 NA NA NA NA NA NA 7387 1333 411 NA NA NA NA NA
1680814800.0 1002.0 NA 317 101 NA NA NA NA NA NA NA 5532 3470 NA NA NA NA NA NA NA 6770 537 NA NA NA NA NA NA NA 4528 427 NA NA NA NA NA NA
1680814800.0 1002.3 NA 539 187 0 NA NA NA NA NA NA 5920 3671 0 NA NA NA NA NA NA 20855 1743 355 NA NA NA NA NA NA 7724 1316 416 NA NA NA NA NA
1680814800.0 1002.4 NA 549 0 NA NA NA NA NA NA NA 5920 0 NA NA NA NA NA NA NA 32707 914 NA NA NA NA NA NA NA 10306 954 NA NA NA NA NA NA
1680814800.0 10023.0 NA 248 507 0 105 126 NA NA NA NA 5392 5798 0 3530 3554 NA NA NA NA 5883 4880 1102 864 739 NA NA NA NA 1980 4518 1132 872 743 NA NA NA
1680814800.0 10024.0 NA 250 512 0 137 139 NA NA NA NA 5415 5825 0 3614 3567 NA NA NA NA 6981 5998 1118 928 593 NA NA NA NA 2246 4790 1149 912 589 NA NA NA
1680814800.0 10024.1 NA 257 273 0 NA NA NA NA NA NA 5418 5515 0 NA NA NA NA NA NA 7111 1975 1401 NA NA NA NA NA NA 2326 1598 1441 NA NA NA NA NA
1680814800.0 10024.2 NA 238 513 0 NA NA NA NA NA NA 5409 5918 0 NA NA NA NA NA NA 6411 6565 1310 NA NA NA NA NA NA 2137 5424 1352 NA NA NA NA NA
1680814800.0 10024.3 NA 259 264 0 NA NA NA NA NA NA 5409 5515 0 NA NA NA NA NA NA 4750 2068 1239 NA NA NA NA NA NA 1583 1672 1283 NA NA NA NA NA
1680814800.0 10024.4 NA 255 506 0 NA NA NA NA NA NA 5426 5810 0 NA NA NA NA NA NA 7596 5873 1496 NA NA NA NA NA NA 2449 4965 1541 NA NA NA NA NA
1680814800.0 10024.5 NA 257 115 0 NA NA NA NA NA NA 5417 3628 0 NA NA NA NA NA NA 7414 1364 462 NA NA NA NA NA NA 2374 1358 490 NA NA NA NA NA
1680814800.0 10025.0 NA 237 507 0 110 122 NA NA NA NA 5399 5833 0 3538 3566 NA NA NA NA 5964 5483 1344 660 1108 NA NA NA NA 1899 4896 1382 664 1105 NA NA NA
1680814800.0 10026.0 NA 260 520 0 109 134 NA NA NA NA 5412 5839 0 3543 3565 NA NA NA NA 8124 6030 1208 681 567 NA NA NA NA 2581 4854 1239 694 564 NA NA NA
1680814800.0 1003.0 NA 341 0 NA NA NA NA NA NA NA 3978 0 NA NA NA NA NA NA NA 8645 739 NA NA NA NA NA NA NA 4483 777 NA NA NA NA NA NA
1680814800.0 1004.0 NA 233 108 0 0 0 0 NA NA NA 3745 3540 0 0 0 0 NA NA NA 3025 520 173 284 722 761 NA NA NA 2461 543 201 308 747 784 NA NA
