Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681246800.0 1.0 98 150 250 NA NA NA NA 3593 3565 5414 NA NA NA NA 4018 963 2821 NA NA NA NA 2374 645 2675 NA NA NA NA
1681246800.0 10024.3 NA 243 255 0 NA NA NA NA 5423 5500 0 NA NA NA NA 7402 2149 1290 NA NA NA NA 2384 1763 1392 NA NA NA
1681246800.0 1004.0 NA 241 108 0 0 0 0 NA 3740 3534 0 0 0 0 NA 2678 656 163 244 609 647 NA 2064 777 186 269 671 674
1681246800.0 1005.0 NA 176 129 0 NA NA NA NA 3700 3587 0 NA NA NA NA 862 348 139 NA NA NA NA 826 357 159 NA NA NA
1681246800.0 101.0 119 NA NA NA NA NA NA 3642 NA NA NA NA NA NA 2010 NA NA NA NA NA NA 1446 NA NA NA NA NA NA
1681246800.0 1010.0 NA 56 66 0 NA NA NA NA 3478 3489 0 NA NA NA NA 194 254 240 NA NA NA NA 256 269 261 NA NA NA
1681246800.0 102.0 122 NA NA NA NA NA NA 3627 NA NA NA NA NA NA 1405 NA NA NA NA NA NA 1039 NA NA NA NA NA NA
1681246800.0 1020.0 NA 65 58 0 55 NA NA NA 3495 3467 0 3493 NA NA NA 349 183 82 220 NA NA NA 406 217 99 274 NA NA
1681246800.0 1030.0 NA 231 73 0 0 NA NA NA 5513 3475 0 0 NA NA NA 15699 466 173 160 NA NA NA 5202 483 205 189 NA NA
1681246800.0 1040.1 NA 87 58 0 NA NA NA NA 3524 3457 0 NA NA NA NA 517 188 155 NA NA NA NA 617 211 188 NA NA NA
1681246800.0 1041.0 NA 82 55 0 NA NA NA NA 3534 3463 0 NA NA NA NA 431 234 104 NA NA NA NA 485 253 120 NA NA NA
1681246800.0 1042.0 NA 95 66 0 NA NA NA NA 3534 3463 0 NA NA NA NA 554 192 233 NA NA NA NA 728 193 530 NA NA NA
1681246800.0 1043.0 NA 84 79 0 NA NA NA NA 3511 3476 0 NA NA NA NA 545 187 107 NA NA NA NA 477 206 128 NA NA NA
1681246800.0 1044.0 NA 94 98 0 NA NA NA NA 3514 3505 0 NA NA NA NA 413 286 126 NA NA NA NA 376 251 177 NA NA NA
1681246800.0 1045.0 NA 85 110 0 NA NA NA NA 3511 3495 0 NA NA NA NA 415 291 75 NA NA NA NA 368 237 90 NA NA NA
1681246800.0 105.0 99 139 81 NA NA NA NA 3600 3564 3457 NA NA NA NA 2779 944 287 NA NA NA NA 1460 642 323 NA NA NA NA
1681246800.0 1052.0 NA 177 112 0 NA NA NA NA 3696 3584 0 NA NA NA NA 790 360 144 NA NA NA NA 770 364 252 NA NA NA
1681246800.0 1052.1 NA 102 0 NA NA NA NA NA 3593 0 NA NA NA NA NA 278 109 NA NA NA NA NA 306 131 NA NA NA NA
1681246800.0 10824.5 NA 250 116 0 NA NA NA NA 5413 3622 0 NA NA NA NA 5778 1319 390 NA NA NA NA 1896 1351 431 NA NA NA
1681246800.0 10824.501 NA 248 236 0 NA NA NA NA 5400 7287 0 NA NA NA NA 6829 1482 719 NA NA NA NA 2201 1458 783 NA NA NA
1681246800.0 10824.511 NA 246 137 0 NA NA NA NA 5402 3539 0 NA NA NA NA 5006 862 222 NA NA NA NA 1671 835 245 NA NA NA
1681246800.0 10824.521 NA 250 111 0 NA NA NA NA 5396 3511 0 NA NA NA NA 6246 475 230 NA NA NA NA 1989 453 251 NA NA NA
1681246800.0 11630.0 NA 492 680 0 123 NA NA NA 8005 6020 0 3567 NA NA NA 3817 10595 1941 773 NA NA NA 2359 8070 1981 713 NA NA
1681246800.0 11634.1 NA 489 284 0 NA NA NA NA 7980 5506 0 NA NA NA NA 3039 2336 1178 NA NA NA NA 2081 1953 1216 NA NA NA
1681246800.0 11634.15 NA 500 675 0 159 NA NA NA 7987 6024 0 3593 NA NA NA 3329 9608 1608 949 NA NA NA 2306 7909 1641 857 NA NA
1681246800.0 11634.5 NA 489 142 0 NA NA NA NA 7985 3654 0 NA NA NA NA 3374 1930 550 NA NA NA NA 2341 1821 577 NA NA NA
1681246800.0 11634.501 NA 487 280 0 NA NA NA NA 7998 7350 0 NA NA NA NA 3410 2057 719 NA NA NA NA 2254 1940 758 NA NA NA
1681246800.0 11634.505 NA 499 267 0 NA NA NA NA 8000 7349 0 NA NA NA NA 3464 1573 630 NA NA NA NA 2359 1453 666 NA NA NA
1681246800.0 11634.511 NA 488 120 0 NA NA NA NA 8006 3577 0 NA NA NA NA 3348 1587 349 NA NA NA NA 2369 1527 375 NA NA NA
1681246800.0 11634.521 NA 486 120 0 NA NA NA NA 7990 3561 0 NA NA NA NA 3502 1459 346 NA NA NA NA 2444 1393 383 NA NA NA
1681246800.0 11634.91 NA 485 665 0 150 NA NA NA 7980 6009 0 3588 NA NA NA 2913 8579 1898 821 NA NA NA 2110 7038 1945 741 NA NA
1681246800.0 11634.911 108 498 660 0 139 NA NA 3565 7964 5988 0 3593 NA NA 9504 4688 7185 2711 1594 NA NA 4375 2995 4928 2744 1102 NA NA
1681246800.0 11634.914 99 502 667 0 140 NA NA 3548 7978 6008 0 3590 NA NA 7705 3288 9189 1822 1049 NA NA 3160 2312 7482 1856 989 NA NA
1681246800.0 11650.501 NA 489 264 0 NA NA NA NA 7956 7324 0 NA NA NA NA 3265 1537 649 NA NA NA NA 2190 1499 678 NA NA NA
1681246800.0 11650.505 NA 478 264 0 NA NA NA NA 7980 7324 0 NA NA NA NA 3250 1875 536 NA NA NA NA 2172 1816 572 NA NA NA
1681246800.0 11650.911 107 465 661 0 142 NA NA 3563 7939 5989 0 3591 NA NA 5862 7290 7681 2743 2053 NA NA 3669 4550 5746 2781 1339 NA NA
1681246800.0 11650.914 102 490 649 0 155 NA NA 3549 7946 5952 0 3591 NA NA 3973 2902 8655 1430 1071 NA NA 2189 2160 7393 1465 1001 NA NA
1681246800.0 11834.0 NA 828 1098 0 NA NA NA NA 8468 6594 0 NA NA NA NA 11949 21211 1722 NA NA NA NA 4755 10906 1763 NA NA NA
1681246800.0 11834.13 NA 825 1228 0 NA NA NA NA 8548 6796 0 NA NA NA NA 12952 25223 2144 NA NA NA NA 5226 11668 2207 NA NA NA
1681246800.0 11834.99 NA 517 844 827 0 NA NA NA 4229 8590 6250 0 NA NA NA 12457 6705 21029 2107 NA NA NA 5469 3179 10379 2159 NA NA
1681246800.0 11846.0 NA 807 1092 0 NA NA NA NA 8468 6648 0 NA NA NA NA 11836 17609 1784 NA NA NA NA 4704 9862 1832 NA NA NA
1681246800.0 11846.19 NA 790 1090 0 NA NA NA NA 8504 6619 0 NA NA NA NA 12830 19632 1607 NA NA NA NA 5071 9738 1652 NA NA NA
1681246800.0 123.1 391 NA NA NA NA NA NA 3906 NA NA NA NA NA NA 2135 NA NA NA NA NA NA 1493 NA NA NA NA NA NA
1681246800.0 123.2 404 NA NA NA NA NA NA 3893 NA NA NA NA NA NA 1771 NA NA NA NA NA NA 1181 NA NA NA NA NA NA
1681246800.0 123.3 323 NA NA NA NA NA NA 3799 NA NA NA NA NA NA 1779 NA NA NA NA NA NA 1267 NA NA NA NA NA NA
1681246800.0 124.1 389 NA NA NA NA NA NA 3864 NA NA NA NA NA NA 1293 NA NA NA NA NA NA 974 NA NA NA NA NA NA
1681246800.0 124.2 388 NA NA NA NA NA NA 3892 NA NA NA NA NA NA 1480 NA NA NA NA NA NA 994 NA NA NA NA NA NA
1681246800.0 124.4 389 NA NA NA NA NA NA 3875 NA NA NA NA NA NA 1765 NA NA NA NA NA NA 1304 NA NA NA NA NA NA
1681246800.0 124.5 379 NA NA NA NA NA NA 3859 NA NA NA NA NA NA 1462 NA NA NA NA NA NA 1020 NA NA NA NA NA NA
1681246800.0 124.6 320 NA NA NA NA NA NA 3792 NA NA NA NA NA NA 1710 NA NA NA NA NA NA 1255 NA NA NA NA NA NA
1681246800.0 12634.0 NA 683 881 0 NA NA NA NA 8299 6293 0 NA NA NA NA 7457 15307 2095 NA NA NA NA 3553 9477 2132 NA NA NA
1681246800.0 12634.99 NA 386 718 755 0 NA NA NA 3915 8344 6103 0 NA NA NA 4302 2473 8435 1249 NA NA NA 2446 1371 5852 1286 NA NA
1681246800.0 1301.0 97 182 268 NA NA NA NA 3578 5295 5440 NA NA NA NA 4320 1038 2587 NA NA NA NA 2533 665 2406 NA NA NA NA
1681246800.0 1301.17 87 241 308 NA NA NA NA 3551 5357 5597 NA NA NA NA 4297 6522 3596 NA NA NA NA 2461 1992 3417 NA NA NA NA
1681246800.0 13034.0 NA 698 899 0 NA NA NA NA 8318 6325 0 NA NA NA NA 7884 12247 2128 NA NA NA NA 3655 7538 2179 NA NA NA
1681246800.0 13034.99 NA 368 705 749 0 NA NA NA 3909 8276 6065 0 NA NA NA 7669 3791 12927 2000 NA NA NA 4091 2020 8236 2050 NA NA
1681246800.0 1307.0 NA 154 211 88 0 NA NA NA 5310 5387 3473 0 NA NA NA 1030 1058 190 383 NA NA NA 703 861 208 410 NA NA
1681246800.0 1308.0 NA 152 199 101 0 NA NA NA 5317 5364 3471 0 NA NA NA 1045 1146 280 283 NA NA NA 794 970 308 307 NA NA
1681246800.0 1311.0 NA 199 455 0 96 NA NA NA 5326 5796 0 3505 NA NA NA 1128 3963 1256 592 NA NA NA 800 3563 1286 660 NA NA
1681246800.0 13240.303 544 NA NA NA NA NA NA 5823 NA NA NA NA NA NA 10411 NA NA NA NA NA NA 5066 NA NA NA NA NA NA
1681246800.0 1325.1 NA 187 218 0 NA NA NA NA 5328 3702 0 NA NA NA NA 1078 1416 1020 NA NA NA NA 734 1203 1057 NA NA NA
1681246800.0 1325.3 NA 190 213 0 NA NA NA NA 5343 3688 0 NA NA NA NA 1130 1886 891 NA NA NA NA 770 1602 927 NA NA NA
1681246800.0 1325.5 NA 205 0 NA NA NA NA NA 5360 0 NA NA NA NA NA 5831 404 NA NA NA NA NA 3714 438 NA NA NA NA
1681246800.0 1325.51 NA 193 0 NA NA NA NA NA 5337 0 NA NA NA NA NA 5349 443 NA NA NA NA NA 3492 475 NA NA NA NA
1681246800.0 1325.516 NA 200 0 NA NA NA NA NA 5365 0 NA NA NA NA NA 6001 326 NA NA NA NA NA 3893 370 NA NA NA NA
1681246800.0 1325.5161 NA 202 0 NA NA NA NA NA 5371 0 NA NA NA NA NA 5587 375 NA NA NA NA NA 3577 409 NA NA NA NA
1681246800.0 1325.517 NA 194 0 NA NA NA NA NA 5361 0 NA NA NA NA NA 6132 340 NA NA NA NA NA 3845 371 NA NA NA NA
1681246800.0 1325.518 NA 215 0 NA NA NA NA NA 5383 0 NA NA NA NA NA 6610 398 NA NA NA NA NA 3592 430 NA NA NA NA
1681246800.0 134.813 NA 215 90 0 NA NA NA NA 5402 3510 0 NA NA NA NA 2394 440 333 NA NA NA NA 1171 436 364 NA NA NA
1681246800.0 135.1 573 0 154 124 NA NA NA 5841 0 5276 3543 NA NA NA 2814 683 1948 626 NA NA NA 1898 722 1738 635 NA NA NA
1681246800.0 135.11 570 0 156 126 NA NA NA 5868 0 5277 3552 NA NA NA 3455 710 2363 656 NA NA NA 2013 749 1854 634 NA NA NA
1681246800.0 135.12 585 0 156 113 NA NA NA 5840 0 5280 3549 NA NA NA 2752 621 1900 710 NA NA NA 1929 649 1720 722 NA NA NA
1681246800.0 135.13 571 0 NA NA NA NA NA 5855 0 NA NA NA NA NA 2160 613 NA NA NA NA NA 1307 639 NA NA NA NA NA
1681246800.0 135.14 573 0 156 121 NA NA NA 5849 0 5276 3549 NA NA NA 3088 652 2085 653 NA NA NA 2050 682 1860 660 NA NA NA
1681246800.0 135.2 508 0 153 115 NA NA NA 5781 0 5276 3548 NA NA NA 2355 587 1718 640 NA NA NA 1718 632 1617 662 NA NA NA
1681246800.0 135.3 507 0 154 114 NA NA NA 5760 0 5280 3538 NA NA NA 2556 631 1704 671 NA NA NA 1847 674 1566 675 NA NA NA
1681246800.0 135.4 578 0 155 118 NA NA NA 5856 0 5280 3553 NA NA NA 2757 684 1851 671 NA NA NA 1964 713 1697 684 NA NA NA
1681246800.0 135.5 576 0 159 121 NA NA NA 5874 0 5287 3553 NA NA NA 2691 692 1654 684 NA NA NA 1914 727 1532 701 NA NA NA
1681246800.0 135.6 572 0 155 125 NA NA NA 5849 0 5280 3551 NA NA NA 2700 684 1887 640 NA NA NA 1865 716 1683 639 NA NA NA
1681246800.0 135.7 573 0 154 123 NA NA NA 5848 0 5277 3553 NA NA NA 2337 713 1704 687 NA NA NA 1606 746 1551 688 NA NA NA
1681246800.0 135.8 321 NA NA NA NA NA NA 3897 NA NA NA NA NA NA 2162 NA NA NA NA NA NA 1036 NA NA NA NA NA NA
1681246800.0 135.9 573 0 149 115 NA NA NA 5894 0 5276 3550 NA NA NA 2596 625 1856 679 NA NA NA 1928 658 1726 687 NA NA NA
