Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1680991200.0 10004.0 NA 239 500 0 98 125 NA 428 883 0 203 224 NA 1760 1696 443 348 445 NA 1374 2786 1279 1049 865
1680991200.0 10006.0 NA 250 486 0 95 111 NA 441 809 0 204 222 NA 2090 1680 431 335 424 NA 1559 2652 752 1084 677
1680991200.0 10026.0 NA 268 522 0 102 122 NA 427 911 0 213 236 NA 1847 2099 491 340 466 NA 1567 3275 1636 637 795
1680991200.0 10042.0 NA 258 510 0 131 127 NA 450 822 0 287 224 NA 1807 1649 454 410 435 NA 1788 3344 816 673 702
1680991200.0 10059.0 NA 267 523 0 101 124 NA 454 821 0 205 230 NA 1843 2247 473 343 455 NA 1469 3336 844 640 574
1680991200.0 10071.0 NA 254 520 0 101 117 NA 438 814 0 213 237 NA 1805 1703 456 341 465 NA 1384 2890 726 636 877
1680991200.0 10224.0 NA 414 736 0 119 NA NA 658 1108 0 233 NA NA 3332 3355 470 461 NA NA 2493 4079 623 658 NA
1680991200.0 10225.0 NA 401 736 0 121 NA NA 636 1111 0 235 NA NA 3612 2815 466 452 NA NA 2552 3413 710 792 NA
1680991200.0 106.0 64 0 0 NA NA NA 191 0 0 NA NA NA 574 160 1181 NA NA NA 882 857 2303 NA NA NA
1680991200.0 108.0 104 145 324 NA NA NA 265 235 497 NA NA NA 1904 360 1389 NA NA NA 1639 904 2080 NA NA NA
1680991200.0 10804.0 NA 237 500 0 96 129 NA 423 859 0 200 231 NA 1727 1557 428 330 486 NA 1538 2732 709 636 1380
1680991200.0 10809.0 NA 249 490 0 127 126 NA 447 812 0 289 237 NA 1729 1820 445 417 465 NA 1467 3323 1007 941 770
1680991200.0 10824.8 NA 257 502 0 127 121 NA 467 861 0 282 237 NA 2056 1853 490 419 470 NA 1435 3230 1262 842 642
1680991200.0 10826.0 NA 257 507 0 101 129 NA 466 811 0 208 241 NA 1760 1852 477 347 473 NA 1326 3017 1184 905 775
1680991200.0 11024.6 NA 465 829 0 125 NA NA 719 1157 0 242 NA NA 4182 3856 477 497 NA NA 3301 3817 718 1348 NA
1680991200.0 113.0 115 146 307 NA NA NA 271 232 472 NA NA NA 1494 355 1318 NA NA NA 1618 941 1763 NA NA NA
1680991200.0 114.0 113 141 327 NA NA NA 268 235 497 NA NA NA 1622 370 1347 NA NA NA 1500 1404 1908 NA NA NA
1680991200.0 11634.601 NA 224 262 635 0 NA NA 392 389 910 0 NA NA 637 731 2554 592 NA NA 635 1192 3711 765 NA
1680991200.0 11646.0 NA 348 622 0 118 NA NA 528 894 0 229 NA NA 1132 2382 590 375 NA NA 1593 4429 967 620 NA
1680991200.0 11650.0 NA 352 600 0 140 NA NA 527 899 0 265 NA NA 1166 2519 607 414 NA NA 1913 4117 1472 877 NA
1680991200.0 118.0 116 140 323 NA NA NA 272 235 491 NA NA NA 2442 375 1488 NA NA NA 1998 890 3256 NA NA NA
1680991200.0 119.0 111 132 319 NA NA NA 256 228 475 NA NA NA 1275 345 1334 NA NA NA 1508 712 2140 NA NA NA
1680991200.0 122.0 95 0 0 NA NA NA 195 0 0 NA NA NA 561 144 1087 NA NA NA 1247 314 1539 NA NA NA
1680991200.0 126.0 95 132 312 NA NA NA 220 235 487 NA NA NA 1010 347 1314 NA NA NA 1532 1010 2770 NA NA NA
1680991200.0 129.0 93 139 303 NA NA NA 205 227 478 NA NA NA 521 334 1263 NA NA NA 799 825 2813 NA NA NA
1680991200.0 130.0 91 139 303 NA NA NA 197 232 481 NA NA NA 554 328 1279 NA NA NA 984 714 2958 NA NA NA
1680991200.0 1303.0 106 199 289 NA NA NA 234 389 462 NA NA NA 4295 1121 1322 NA NA NA 3381 1111 2395 NA NA NA
1680991200.0 13034.0 NA 549 842 0 NA NA NA 801 1237 0 NA NA NA 3213 4157 618 NA NA NA 2993 4739 977 NA NA
1680991200.0 1309.0 NA 189 364 0 NA NA NA 396 544 0 NA NA NA 1161 1466 411 NA NA NA 1442 2587 1129 NA NA
1680991200.0 131.0 91 137 318 NA NA NA 207 232 493 NA NA NA 802 336 1301 NA NA NA 1665 1256 1873 NA NA NA
1680991200.0 1319.0 NA 183 366 0 NA NA NA 397 539 0 NA NA NA 681 1334 361 NA NA NA 914 3199 535 NA NA
1680991200.0 132.0 106 156 324 NA NA NA 267 235 490 NA NA NA 1886 353 1423 NA NA NA 1648 511 2391 NA NA NA
1680991200.0 1324.0 NA 193 373 0 NA NA NA 398 541 0 NA NA NA 718 1454 392 NA NA NA 870 2210 687 NA NA
1680991200.0 1325.91 NA 221 378 0 79 NA NA 432 566 0 183 NA NA 1242 1479 400 301 NA NA 1195 2389 1100 625 NA
1680991200.0 133.0 107 151 324 NA NA NA 269 238 496 NA NA NA 2754 364 1542 NA NA NA 2070 635 3119 NA NA NA
1680991200.0 1331.0 NA 191 359 0 117 NA NA 394 540 0 222 NA NA 714 1388 381 360 NA NA 870 2341 700 1046 NA
1680991200.0 134.906 NA 59 352 0 NA NA NA 156 556 0 NA NA NA 210 4337 336 NA NA NA 370 3229 688 NA NA
1680991200.0 134.908 NA 154 373 0 NA NA NA 279 606 0 NA NA NA 465 4166 359 NA NA NA 1122 2993 1109 NA NA
1680991200.0 135.1 569 0 157 NA NA NA 866 0 253 NA NA NA 973 268 567 NA NA NA 1706 844 812 NA NA NA
1680991200.0 135.2 486 0 139 NA NA NA 758 0 260 NA NA NA 817 238 547 NA NA NA 1719 552 1864 NA NA NA
1680991200.0 1355.0 NA 193 375 0 NA NA NA 402 557 0 NA NA NA 1191 1462 388 NA NA NA 1240 2462 566 NA NA
1680991200.0 1356.0 101 154 330 0 135 NA 259 401 559 0 283 NA 2015 1256 1665 442 700 NA 1540 1295 3850 1014 1706 NA
1680991200.0 136.76 NA 126 424 0 NA NA NA 225 703 0 NA NA NA 624 12494 343 NA NA NA 1376 6693 587 NA NA
1680991200.0 136.786 NA 145 546 0 NA NA NA 241 933 0 NA NA NA 469 11318 331 NA NA NA 898 6202 638 NA NA
1680991200.0 136.823 NA 156 666 0 NA NA NA 242 1064 0 NA NA NA 500 10795 329 NA NA NA 1023 5881 416 NA NA
1680991200.0 136.824 NA 144 500 0 NA NA NA 236 928 0 NA NA NA 500 13962 310 NA NA NA 902 7063 1018 NA NA
1680991200.0 136.826 NA 151 461 0 NA NA NA 234 826 0 NA NA NA 559 10986 322 NA NA NA 902 6101 952 NA NA
1680991200.0 136.838 NA 146 480 0 NA NA NA 247 882 0 NA NA NA 610 12189 297 NA NA NA 1123 6030 400 NA NA
1680991200.0 136.842 NA 156 488 0 NA NA NA 252 894 0 NA NA NA 487 13528 268 NA NA NA 1023 7038 412 NA NA
1680991200.0 136.847 NA 149 458 0 NA NA NA 241 837 0 NA NA NA 631 11144 276 NA NA NA 777 5917 808 NA NA
