Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681246800.0 123.2 380 NA NA NA NA NA NA 3861 NA NA NA NA NA NA 2789 NA NA NA NA NA NA 1762 NA NA NA NA NA NA
1681246800.0 123.3 313 NA NA NA NA NA NA 3760 NA NA NA NA NA NA 2274 NA NA NA NA NA NA 1713 NA NA NA NA NA NA
1681246800.0 124.1 375 NA NA NA NA NA NA 3852 NA NA NA NA NA NA 2295 NA NA NA NA NA NA 1683 NA NA NA NA NA NA
1681246800.0 124.2 376 NA NA NA NA NA NA 3866 NA NA NA NA NA NA 2292 NA NA NA NA NA NA 1586 NA NA NA NA NA NA
1681246800.0 124.4 377 NA NA NA NA NA NA 3844 NA NA NA NA NA NA 2275 NA NA NA NA NA NA 1704 NA NA NA NA NA NA
1681246800.0 124.5 377 NA NA NA NA NA NA 3853 NA NA NA NA NA NA 2378 NA NA NA NA NA NA 1756 NA NA NA NA NA NA
1681246800.0 124.6 313 NA NA NA NA NA NA 3774 NA NA NA NA NA NA 2251 NA NA NA NA NA NA 1679 NA NA NA NA NA NA
1681246800.0 12434.0 NA 437 663 0 150 NA NA NA 7924 4296 0 3556 NA NA NA 4141 8809 1610 924 NA NA NA 2436 6833 1639 838 NA NA
1681246800.0 126.0 81 147 309 NA NA NA NA 3543 3535 3801 NA NA NA NA 3400 973 4341 NA NA NA NA 1987 674 4068 NA NA NA NA
1681246800.0 12634.0 NA 619 889 0 NA NA NA NA 8169 4633 0 NA NA NA NA 9222 14998 2241 NA NA NA NA 3969 9091 2290 NA NA NA
1681246800.0 127.0 90 146 311 NA NA NA NA 3511 3529 3806 NA NA NA NA 2605 868 4065 NA NA NA NA 1842 591 3778 NA NA NA NA
1681246800.0 128.0 89 136 307 NA NA NA NA 3511 3541 3783 NA NA NA NA 1637 997 3650 NA NA NA NA 1451 699 3433 NA NA NA NA
1681246800.0 12834.0 NA 448 667 0 141 NA NA NA 7921 4330 0 3558 NA NA NA 3271 5373 2030 871 NA NA NA 1753 4198 2114 793 NA NA
1681246800.0 129.0 89 139 300 NA NA NA NA 3515 3537 3794 NA NA NA NA 1662 933 2969 NA NA NA NA 1442 657 2703 NA NA NA NA
1681246800.0 13.0 NA 157 320 0 NA NA NA NA 3563 3801 0 NA NA NA NA 974 5648 898 NA NA NA NA 753 4586 932 NA NA NA
1681246800.0 130.0 82 155 311 NA NA NA NA 3523 3534 3787 NA NA NA NA 1639 943 3833 NA NA NA NA 1393 649 3608 NA NA NA NA
1681246800.0 1301.0 99 183 267 NA NA NA NA 3545 3582 3744 NA NA NA NA 4334 930 3028 NA NA NA NA 2475 609 2796 NA NA NA NA
1681246800.0 13034.0 NA 638 882 0 NA NA NA NA 8178 4645 0 NA NA NA NA 9237 15252 1852 NA NA NA NA 4063 9206 1934 NA NA NA
1681246800.0 1306.0 NA 174 361 0 NA NA NA NA 3609 3864 0 NA NA NA NA 1068 3840 1096 NA NA NA NA 798 3548 1151 NA NA NA
1681246800.0 1307.0 NA 155 210 74 0 NA NA NA 3605 3669 3446 0 NA NA NA 962 1707 410 531 NA NA NA 652 1401 451 569 NA NA
1681246800.0 1308.0 NA 153 198 69 0 NA NA NA 3606 3667 3446 0 NA NA NA 974 1413 423 538 NA NA NA 671 1228 457 578 NA NA
1681246800.0 1309.0 NA 183 368 0 NA NA NA NA 3629 3863 0 NA NA NA NA 1066 4981 1270 NA NA NA NA 704 4179 1324 NA NA NA
1681246800.0 131.0 82 132 307 NA NA NA NA 3523 3533 3796 NA NA NA NA 2835 1055 3205 NA NA NA NA 1767 720 2894 NA NA NA NA
1681246800.0 1310.0 NA 174 367 0 NA NA NA NA 3627 3867 0 NA NA NA NA 1091 4584 1267 NA NA NA NA 725 3935 1311 NA NA NA
1681246800.0 1311.0 NA 174 448 0 88 NA NA NA 3616 4064 0 3474 NA NA NA 977 3504 1037 503 NA NA NA 666 3187 1080 562 NA NA
1681246800.0 1312.0 NA 178 366 0 NA NA NA NA 3627 3870 0 NA NA NA NA 1131 5318 943 NA NA NA NA 718 4390 983 NA NA NA
1681246800.0 1313.0 NA 190 375 0 NA NA NA NA 3629 3876 0 NA NA NA NA 1053 5816 928 NA NA NA NA 789 4407 974 NA NA NA
1681246800.0 1314.0 NA 179 364 0 NA NA NA NA 3622 3868 0 NA NA NA NA 1183 5020 603 NA NA NA NA 818 4281 638 NA NA NA
1681246800.0 1315.0 NA 178 363 0 NA NA NA NA 3615 3862 0 NA NA NA NA 907 4570 651 NA NA NA NA 663 4234 681 NA NA NA
1681246800.0 1316.0 NA 180 364 0 NA NA NA NA 3619 3871 0 NA NA NA NA 1107 4573 859 NA NA NA NA 809 4112 892 NA NA NA
1681246800.0 1319.0 NA 176 358 0 NA NA NA NA 3614 3849 0 NA NA NA NA 1061 4582 785 NA NA NA NA 785 4184 819 NA NA NA
1681246800.0 1320.0 NA 177 363 0 116 NA NA NA 3616 3848 0 3516 NA NA NA 1059 3937 1146 489 NA NA NA 716 3499 1201 491 NA NA
1681246800.0 1321.0 NA 176 363 0 120 NA NA NA 3622 3855 0 3521 NA NA NA 1075 4372 907 550 NA NA NA 753 3748 959 552 NA NA
1681246800.0 1322.0 NA 177 364 0 116 NA NA NA 3618 3873 0 3521 NA NA NA 1014 4605 1169 490 NA NA NA 725 3941 1213 500 NA NA
1681246800.0 1323.0 NA 173 355 0 NA NA NA NA 3611 3855 0 NA NA NA NA 989 4232 862 NA NA NA NA 689 3798 900 NA NA NA
1681246800.0 13234.0 53 880 0 NA NA NA NA 3434 4566 0 NA NA NA NA 407 5205 888 NA NA NA NA 308 3975 922 NA NA NA NA
1681246800.0 1324.0 NA 187 375 0 NA NA NA NA 3630 3884 0 NA NA NA NA 1053 5236 1087 NA NA NA NA 706 4314 1122 NA NA NA
1681246800.0 13240.303 551 NA NA NA NA NA NA 4115 NA NA NA NA NA NA 8807 NA NA NA NA NA NA 4335 NA NA NA NA NA NA
1681246800.0 1325.1 NA 185 217 0 NA NA NA NA 3624 3671 0 NA NA NA NA 934 1891 1063 NA NA NA NA 632 1610 1105 NA NA NA
1681246800.0 1325.2 NA 187 366 0 NA NA NA NA 3622 3850 0 NA NA NA NA 1083 5586 577 NA NA NA NA 747 4564 605 NA NA NA
1681246800.0 1325.3 NA 184 211 0 NA NA NA NA 3622 3654 0 NA NA NA NA 1086 2002 911 NA NA NA NA 714 1708 963 NA NA NA
1681246800.0 1325.4 NA 185 368 0 NA NA NA NA 3624 3870 0 NA NA NA NA 1237 5294 956 NA NA NA NA 828 4392 997 NA NA NA
1681246800.0 1325.5 NA 199 0 NA NA NA NA NA 3652 0 NA NA NA NA NA 4395 399 NA NA NA NA NA 2802 435 NA NA NA NA
1681246800.0 1325.51 NA 226 0 NA NA NA NA NA 3642 0 NA NA NA NA NA 3791 398 NA NA NA NA NA 2525 428 NA NA NA NA
1681246800.0 1325.516 NA 209 0 NA NA NA NA NA 3658 0 NA NA NA NA NA 5148 313 NA NA NA NA NA 3249 340 NA NA NA NA
1681246800.0 1325.5161 NA 206 0 NA NA NA NA NA 3656 0 NA NA NA NA NA 4160 364 NA NA NA NA NA 2626 396 NA NA NA NA
1681246800.0 1325.517 NA 222 0 NA NA NA NA NA 3656 0 NA NA NA NA NA 4904 409 NA NA NA NA NA 3136 438 NA NA NA NA
1681246800.0 1325.518 NA 213 0 NA NA NA NA NA 3665 0 NA NA NA NA NA 5066 353 NA NA NA NA NA 2756 384 NA NA NA NA
1681246800.0 1326.0 NA 178 363 0 NA NA NA NA 3627 3856 0 NA NA NA NA 1042 4663 847 NA NA NA NA 746 4111 879 NA NA NA
1681246800.0 1327.0 NA 182 369 0 NA NA NA NA 3618 3863 0 NA NA NA NA 1133 4841 922 NA NA NA NA 769 4277 961 NA NA NA
1681246800.0 1328.0 NA 188 379 0 NA NA NA NA 3629 3873 0 NA NA NA NA 1061 4748 897 NA NA NA NA 705 4098 937 NA NA NA
1681246800.0 1329.0 NA 174 373 0 120 NA NA NA 3624 3862 0 3523 NA NA NA 1071 5216 1161 488 NA NA NA 756 4632 1218 485 NA NA
1681246800.0 1330.0 NA 174 396 0 121 NA NA NA 3639 3885 0 3519 NA NA NA 1203 4153 1249 596 NA NA NA 817 3452 1297 586 NA NA
1681246800.0 1332.0 NA 182 373 0 NA NA NA NA 3620 3876 0 NA NA NA NA 1217 5149 908 NA NA NA NA 819 4499 940 NA NA NA
1681246800.0 1333.0 NA 182 363 0 NA NA NA NA 3618 3869 0 NA NA NA NA 1090 4621 696 NA NA NA NA 743 4109 729 NA NA NA
1681246800.0 1334.0 NA 187 369 0 NA NA NA NA 3630 3849 0 NA NA NA NA 1084 4996 981 NA NA NA NA 734 4293 1012 NA NA NA
1681246800.0 1335.0 NA 175 365 0 NA NA NA NA 3629 3844 0 NA NA NA NA 1067 4734 937 NA NA NA NA 740 4171 970 NA NA NA
1681246800.0 1336.0 NA 177 367 0 NA NA NA NA 3624 3886 0 NA NA NA NA 1254 7163 966 NA NA NA NA 774 4634 1007 NA NA NA
1681246800.0 1337.0 NA 192 381 0 NA NA NA NA 3633 3885 0 NA NA NA NA 1327 6686 942 NA NA NA NA 845 4632 980 NA NA NA
