Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1681074000.0 1.0 100 134 241 NA NA NA NA NA NA 3572 3535 3696 NA NA NA NA NA NA 4305 910 2433 NA NA NA NA NA NA 2430 647 2276 NA NA NA NA NA NA
1681074000.0 10001.0 NA 235 502 0 106 128 NA NA NA NA 3693 4136 0 3510 3530 NA NA NA NA 7443 4546 1305 893 1334 NA NA NA NA 2469 4040 1354 906 1378 NA NA NA
1681074000.0 10002.0 NA 243 501 0 105 126 NA NA NA NA 3686 4126 0 3513 3536 NA NA NA NA 7603 4716 1566 969 1047 NA NA NA NA 2498 4648 1632 994 1090 NA NA NA
1681074000.0 10004.0 NA 230 506 0 105 123 NA NA NA NA 3685 4123 0 3510 3536 NA NA NA NA 7296 4523 1382 725 1280 NA NA NA NA 2406 4029 1439 740 1303 NA NA NA
1681074000.0 10008.0 NA 234 508 0 135 123 NA NA NA NA 3697 4103 0 3583 3530 NA NA NA NA 7810 4732 1385 992 1350 NA NA NA NA 2619 4242 1434 1465 1398 NA NA NA
1681074000.0 1001.0 NA 294 147 0 0 0 0 0 0 NA 3808 3550 0 0 0 0 0 0 NA 7477 1117 232 193 265 837 316 777 NA 4634 1019 266 228 300 870 343 804
1681074000.0 1001.3 NA 536 174 0 NA NA NA NA NA NA 4233 3638 0 NA NA NA NA NA NA 27470 2411 549 NA NA NA NA NA NA 9618 1516 621 NA NA NA NA NA
1681074000.0 1002.0 NA 317 89 NA NA NA NA NA NA NA 3833 3468 NA NA NA NA NA NA NA 4965 605 NA NA NA NA NA NA NA 3113 486 NA NA NA NA NA NA
1681074000.0 1002.4 NA 546 0 NA NA NA NA NA NA NA 4238 0 NA NA NA NA NA NA NA 34980 1467 NA NA NA NA NA NA NA 11605 1516 NA NA NA NA NA NA
1681074000.0 10026.0 NA 256 512 0 108 127 NA NA NA NA 3687 4155 0 3513 3541 NA NA NA NA 7529 5810 1588 960 1378 NA NA NA NA 2484 4778 1637 977 1397 NA NA NA
1681074000.0 1004.0 NA 233 109 0 0 0 0 NA NA NA 3715 3507 0 0 0 0 NA NA NA 1686 763 198 269 859 838 NA NA NA 1330 883 276 297 907 884 NA NA
1681074000.0 1005.0 NA 177 111 0 NA NA NA NA NA NA 3683 3553 0 NA NA NA NA NA NA 789 514 295 NA NA NA NA NA NA 771 523 360 NA NA NA NA NA
1681074000.0 10071.0 NA 251 509 0 107 130 NA NA NA NA 3703 4128 0 3518 3537 NA NA NA NA 7471 5699 1653 831 1430 NA NA NA NA 2420 4739 1772 1371 1447 NA NA NA
1681074000.0 101.0 136 NA NA NA NA NA NA NA NA 3607 NA NA NA NA NA NA NA NA 1881 NA NA NA NA NA NA NA NA 1540 NA NA NA NA NA NA NA NA
1681074000.0 1010.0 NA 62 63 0 NA NA NA NA NA NA 3453 3456 0 NA NA NA NA NA NA 360 379 392 NA NA NA NA NA NA 450 435 425 NA NA NA NA NA
1681074000.0 102.0 150 NA NA NA NA NA NA NA NA 3597 NA NA NA NA NA NA NA NA 1720 NA NA NA NA NA NA NA NA 1393 NA NA NA NA NA NA NA NA
1681074000.0 1020.0 NA 54 62 0 54 NA NA NA NA NA 3470 3438 0 3466 NA NA NA NA NA 438 158 112 514 NA NA NA NA NA 872 189 155 647 NA NA NA NA
1681074000.0 10225.0 NA 420 713 0 123 NA NA NA NA NA 3932 4409 0 3536 NA NA NA NA NA 11916 9711 1632 1291 NA NA NA NA NA 3962 5827 1680 1322 NA NA NA NA
1681074000.0 103.0 84 0 0 NA NA NA NA NA NA 3505 0 0 NA NA NA NA NA NA 1251 246 3802 NA NA NA NA NA NA 1062 273 3763 NA NA NA NA NA NA
1681074000.0 1040.0 NA 500 43 0 NA NA NA NA NA NA 4178 3430 0 NA NA NA NA NA NA 30547 358 217 NA NA NA NA NA NA 10006 396 239 NA NA NA NA NA
1681074000.0 1040.1 NA 84 67 0 NA NA NA NA NA NA 3508 3430 0 NA NA NA NA NA NA 646 189 303 NA NA NA NA NA NA 1099 221 360 NA NA NA NA NA
1681074000.0 1041.0 NA 88 75 0 NA NA NA NA NA NA 3498 3441 0 NA NA NA NA NA NA 441 218 233 NA NA NA NA NA NA 538 244 301 NA NA NA NA NA
1681074000.0 1042.0 NA 81 71 0 NA NA NA NA NA NA 3496 3436 0 NA NA NA NA NA NA 866 247 125 NA NA NA NA NA NA 1073 245 147 NA NA NA NA NA
