Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680901200.0 1.0 98 142 245 NA NA NA NA 3569 3530 3695 NA NA NA NA 2483 618 1747 NA NA NA NA 1304 408 1648 NA NA NA NA
1680901200.0 1001.2 NA 543 186 0 0 0 0 NA 4250 3634 0 0 0 0 NA 19234 1269 125 189 191 208 NA 6173 792 155 249 212 232
1680901200.0 10024.1 NA 251 249 0 NA NA NA NA 3752 3730 0 NA NA NA NA 4308 1382 917 NA NA NA NA 1448 1158 945 NA NA NA
1680901200.0 10024.3 NA 266 243 0 NA NA NA NA 3792 3705 0 NA NA NA NA 4504 1364 666 NA NA NA NA 1479 1185 693 NA NA NA
1680901200.0 10024.5 NA 266 119 0 NA NA NA NA 3778 3600 0 NA NA NA NA 4453 711 279 NA NA NA NA 1505 715 300 NA NA NA
1680901200.0 1003.0 NA 344 0 NA NA NA NA NA 3956 0 NA NA NA NA NA 4988 363 NA NA NA NA NA 2501 396 NA NA NA NA
1680901200.0 10059.0 NA 273 503 0 114 143 NA NA 3738 4177 0 3509 3534 NA NA 4601 3742 773 535 1083 NA NA 1489 2492 802 580 1124 NA
1680901200.0 1030.0 NA 216 82 0 0 NA NA NA 3758 3453 0 0 NA NA NA 8553 322 86 90 NA NA NA 2803 310 106 130 NA NA
1680901200.0 10809.0 NA 251 496 0 135 142 NA NA 3745 4090 0 3587 3537 NA NA 4082 2969 753 591 999 NA NA 1349 2594 777 612 1040 NA
1680901200.0 10824.1 NA 248 248 0 NA NA NA NA 3748 3693 0 NA NA NA NA 4474 1368 938 NA NA NA NA 1469 1167 965 NA NA NA
1680901200.0 10824.5 NA 257 118 0 NA NA NA NA 3764 3594 0 NA NA NA NA 3770 720 273 NA NA NA NA 1290 726 293 NA NA NA
1680901200.0 10824.501 NA 260 175 0 NA NA NA NA 3774 7223 0 NA NA NA NA 3540 709 323 NA NA NA NA 1179 723 347 NA NA NA
1680901200.0 10824.505 NA 253 190 0 NA NA NA NA 3753 7228 0 NA NA NA NA 3610 833 350 NA NA NA NA 1228 822 374 NA NA NA
1680901200.0 10842.501 NA 257 188 0 NA NA NA NA 3766 7217 0 NA NA NA NA 3759 666 256 NA NA NA NA 1288 692 273 NA NA NA
1680901200.0 10842.505 NA 254 183 0 NA NA NA NA 3765 7221 0 NA NA NA NA 4248 912 311 NA NA NA NA 1437 949 334 NA NA NA
1680901200.0 10859.0 NA 242 506 0 133 144 NA NA 3772 4148 0 3515 3550 NA NA 4337 4832 1019 483 919 NA NA 1457 3137 1055 496 926 NA
1680901200.0 11024.0 NA 484 791 0 143 NA NA NA 4006 4506 0 3553 NA NA NA 10167 6462 1115 959 NA NA NA 3392 3306 1146 963 NA NA
1680901200.0 11024.15 NA 485 800 0 164 NA NA NA 4016 4551 0 3575 NA NA NA 10695 7689 1080 1151 NA NA NA 3502 3765 1116 1068 NA NA
1680901200.0 11024.2 NA 499 816 0 128 NA NA NA 4057 4551 0 3529 NA NA NA 9804 8301 1000 755 NA NA NA 3298 4077 1042 766 NA NA
1680901200.0 11024.6 NA 484 794 0 145 NA NA NA 4054 4526 0 3550 NA NA NA 8396 6818 1104 977 NA NA NA 2781 3444 1157 976 NA NA
1680901200.0 11025.0 NA 495 770 0 145 NA NA NA 4029 4488 0 3550 NA NA NA 9735 7162 770 937 NA NA NA 3280 3687 808 945 NA NA
1680901200.0 11601.0 NA 394 615 0 117 NA NA NA 7867 4158 0 3523 NA NA NA 3532 4589 1065 747 NA NA NA 2676 4078 1097 729 NA NA
1680901200.0 11602.0 NA 397 620 0 119 NA NA NA 7864 4219 0 3526 NA NA NA 3256 5334 1064 558 NA NA NA 2530 4676 1096 557 NA NA
1680901200.0 11603.0 NA 410 623 0 119 NA NA NA 7888 4161 0 3530 NA NA NA 3108 5585 994 745 NA NA NA 2393 4904 1023 726 NA NA
1680901200.0 11604.0 NA 397 617 0 119 NA NA NA 7656 4186 0 3526 NA NA NA 3551 5206 1231 764 NA NA NA 2703 4630 1259 732 NA NA
1680901200.0 11605.0 NA 405 616 0 128 NA NA NA 7745 4196 0 3528 NA NA NA 3569 5594 984 625 NA NA NA 2699 5012 1014 612 NA NA
1680901200.0 11607.0 NA 407 603 0 140 NA NA NA 7880 4175 0 3565 NA NA NA 3224 5534 1216 594 NA NA NA 2310 4899 1246 581 NA NA
1680901200.0 11608.0 NA 397 615 0 138 NA NA NA 7864 4175 0 3566 NA NA NA 3529 5269 1242 744 NA NA NA 2541 4530 1273 718 NA NA
1680901200.0 11630.0 NA 444 644 0 147 NA NA NA 7893 4229 0 3567 NA NA NA 4281 6371 1178 774 NA NA NA 2846 4665 1211 736 NA NA
1680901200.0 11634.15 NA 439 650 0 148 NA NA NA 7883 4195 0 3567 NA NA NA 3713 5623 1285 699 NA NA NA 2632 4604 1320 664 NA NA
1680901200.0 11634.5 NA 435 149 0 NA NA NA NA 7888 3625 0 NA NA NA NA 1934 1371 316 NA NA NA NA 1342 1359 355 NA NA NA
1680901200.0 11634.501 NA 436 202 0 NA NA NA NA 7889 7252 0 NA NA NA NA 2029 1475 465 NA NA NA NA 1626 1436 492 NA NA NA
1680901200.0 11634.505 NA 424 214 0 NA NA NA NA 7889 7250 0 NA NA NA NA 2516 1405 498 NA NA NA NA 1953 1358 522 NA NA NA
1680901200.0 11634.511 NA 447 143 0 NA NA NA NA 7890 3560 0 NA NA NA NA 1986 999 254 NA NA NA NA 1333 972 288 NA NA NA
1680901200.0 11634.521 NA 429 122 0 NA NA NA NA 7900 3532 0 NA NA NA NA 1928 906 320 NA NA NA NA 1302 879 363 NA NA NA
1680901200.0 11634.7 NA 439 634 0 NA NA NA NA 7911 4223 0 NA NA NA NA 3641 6191 1153 NA NA NA NA 2503 5190 1185 NA NA NA
1680901200.0 11634.91 NA 435 633 0 174 NA NA NA 7894 4239 0 3569 NA NA NA 3908 5410 1286 678 NA NA NA 2701 4452 1317 650 NA NA
1680901200.0 11640.0 NA 401 609 0 119 NA NA NA 7864 4186 0 3530 NA NA NA 3367 5508 1254 567 NA NA NA 2529 4874 1285 560 NA NA
1680901200.0 11643.0 NA 443 643 0 129 NA NA NA 7912 4235 0 3530 NA NA NA 3806 5528 1364 712 NA NA NA 2655 4525 1404 682 NA NA
1680901200.0 11650.0 NA 425 625 0 149 NA NA NA 7874 4191 0 3570 NA NA NA 3931 5870 1201 654 NA NA NA 2798 5046 1240 638 NA NA
1680901200.0 11650.501 NA 425 201 0 NA NA NA NA 7880 7252 0 NA NA NA NA 2418 1367 427 NA NA NA NA 1977 1348 454 NA NA NA
1680901200.0 11725.0 NA 409 620 0 132 NA NA NA 7849 4189 0 3534 NA NA NA 3615 5233 1085 702 NA NA NA 2735 4495 1123 685 NA NA
1680901200.0 12034.0 NA 447 632 0 NA NA NA NA 7889 4187 0 NA NA NA NA 3078 6397 1109 NA NA NA NA 2326 5337 1154 NA NA NA
1680901200.0 128.0 88 145 312 NA NA NA NA 3505 3527 3783 NA NA NA NA 1304 619 2362 NA NA NA NA 1472 435 2207 NA NA NA NA
1680901200.0 12834.0 NA 440 640 0 181 NA NA NA 7905 4238 0 3567 NA NA NA 5083 6465 1199 684 NA NA NA 3067 5250 1267 661 NA NA
1680901200.0 1301.0 97 171 275 NA NA NA NA 3540 3692 3740 NA NA NA NA 2930 785 1581 NA NA NA NA 1730 465 1452 NA NA NA NA
1680901200.0 1307.0 NA 155 218 85 0 NA NA NA 3710 3668 3451 0 NA NA NA 653 859 274 414 NA NA NA 399 715 315 459 NA NA
1680901200.0 13240.303 543 NA NA NA NA NA NA 4124 NA NA NA NA NA NA 6812 NA NA NA NA NA NA 3365 NA NA NA NA NA NA
1680901200.0 1325.1 NA 195 220 0 NA NA NA NA 3727 3675 0 NA NA NA NA 858 999 506 NA NA NA NA 520 849 535 NA NA NA
1680901200.0 1325.3 NA 195 212 0 NA NA NA NA 3733 3655 0 NA NA NA NA 726 1209 715 NA NA NA NA 434 1034 748 NA NA NA
