Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680469200.0 1.0 84 113 182 NA NA NA NA NA NA 288 258 414 NA NA NA NA NA NA 1328 352 870 NA NA NA NA NA NA 2091 619 2008 NA NA NA NA NA NA
1680469200.0 10.0 NA 147 292 0 NA NA NA NA NA NA 304 542 0 NA NA NA NA NA NA 1542 2986 487 NA NA NA NA NA NA 1057 3478 767 NA NA NA NA NA
1680469200.0 1000.0 NA 274 150 0 60 NA NA NA NA NA 542 339 0 188 NA NA NA NA NA 2691 862 377 308 NA NA NA NA NA 4390 2642 860 769 NA NA NA NA
1680469200.0 10001.0 NA 216 452 0 88 99 NA NA NA NA 383 809 0 226 254 NA NA NA NA 1583 1597 481 426 512 NA NA NA NA 1505 3990 780 2768 1102 NA NA NA
1680469200.0 10002.0 NA 217 448 0 86 91 NA NA NA NA 395 829 0 232 255 NA NA NA NA 1558 1548 488 392 498 NA NA NA NA 1530 2524 1253 929 996 NA NA NA
1680469200.0 10003.0 NA 209 455 0 87 92 NA NA NA NA 388 902 0 228 254 NA NA NA NA 1554 1593 477 391 479 NA NA NA NA 1154 3142 830 916 635 NA NA NA
1680469200.0 10004.0 NA 216 450 0 88 100 NA NA NA NA 380 811 0 228 256 NA NA NA NA 1542 1537 463 390 493 NA NA NA NA 1314 2980 713 771 960 NA NA NA
1680469200.0 10005.0 NA 214 453 0 87 90 NA NA NA NA 379 805 0 231 248 NA NA NA NA 1609 1621 495 393 497 NA NA NA NA 1673 3839 1346 746 762 NA NA NA
1680469200.0 10006.0 NA 217 445 0 87 88 NA NA NA NA 385 805 0 229 241 NA NA NA NA 1533 1516 469 397 476 NA NA NA NA 1412 3002 768 1113 902 NA NA NA
1680469200.0 10007.0 NA 219 452 0 118 88 NA NA NA NA 384 808 0 308 257 NA NA NA NA 1559 1564 483 412 459 NA NA NA NA 1158 2532 867 1302 541 NA NA NA
1680469200.0 10008.0 NA 218 455 0 115 88 NA NA NA NA 396 822 0 312 247 NA NA NA NA 1554 1586 475 402 496 NA NA NA NA 1162 3147 752 735 1146 NA NA NA
1680469200.0 10009.0 NA 218 454 0 117 91 NA NA NA NA 390 843 0 307 256 NA NA NA NA 1551 1596 488 411 502 NA NA NA NA 1629 2800 1178 932 956 NA NA NA
1680469200.0 1001.0 NA 261 125 0 0 0 0 0 0 NA 499 285 0 0 0 0 0 0 NA 2147 459 109 83 113 263 126 266 NA 4079 2009 490 207 209 344 177 317
