Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680728400.0 1.0 93 114 182 NA NA NA NA NA NA 290 257 423 NA NA NA NA NA NA 1365 342 911 NA NA NA NA NA NA 3866 1425 1934 NA NA NA NA NA NA
1680728400.0 10.0 NA 136 292 0 NA NA NA NA NA NA 317 535 0 NA NA NA NA NA NA 1398 2894 416 NA NA NA NA NA NA 1259 4075 555 NA NA NA NA NA
1680728400.0 1000.0 NA 275 149 0 51 NA NA NA NA NA 540 340 0 185 NA NA NA NA NA 2456 781 320 262 NA NA NA NA NA 2699 2445 523 359 NA NA NA NA
1680728400.0 10001.0 NA 217 449 0 87 91 NA NA NA NA 386 820 0 235 255 NA NA NA NA 1429 1582 431 370 425 NA NA NA NA 1390 3088 1104 1716 576 NA NA NA
1680728400.0 10002.0 NA 216 453 0 87 89 NA NA NA NA 386 814 0 233 253 NA NA NA NA 1453 1549 419 346 449 NA NA NA NA 1762 2464 525 1085 849 NA NA NA
1680728400.0 10003.0 NA 214 455 0 87 91 NA NA NA NA 386 813 0 227 250 NA NA NA NA 1439 1560 418 352 441 NA NA NA NA 1079 2653 481 906 602 NA NA NA
1680728400.0 10004.0 NA 213 450 0 87 89 NA NA NA NA 374 814 0 231 255 NA NA NA NA 1437 1550 423 353 436 NA NA NA NA 1270 3205 1007 1166 783 NA NA NA
1680728400.0 10005.0 NA 210 453 0 87 90 NA NA NA NA 383 846 0 233 251 NA NA NA NA 1439 1584 435 360 435 NA NA NA NA 2436 4205 1091 1307 659 NA NA NA
1680728400.0 10006.0 NA 215 446 0 86 84 NA NA NA NA 393 810 0 225 253 NA NA NA NA 1438 1512 427 345 421 NA NA NA NA 1474 2491 844 991 816 NA NA NA
1680728400.0 10007.0 NA 216 451 0 115 88 NA NA NA NA 398 807 0 307 252 NA NA NA NA 1454 1551 420 362 448 NA NA NA NA 1409 2477 545 887 1046 NA NA NA
1680728400.0 10008.0 NA 217 453 0 115 91 NA NA NA NA 394 809 0 304 252 NA NA NA NA 1440 1554 427 365 435 NA NA NA NA 1319 2402 673 878 750 NA NA NA
1680728400.0 10009.0 NA 218 458 0 115 89 NA NA NA NA 386 810 0 307 249 NA NA NA NA 1442 1588 430 347 440 NA NA NA NA 1500 3006 1021 642 781 NA NA NA
