Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689195600.0 1002.3 NA 585 216 0 NA NA NA 896 357 0 NA NA NA 5893 670 225 NA NA NA 2683 1040 668 NA NA
1689195600.0 10224.0 NA 486 786 0 153 NA NA 651 1143 0 256 NA NA 2866 3188 433 421 NA NA 2171 4192 647 758 NA
1689195600.0 10224.15 NA 467 767 0 184 NA NA 668 1126 0 289 NA NA 2870 3209 435 521 NA NA 1926 4473 591 971 NA
1689195600.0 103.0 116 0 0 NA NA NA 221 0 0 NA NA NA 562 113 1157 NA NA NA 1723 548 2201 NA NA NA
1689195600.0 107.0 157 176 355 NA NA NA 293 270 513 NA NA NA 1695 346 1469 NA NA NA 1251 871 1583 NA NA NA
1689195600.0 108.0 151 178 347 NA NA NA 287 270 512 NA NA NA 1960 325 1505 NA NA NA 1681 591 1986 NA NA NA
1689195600.0 10804.31 NA 274 523 0 146 151 NA 382 837 0 234 256 NA 1404 1577 403 308 419 NA 1418 4960 779 841 686
1689195600.0 10859.0 NA 298 540 0 147 156 NA 405 884 0 240 264 NA 1436 2356 455 317 443 NA 990 4067 893 938 1008
1689195600.0 109.0 145 175 350 NA NA NA 291 276 493 NA NA NA 2290 335 1522 NA NA NA 1989 622 2052 NA NA NA
1689195600.0 11.0 NA 191 380 0 122 NA NA 298 536 0 199 NA NA 1174 1611 420 249 NA NA 751 2801 544 670 NA
1689195600.0 110.0 124 170 344 NA NA NA 234 261 492 NA NA NA 625 314 1399 NA NA NA 1110 691 1754 NA NA NA
1689195600.0 11024.0 NA 544 826 0 154 NA NA 751 1225 0 257 NA NA 3667 4039 447 439 NA NA 2472 4715 828 753 NA
1689195600.0 11024.15 NA 548 839 0 187 NA NA 778 1243 0 285 NA NA 3790 3916 442 541 NA NA 2750 3530 567 1171 NA
1689195600.0 11024.6 NA 520 867 0 156 NA NA 727 1250 0 264 NA NA 3678 3983 440 436 NA NA 2846 4484 757 792 NA
1689195600.0 11025.0 NA 526 853 0 154 NA NA 742 1227 0 256 NA NA 3607 3650 432 436 NA NA 3094 4044 731 758 NA
