Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1689066000.0 1.0 151 168 267 NA NA NA NA 286 266 416 NA NA NA NA 1309 318 882 NA NA NA NA 1200 598 2064 NA NA NA NA
1689066000.0 1000.0 NA 339 230 0 108 NA NA NA 536 350 0 190 NA NA NA 2399 721 319 265 NA NA NA 2443 861 1024 902 NA NA
1689066000.0 10001.0 NA 233 489 0 119 116 NA NA 403 811 0 233 255 NA NA 1926 2091 555 472 531 NA NA 1818 2725 822 1155 720 NA
1689066000.0 10002.0 NA 248 493 0 119 117 NA NA 398 825 0 234 252 NA NA 2002 2121 562 474 538 NA NA 1329 2529 780 1341 706 NA
1689066000.0 10003.0 NA 277 532 0 146 151 NA NA 399 824 0 227 256 NA NA 1471 1573 414 339 414 NA NA 1121 2504 620 794 472 NA
1689066000.0 10004.0 NA 221 489 0 119 117 NA NA 391 828 0 228 257 NA NA 2036 2080 549 479 535 NA NA 1689 2726 767 1333 693 NA
1689066000.0 10005.0 NA 247 493 0 119 116 NA NA 392 830 0 233 257 NA NA 2010 2107 552 462 538 NA NA 1414 2709 782 1196 672 NA
1689066000.0 10006.0 NA 247 487 0 118 112 NA NA 383 813 0 228 252 NA NA 2032 2058 534 480 519 NA NA 1312 2682 742 1355 703 NA
1689066000.0 10007.0 NA 248 491 0 148 115 NA NA 394 837 0 313 247 NA NA 2058 2124 562 485 547 NA NA 1616 2686 844 1118 832 NA
1689066000.0 10008.0 NA 275 515 0 169 149 NA NA 395 836 0 308 257 NA NA 1461 1555 425 354 402 NA NA 1168 3069 747 1229 458 NA
1689066000.0 10009.0 NA 268 531 0 175 150 NA NA 399 826 0 302 254 NA NA 1485 1596 447 316 417 NA NA 1334 2832 824 412 522 NA
1689066000.0 1001.2 NA 574 225 0 0 0 0 NA 938 362 0 0 0 0 NA 9898 778 100 115 136 146 NA 4878 822 143 226 423 256
1689066000.0 1002.0 NA 358 133 NA NA NA NA NA 526 172 NA NA NA NA NA 2451 197 NA NA NA NA NA 2712 500 NA NA NA NA
1689066000.0 1002.3 NA 581 219 0 NA NA NA NA 956 360 0 NA NA NA NA 6146 637 234 NA NA NA NA 3394 979 555 NA NA NA
1689066000.0 10023.0 NA 249 489 0 119 113 NA NA 400 822 0 223 256 NA NA 1978 2109 560 484 509 NA NA 1633 2659 774 1340 678 NA
1689066000.0 10024.0 NA 286 539 0 177 153 NA NA 414 839 0 314 258 NA NA 1512 1773 461 357 444 NA NA 1106 2665 846 1123 660 NA
1689066000.0 10025.0 NA 282 534 0 146 146 NA NA 400 822 0 227 258 NA NA 1487 1585 427 320 413 NA NA 1237 2763 588 499 474 NA
1689066000.0 10026.0 NA 261 545 0 151 150 NA NA 408 845 0 241 258 NA NA 1519 1932 464 313 427 NA NA 1045 3202 890 422 476 NA
1689066000.0 1004.0 NA 264 143 0 0 0 0 NA 419 231 0 0 0 0 NA 840 227 70 94 216 220 NA 2181 856 341 338 440 443
1689066000.0 10042.0 NA 278 529 0 177 149 NA NA 400 830 0 311 250 NA NA 1484 1625 465 358 429 NA NA 1411 2462 919 1140 658 NA
1689066000.0 10059.0 NA 287 547 0 150 152 NA NA 422 872 0 241 258 NA NA 1545 2299 449 310 426 NA NA 1289 2968 645 411 484 NA
1689066000.0 10071.0 NA 286 542 0 144 149 NA NA 407 832 0 232 252 NA NA 1498 1711 443 350 460 NA NA 1419 3377 600 1124 645 NA
1689066000.0 10224.0 NA 464 766 0 152 NA NA NA 632 1176 0 247 NA NA NA 2818 3213 446 443 NA NA NA 2060 5160 638 810 NA NA
1689066000.0 10224.15 NA 486 764 0 186 NA NA NA 652 1163 0 293 NA NA NA 2841 3158 443 547 NA NA NA 1929 3925 542 1284 NA NA
1689066000.0 10225.0 NA 440 750 0 152 NA NA NA 663 1103 0 251 NA NA NA 2877 2849 430 438 NA NA NA 2169 3758 490 682 NA NA
1689066000.0 103.0 83 0 0 NA NA NA NA 223 0 0 NA NA NA NA 581 120 1217 NA NA NA NA 1151 607 2756 NA NA NA NA
1689066000.0 10424.0 NA 235 504 0 NA NA NA NA 348 746 0 NA NA NA NA 392 1721 441 NA NA NA NA 818 2225 544 NA NA NA
1689066000.0 106.0 83 0 0 NA NA NA NA 222 0 0 NA NA NA NA 573 115 1156 NA NA NA NA 1101 261 1538 NA NA NA NA
1689066000.0 107.0 118 144 309 NA NA NA NA 285 271 500 NA NA NA NA 2227 510 1984 NA NA NA NA 1485 1068 2664 NA NA NA NA
1689066000.0 108.0 114 144 308 NA NA NA NA 286 274 504 NA NA NA NA 2439 517 2088 NA NA NA NA 1587 1056 2730 NA NA NA NA
1689066000.0 10801.0 NA 240 481 0 120 121 NA NA 378 862 0 227 258 NA NA 1940 2117 547 470 552 NA NA 1242 2777 797 1229 740 NA
1689066000.0 10802.0 NA 240 482 0 119 120 NA NA 394 833 0 227 253 NA NA 1961 2119 541 477 558 NA NA 1659 2765 744 1280 733 NA
1689066000.0 10803.0 NA 270 521 0 146 153 NA NA 387 844 0 235 258 NA NA 1435 1595 417 323 456 NA NA 1409 3031 596 506 665 NA
1689066000.0 10804.0 NA 241 480 0 120 120 NA NA 382 813 0 225 259 NA NA 1960 2085 553 480 549 NA NA 1206 2654 760 1333 714 NA
1689066000.0 10804.31 NA 277 524 0 146 154 NA NA 394 838 0 235 259 NA NA 1437 1599 423 318 436 NA NA 1770 5387 946 798 758 NA
1689066000.0 10805.0 NA 239 481 0 119 119 NA NA 381 827 0 231 255 NA NA 1975 2112 557 477 554 NA NA 1310 2606 803 1339 756 NA
1689066000.0 10806.0 NA 268 522 0 145 150 NA NA 388 862 0 225 255 NA NA 1428 1521 405 309 405 NA NA 1092 3236 541 420 462 NA
1689066000.0 10807.0 NA 267 513 0 174 141 NA NA 381 830 0 308 256 NA NA 1454 1587 418 317 460 NA NA 1067 3247 516 454 708 NA
1689066000.0 10808.0 NA 217 486 0 146 117 NA NA 386 827 0 303 254 NA NA 1958 2173 571 496 540 NA NA 1730 2898 809 1187 704 NA
1689066000.0 10809.0 NA 270 496 0 175 154 NA NA 394 816 0 304 258 NA NA 1432 1598 408 331 431 NA NA 1125 3173 476 527 487 NA
1689066000.0 10823.0 NA 240 482 0 119 117 NA NA 390 843 0 232 250 NA NA 2005 2092 579 468 534 NA NA 1638 2810 820 1198 684 NA
1689066000.0 10824.0 NA 250 500 0 149 122 NA NA 394 850 0 315 259 NA NA 2012 2336 586 495 552 NA NA 1274 2746 902 1182 687 NA
1689066000.0 10824.6 NA 279 536 0 172 155 NA NA 384 847 0 308 260 NA NA 1469 1762 453 366 458 NA NA 1202 3348 810 779 678 NA
1689066000.0 10824.8 NA 274 528 0 177 144 NA NA 390 857 0 312 261 NA NA 1481 1757 431 320 479 NA NA 1029 3104 505 426 774 NA
1689066000.0 10825.0 NA 244 490 0 120 121 NA NA 387 822 0 235 257 NA NA 1989 2177 590 471 557 NA NA 1610 2774 825 1226 734 NA
1689066000.0 10826.0 NA 285 538 0 149 155 NA NA 405 846 0 229 259 NA NA 1487 1844 437 337 434 NA NA 1525 2538 571 669 494 NA
1689066000.0 10842.0 NA 245 491 0 148 120 NA NA 386 847 0 313 264 NA NA 2044 2221 591 493 551 NA NA 1611 2870 793 1186 705 NA
1689066000.0 10859.0 NA 297 549 0 150 155 NA NA 419 839 0 238 260 NA NA 1474 2320 430 323 455 NA NA 949 2753 617 681 795 NA
1689066000.0 10871.0 NA 254 531 0 148 156 NA NA 406 841 0 231 257 NA NA 1483 1801 452 356 437 NA NA 1051 2732 710 1099 526 NA
1689066000.0 109.0 120 147 309 NA NA NA NA 292 269 520 NA NA NA NA 2915 510 2114 NA NA NA NA 1899 820 2645 NA NA NA NA
1689066000.0 11.0 NA 156 328 0 96 NA NA NA 286 542 0 202 NA NA NA 1780 2317 578 396 NA NA NA 1246 3189 884 1096 NA NA
1689066000.0 110.0 120 168 327 NA NA NA NA 247 258 507 NA NA NA NA 620 325 1433 NA NA NA NA 847 924 2700 NA NA NA NA
1689066000.0 1102.0 NA 176 340 181 106 NA NA NA 311 550 380 266 NA NA NA 2227 5048 2402 516 NA NA NA 1661 3372 1950 538 NA NA
1689066000.0 11024.0 NA 524 852 0 156 NA NA NA 748 1210 0 266 NA NA NA 3700 3923 451 448 NA NA NA 2641 3828 642 787 NA NA
1689066000.0 11024.15 NA 521 821 0 189 NA NA NA 731 1179 0 297 NA NA NA 3780 3966 452 555 NA NA NA 2791 3935 599 843 NA NA
1689066000.0 11024.2 NA 548 834 0 148 NA NA NA 745 1233 0 250 NA NA NA 3716 3909 458 343 NA NA NA 2558 4011 678 540 NA NA
1689066000.0 11024.6 NA 537 841 0 156 NA NA NA 748 1203 0 260 NA NA NA 3802 3830 453 457 NA NA NA 2846 3296 778 888 NA NA
1689066000.0 11025.0 NA 523 828 0 155 NA NA NA 729 1198 0 258 NA NA NA 3677 3504 443 450 NA NA NA 2213 3706 601 867 NA NA
1689066000.0 111.0 113 143 306 NA NA NA NA 287 274 504 NA NA NA NA 1513 421 1888 NA NA NA NA 1351 944 2575 NA NA NA NA
1689066000.0 112.0 138 166 338 NA NA NA NA 283 274 512 NA NA NA NA 1392 350 1441 NA NA NA NA 1720 1480 2462 NA NA NA NA
1689066000.0 11224.0 NA 240 515 0 NA NA NA NA 357 731 0 NA NA NA NA 408 1740 458 NA NA NA NA 593 3075 593 NA NA NA
1689066000.0 11224.6 NA 246 502 0 NA NA NA NA 357 754 0 NA NA NA NA 412 1724 474 NA NA NA NA 1348 2169 942 NA NA NA
1689066000.0 113.0 149 169 352 NA NA NA NA 300 274 506 NA NA NA NA 1507 344 1434 NA NA NA NA 1509 1182 1861 NA NA NA NA
1689066000.0 114.0 161 173 339 NA NA NA NA 304 270 516 NA NA NA NA 1542 341 1517 NA NA NA NA 1331 915 2580 NA NA NA NA
1689066000.0 115.0 152 171 348 NA NA NA NA 301 274 527 NA NA NA NA 1881 350 1557 NA NA NA NA 1522 607 2699 NA NA NA NA
1689066000.0 116.0 159 175 346 NA NA NA NA 292 270 508 NA NA NA NA 1718 346 1550 NA NA NA NA 1387 940 2761 NA NA NA NA
1689066000.0 11601.0 NA 238 501 0 144 NA NA NA 361 788 0 240 NA NA NA 409 1680 432 311 NA NA NA 660 3261 589 407 NA NA
1689066000.0 11603.0 NA 216 450 0 124 NA NA NA 363 750 0 240 NA NA NA 543 2207 577 393 NA NA NA 535 2527 824 661 NA NA
1689066000.0 11604.0 NA 217 471 0 124 NA NA NA 352 781 0 238 NA NA NA 538 2154 575 390 NA NA NA 575 2646 923 521 NA NA
1689066000.0 11605.0 NA 245 525 0 151 NA NA NA 352 782 0 238 NA NA NA 393 1641 438 294 NA NA NA 550 3405 615 395 NA NA
1689066000.0 11606.0 NA 242 510 0 145 NA NA NA 354 813 0 231 NA NA NA 394 1599 416 311 NA NA NA 456 2261 536 412 NA NA
1689066000.0 11607.0 NA 215 474 0 142 NA NA NA 357 765 0 287 NA NA NA 524 2229 591 406 NA NA NA 476 3028 955 653 NA NA
1689066000.0 11608.0 NA 243 510 0 170 NA NA NA 367 823 0 278 NA NA NA 398 1684 426 311 NA NA NA 488 3234 599 464 NA NA
1689066000.0 11609.0 NA 218 477 0 142 NA NA NA 358 768 0 287 NA NA NA 571 2258 582 403 NA NA NA 696 2605 850 555 NA NA
1689066000.0 11630.0 NA 232 501 0 126 NA NA NA 376 808 0 246 NA NA NA 673 3180 610 407 NA NA NA 602 2940 903 623 NA NA
1689066000.0 11634.0 NA 227 494 0 146 NA NA NA 365 786 0 286 NA NA NA 620 2571 610 410 NA NA NA 493 3041 988 644 NA NA
1689066000.0 11634.15 NA 228 505 0 146 NA NA NA 376 830 0 285 NA NA NA 631 2624 617 424 NA NA NA 562 3074 964 766 NA NA
1689066000.0 11634.601 NA 253 90 537 0 NA NA NA 375 167 845 0 NA NA NA 456 120 1874 433 NA NA NA 961 377 2030 477 NA NA
1689066000.0 11634.7 NA 264 524 0 NA NA NA NA 364 788 0 NA NA NA NA 448 1951 453 NA NA NA NA 796 3393 570 NA NA NA
1689066000.0 11634.91 NA 226 494 0 145 NA NA NA 367 781 0 287 NA NA NA 610 2538 615 397 NA NA NA 670 2683 937 506 NA NA
1689066000.0 11634.914 141 258 532 0 171 NA NA 241 360 796 0 269 NA NA 2398 436 1814 445 332 NA NA 1628 630 2563 648 698 NA NA
1689066000.0 11640.0 NA 219 475 0 123 NA NA NA 369 779 0 239 NA NA NA 552 2181 597 393 NA NA NA 597 2598 852 603 NA NA
1689066000.0 11643.0 NA 227 493 0 126 NA NA NA 364 815 0 244 NA NA NA 607 2550 633 388 NA NA NA 453 2655 1028 507 NA NA
1689066000.0 11646.0 NA 243 517 0 153 NA NA NA 354 766 0 240 NA NA NA 424 1730 450 292 NA NA NA 581 2190 620 331 NA NA
1689066000.0 11650.911 148 256 539 0 175 NA NA 252 373 766 0 292 NA NA 1751 1237 2341 913 845 NA NA 2925 938 2780 1335 904 NA NA
1689066000.0 11650.914 135 243 514 0 171 NA NA 230 356 785 0 271 NA NA 1236 438 1763 427 319 NA NA 1659 836 3167 487 412 NA NA
1689066000.0 117.0 139 178 356 NA NA NA NA 281 277 526 NA NA NA NA 2002 347 1490 NA NA NA NA 1806 1067 1992 NA NA NA NA
1689066000.0 11723.17 NA 231 503 0 NA NA NA NA 376 861 0 NA NA NA NA 664 2928 617 NA NA NA NA 512 2915 782 NA NA NA
1689066000.0 118.0 156 179 361 NA NA NA NA 294 280 516 NA NA NA NA 2264 353 1538 NA NA NA NA 1698 1102 2471 NA NA NA NA
1689066000.0 11834.0 NA 589 1011 0 NA NA NA NA 842 1489 0 NA NA NA NA 3546 6360 467 NA NA NA NA 2864 5482 715 NA NA NA
1689066000.0 11834.13 NA 569 1025 0 NA NA NA NA 830 1452 0 NA NA NA NA 3188 6197 463 NA NA NA NA 2097 5748 698 NA NA NA
1689066000.0 11834.19 NA 549 980 0 NA NA NA NA 864 1441 0 NA NA NA NA 3664 5771 468 NA NA NA NA 2649 4418 651 NA NA NA
1689066000.0 11834.24 NA 200 495 0 NA NA NA NA 321 735 0 NA NA NA NA 280 1560 428 NA NA NA NA 1097 2116 595 NA NA NA
1689066000.0 11834.99 NA 524 630 718 0 NA NA NA 879 900 1021 0 NA NA NA 4228 1108 4939 459 NA NA NA 3998 697 5219 606 NA NA
1689066000.0 11846.0 NA 544 950 0 NA NA NA NA 823 1374 0 NA NA NA NA 3655 5082 480 NA NA NA NA 2635 4285 592 NA NA NA
1689066000.0 11846.19 NA 558 996 0 NA NA NA NA 869 1377 0 NA NA NA NA 3686 5556 442 NA NA NA NA 2587 4423 484 NA NA NA
1689066000.0 119.0 118 164 331 NA NA NA NA 286 270 516 NA NA NA NA 1167 342 1467 NA NA NA NA 1637 1207 2362 NA NA NA NA
1689066000.0 12.0 NA 203 366 0 NA NA NA NA 304 534 0 NA NA NA NA 1317 2919 446 NA NA NA NA 1001 2454 1211 NA NA NA
1689066000.0 120.0 125 148 343 NA NA NA NA 233 270 506 NA NA NA NA 546 308 1367 NA NA NA NA 1100 739 2945 NA NA NA NA
1689066000.0 12034.0 NA 266 526 0 NA NA NA NA 375 783 0 NA NA NA NA 419 1810 421 NA NA NA NA 482 2211 457 NA NA NA
1689066000.0 122.0 119 0 0 NA NA NA NA 223 0 0 NA NA NA NA 569 112 1163 NA NA NA NA 1038 233 1547 NA NA NA NA
1689066000.0 123.2 408 NA NA NA NA NA NA 614 NA NA NA NA NA NA 981 NA NA NA NA NA NA 1406 NA NA NA NA NA NA
1689066000.0 124.1 420 NA NA NA NA NA NA 569 NA NA NA NA NA NA 757 NA NA NA NA NA NA 1204 NA NA NA NA NA NA
1689066000.0 124.5 400 NA NA NA NA NA NA 560 NA NA NA NA NA NA 762 NA NA NA NA NA NA 1351 NA NA NA NA NA NA
1689066000.0 12434.0 NA 414 686 0 184 NA NA NA 602 1011 0 291 NA NA NA 1060 2759 558 362 NA NA NA 1539 3862 620 427 NA NA
1689066000.0 12434.7 NA 364 629 0 NA NA NA NA 576 1022 0 NA NA NA NA 1445 3817 754 NA NA NA NA 1277 3839 946 NA NA NA
1689066000.0 125.0 146 168 344 NA NA NA NA 290 270 504 NA NA NA NA 1690 351 1437 NA NA NA NA 1828 927 1920 NA NA NA NA
1689066000.0 126.0 120 169 329 NA NA NA NA 247 267 497 NA NA NA NA 1004 314 1390 NA NA NA NA 1402 903 1658 NA NA NA NA
1689066000.0 12634.0 NA 576 920 0 NA NA NA NA 800 1319 0 NA NA NA NA 2710 4234 590 NA NA NA NA 3265 5315 961 NA NA NA
1689066000.0 127.0 124 150 343 NA NA NA NA 225 265 491 NA NA NA NA 754 318 1397 NA NA NA NA 999 987 2738 NA NA NA NA
1689066000.0 128.0 117 162 331 NA NA NA NA 223 264 505 NA NA NA NA 531 331 1398 NA NA NA NA 994 1494 2388 NA NA NA NA
1689066000.0 12834.0 NA 392 689 0 182 NA NA NA 571 1035 0 284 NA NA NA 1075 2791 560 356 NA NA NA 1355 3886 636 383 NA NA
1689066000.0 129.0 121 148 342 NA NA NA NA 223 263 510 NA NA NA NA 547 307 1380 NA NA NA NA 1060 710 3320 NA NA NA NA
1689066000.0 13.0 NA 181 354 0 NA NA NA NA 280 494 0 NA NA NA NA 290 1916 355 NA NA NA NA 575 3252 389 NA NA NA
1689066000.0 130.0 122 170 343 NA NA NA NA 234 261 503 NA NA NA NA 562 303 1308 NA NA NA NA 928 507 1544 NA NA NA NA
1689066000.0 1301.0 141 207 305 NA NA NA NA 253 311 457 NA NA NA NA 1291 344 900 NA NA NA NA 1242 1283 1587 NA NA NA NA
1689066000.0 1302.0 163 217 313 NA NA NA NA 288 315 461 NA NA NA NA 2261 376 1061 NA NA NA NA 1323 485 1915 NA NA NA NA
1689066000.0 1303.0 121 182 244 NA NA NA NA 262 317 472 NA NA NA NA 5308 486 1923 NA NA NA NA 2902 706 2154 NA NA NA NA
1689066000.0 13034.0 NA 624 948 0 NA NA NA NA 856 1374 0 NA NA NA NA 2757 4481 595 NA NA NA NA 3940 5356 888 NA NA NA
1689066000.0 1306.0 NA 215 380 0 NA NA NA NA 317 554 0 NA NA NA NA 329 1380 333 NA NA NA NA 675 2111 522 NA NA NA
1689066000.0 1309.0 NA 214 397 0 NA NA NA NA 329 569 0 NA NA NA NA 387 1567 347 NA NA NA NA 971 1721 391 NA NA NA
1689066000.0 131.0 118 171 328 NA NA NA NA 236 266 501 NA NA NA NA 839 318 1437 NA NA NA NA 1001 986 2356 NA NA NA NA
