Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680991200.0 10009.0 NA 218 457 0 132 95 NA NA 394 804 0 304 254 NA NA 1470 1667 457 379 471 NA NA 1131 2564 864 816 974 NA
1680991200.0 1001.2 NA 522 165 0 0 0 0 NA 929 363 0 0 0 0 NA 10082 843 121 144 139 167 NA 5246 1794 322 689 244 482
1680991200.0 103.0 64 0 0 NA NA NA NA 222 0 0 NA NA NA NA 578 135 1241 NA NA NA NA 916 281 2287 NA NA NA NA
1680991200.0 106.0 64 0 0 NA NA NA NA 219 0 0 NA NA NA NA 580 142 1252 NA NA NA NA 1504 398 3035 NA NA NA NA
1680991200.0 107.0 91 118 275 NA NA NA NA 293 264 516 NA NA NA NA 1619 362 1538 NA NA NA NA 1194 708 2626 NA NA NA NA
1680991200.0 108.0 89 112 278 NA NA NA NA 294 273 506 NA NA NA NA 2095 370 1552 NA NA NA NA 1759 579 2330 NA NA NA NA
1680991200.0 109.0 92 113 272 NA NA NA NA 300 266 492 NA NA NA NA 2203 375 1594 NA NA NA NA 1453 741 2266 NA NA NA NA
1680991200.0 110.0 70 116 263 NA NA NA NA 223 265 491 NA NA NA NA 624 339 1416 NA NA NA NA 1049 795 2643 NA NA NA NA
1680991200.0 111.0 86 118 271 NA NA NA NA 290 260 497 NA NA NA NA 1132 318 1476 NA NA NA NA 1177 1271 2762 NA NA NA NA
1680991200.0 112.0 83 118 268 NA NA NA NA 290 267 485 NA NA NA NA 1466 363 1481 NA NA NA NA 2573 1122 4571 NA NA NA NA
1680991200.0 113.0 91 120 272 NA NA NA NA 299 264 514 NA NA NA NA 1579 363 1493 NA NA NA NA 1576 664 2632 NA NA NA NA
1680991200.0 114.0 96 120 272 NA NA NA NA 289 260 504 NA NA NA NA 1620 366 1519 NA NA NA NA 1539 612 2656 NA NA NA NA
1680991200.0 115.0 92 121 274 NA NA NA NA 292 264 528 NA NA NA NA 1881 369 1543 NA NA NA NA 1280 513 2413 NA NA NA NA
1680991200.0 116.0 94 122 273 NA NA NA NA 296 262 510 NA NA NA NA 1851 371 1549 NA NA NA NA 1840 859 2543 NA NA NA NA
1680991200.0 117.0 88 127 273 NA NA NA NA 292 269 512 NA NA NA NA 2012 374 1580 NA NA NA NA 1725 810 3384 NA NA NA NA
1680991200.0 119.0 88 118 269 NA NA NA NA 287 266 505 NA NA NA NA 1326 367 1479 NA NA NA NA 1239 1745 2520 NA NA NA NA
1680991200.0 120.0 68 113 258 NA NA NA NA 232 264 487 NA NA NA NA 572 336 1425 NA NA NA NA 1186 790 2545 NA NA NA NA
1680991200.0 122.0 63 0 0 NA NA NA NA 220 0 0 NA NA NA NA 584 137 1255 NA NA NA NA 2449 272 3333 NA NA NA NA
1680991200.0 125.0 92 121 271 NA NA NA NA 303 264 496 NA NA NA NA 1753 361 1503 NA NA NA NA 1511 528 2433 NA NA NA NA
1680991200.0 126.0 67 116 260 NA NA NA NA 246 259 494 NA NA NA NA 1014 349 1466 NA NA NA NA 1780 1642 4023 NA NA NA NA
1680991200.0 127.0 69 110 261 NA NA NA NA 237 257 492 NA NA NA NA 786 343 1450 NA NA NA NA 1232 723 2438 NA NA NA NA
1680991200.0 128.0 67 114 264 NA NA NA NA 222 261 484 NA NA NA NA 551 342 1433 NA NA NA NA 1493 1678 2668 NA NA NA NA
1680991200.0 129.0 69 114 261 NA NA NA NA 235 261 490 NA NA NA NA 554 337 1402 NA NA NA NA 1175 1011 1963 NA NA NA NA
1680991200.0 130.0 68 116 261 NA NA NA NA 227 261 496 NA NA NA NA 582 337 1424 NA NA NA NA 1189 659 2663 NA NA NA NA
1680991200.0 1303.0 93 159 213 NA NA NA NA 266 306 463 NA NA NA NA 4268 369 1392 NA NA NA NA 3096 629 1632 NA NA NA NA
1680991200.0 131.0 72 115 271 NA NA NA NA 242 261 497 NA NA NA NA 810 359 1437 NA NA NA NA 997 1977 2064 NA NA NA NA
1680991200.0 132.0 83 121 283 NA NA NA NA 286 270 514 NA NA NA NA 1939 374 1551 NA NA NA NA 1791 918 2124 NA NA NA NA
1680991200.0 133.0 94 120 283 NA NA NA NA 293 267 504 NA NA NA NA 2683 394 1707 NA NA NA NA 2509 1607 2507 NA NA NA NA
1680991200.0 134.99901 NA 46 307 0 NA NA NA NA 184 557 0 NA NA NA NA 184 3921 358 NA NA NA NA 429 3117 1127 NA NA NA
1680991200.0 139.005 NA 94 70 NA NA NA NA NA 278 282 NA NA NA NA NA 19354 8978 NA NA NA NA NA 41788 5687 NA NA NA NA
1680991200.0 144.6 NA 279 NA NA NA NA NA NA 521 NA NA NA NA NA NA 2678 NA NA NA NA NA NA 3724 NA NA NA NA NA
1680991200.0 20834.21 NA 326 212 154 NA NA NA NA 615 482 340 NA NA NA NA 1918 1506 1334 NA NA NA NA 2086 1863 1642 NA NA NA
1680991200.0 21061.97 861 NA NA NA NA NA NA 1383 NA NA NA NA NA NA 8010 NA NA NA NA NA NA 5112 NA NA NA NA NA NA
1680991200.0 23634.21 NA 329 215 153 NA NA NA NA 618 481 343 NA NA NA NA 1855 1521 1342 NA NA NA NA 2410 2308 1721 NA NA NA
1680991200.0 23696.0 NA 453 367 0 124 NA NA NA 695 660 0 285 NA NA NA 1924 2368 517 612 NA NA NA 1903 3120 1113 1950 NA NA
1680991200.0 23861.97 905 NA NA NA NA NA NA 1511 NA NA NA NA NA NA 7575 NA NA NA NA NA NA 4765 NA NA NA NA NA NA
1680991200.0 2500.31 NA 157 0 NA NA NA NA NA 344 0 NA NA NA NA NA 19285 161 NA NA NA NA NA 8534 268 NA NA NA NA
1680991200.0 2500.312 NA 199 0 NA NA NA NA NA 513 0 NA NA NA NA NA 20720 176 NA NA NA NA NA 9561 677 NA NA NA NA
1680991200.0 2500.501 NA 113 0 NA NA NA NA NA 297 0 NA NA NA NA NA 6194 165 NA NA NA NA NA 4189 294 NA NA NA NA
1680991200.0 250200.1 99 315 244 NA NA NA NA 280 558 501 NA NA NA NA 1815 740 1838 NA NA NA NA 1759 1468 2457 NA NA NA NA
1680991200.0 3.0 81 119 191 NA NA NA NA 272 262 412 NA NA NA NA 3772 328 1216 NA NA NA NA 2651 641 1971 NA NA NA NA
1680991200.0 4.28 NA 81 279 0 NA NA NA NA 209 505 0 NA NA NA NA 258 2900 1569 NA NA NA NA 1058 3561 1970 NA NA NA
1680991200.0 4000.0 NA 135 300 NA NA NA NA NA 307 573 NA NA NA NA NA 1569 3709 NA NA NA NA NA 1179 4186 NA NA NA NA
1680991200.0 4001.0 NA 189 347 NA NA NA NA NA 362 605 NA NA NA NA NA 657 2164 NA NA NA NA NA 929 3783 NA NA NA NA
1680991200.0 4002.0 NA 136 290 NA NA NA NA NA 306 535 NA NA NA NA NA 1340 2398 NA NA NA NA NA 1003 2331 NA NA NA NA
1680991200.0 4003.0 NA 145 292 NA NA NA NA NA 303 540 NA NA NA NA NA 1374 2626 NA NA NA NA NA 1608 3796 NA NA NA NA
1680991200.0 4006.0 67 189 349 NA NA NA NA 247 362 616 NA NA NA NA 816 684 2075 NA NA NA NA 1233 1532 2536 NA NA NA NA
1680991200.0 4007.0 66 0 0 NA NA NA NA 221 0 0 NA NA NA NA 601 151 1271 NA NA NA NA 1647 425 3721 NA NA NA NA
1680991200.0 4008.0 73 133 296 NA NA NA NA 239 290 551 NA NA NA NA 792 334 1541 NA NA NA NA 1378 1143 2796 NA NA NA NA
1680991200.0 500200.1 94 207 222 NA NA NA NA 280 397 438 NA NA NA NA 1703 519 1755 NA NA NA NA 1364 929 2376 NA NA NA NA
1680991200.0 537.0 49 0 NA NA NA NA NA 193 0 NA NA NA NA NA 3675 161 NA NA NA NA NA 4606 285 NA NA NA NA NA
