Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1681074000.0 10004.0 NA 245 492 0 97 116 NA 357 782 0 206 222 NA 1385 1322 411 339 438 NA 1175 2009 786 1026 1167
1681074000.0 10007.0 NA 246 496 0 136 141 NA 365 794 0 275 227 NA 1403 1351 427 343 426 NA 1043 2164 1285 795 818
1681074000.0 10008.0 NA 238 499 0 129 122 NA 368 797 0 283 220 NA 1413 1370 423 327 435 NA 1223 2584 1024 472 1111
1681074000.0 10009.0 NA 247 496 0 131 117 NA 358 778 0 282 223 NA 1405 1388 415 329 426 NA 901 2055 803 447 536
1681074000.0 1001.3 NA 508 158 0 NA NA NA 891 336 0 NA NA NA 7989 902 261 NA NA NA 4294 1343 573 NA NA
1681074000.0 1002.3 NA 543 170 0 NA NA NA 882 333 0 NA NA NA 5872 652 240 NA NA NA 3502 1436 555 NA NA
1681074000.0 10023.0 NA 246 498 0 97 110 NA 367 791 0 205 218 NA 1400 1311 433 328 404 NA 970 2199 1534 513 528
1681074000.0 10024.0 NA 255 514 0 131 114 NA 367 821 0 285 228 NA 1437 1555 431 343 455 NA 1005 2123 514 543 1073
1681074000.0 10024.4 NA 254 509 0 NA NA NA 370 794 0 NA NA NA 1424 1545 431 NA NA NA 700 3522 586 NA NA
1681074000.0 10026.0 NA 259 510 0 103 118 NA 373 822 0 211 226 NA 1436 1698 436 334 442 NA 914 2250 553 515 724
1681074000.0 10042.0 NA 247 493 0 136 116 NA 361 786 0 284 220 NA 1413 1438 434 339 418 NA 1032 2092 593 632 517
1681074000.0 10059.0 NA 245 513 0 102 118 NA 373 825 0 210 221 NA 1465 1982 445 325 442 NA 1277 2487 711 501 616
1681074000.0 10071.0 NA 238 510 0 100 118 NA 370 788 0 205 231 NA 1429 1485 437 332 438 NA 1151 2537 792 681 645
1681074000.0 10224.0 NA 435 720 0 115 NA NA 602 1075 0 231 NA NA 2844 2956 469 442 NA NA 2103 2944 1193 584 NA
1681074000.0 10224.15 NA 421 727 0 138 NA NA 627 1114 0 263 NA NA 2915 3076 459 553 NA NA 2271 3914 791 1297 NA
1681074000.0 10225.0 NA 414 723 0 117 NA NA 620 1079 0 227 NA NA 2796 2636 460 441 NA NA 1802 3283 1153 1084 NA
1681074000.0 10424.0 NA 209 472 0 NA NA NA 315 710 0 NA NA NA 396 1485 444 NA NA NA 706 2538 714 NA NA
1681074000.0 107.0 127 145 312 NA NA NA 263 237 477 NA NA NA 1601 331 1290 NA NA NA 1287 378 2841 NA NA NA
1681074000.0 108.0 112 148 309 NA NA NA 264 231 474 NA NA NA 2018 352 1298 NA NA NA 1706 693 1531 NA NA NA
1681074000.0 10801.0 NA 238 484 0 106 119 NA 354 797 0 209 223 NA 1364 1315 409 333 431 NA 1162 1896 548 687 532
1681074000.0 10804.31 NA 225 471 NA NA NA NA 351 783 NA NA NA NA 1372 1411 NA NA NA NA 1209 3748 NA NA NA
1681074000.0 10808.0 NA 238 487 0 127 117 NA 355 769 0 278 230 NA 1383 1360 424 337 454 NA 1101 2286 692 512 1209
