Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1681246800.0 10.0 NA 147 298 0 NA NA NA 306 556 0 NA NA NA 1401 2858 425 NA NA NA 1458 2448 570 NA NA
1681246800.0 10009.0 NA 218 456 0 115 91 NA 399 821 0 299 252 NA 1425 1622 440 381 466 NA 1031 2435 717 859 847
1681246800.0 10023.0 NA 216 449 0 86 88 NA 395 830 0 229 252 NA 1419 1596 438 368 462 NA 876 3317 718 871 887
1681246800.0 10024.0 NA 227 467 0 118 103 NA 401 824 0 309 248 NA 1485 1842 471 385 489 NA 1361 3754 924 931 975
1681246800.0 10024.2 NA 225 464 0 NA NA NA 399 843 0 NA NA NA 1454 1813 456 NA NA NA 1331 2473 715 NA NA
1681246800.0 10026.0 NA 232 473 0 118 94 NA 401 828 0 230 244 NA 1462 1963 468 366 479 NA 1006 3940 1012 729 889
1681246800.0 10042.0 NA 219 465 0 117 91 NA 394 808 0 309 251 NA 1448 1645 463 380 481 NA 1336 3142 825 767 951
1681246800.0 10059.0 NA 222 470 0 102 96 NA 401 831 0 228 252 NA 1494 2277 470 372 484 NA 1362 3342 841 902 848
1681246800.0 10224.0 NA 384 693 0 94 NA NA 607 1122 0 246 NA NA 3013 3342 480 484 NA NA 2513 3446 690 835 NA
1681246800.0 10225.0 NA 388 663 0 96 NA NA 635 1125 0 252 NA NA 2912 2918 463 480 NA NA 2380 4024 767 903 NA
1681246800.0 103.0 64 0 0 NA NA NA 216 0 0 NA NA NA 598 139 1255 NA NA NA 1606 654 2635 NA NA NA
1681246800.0 10424.0 NA 176 431 0 NA NA NA 342 751 0 NA NA NA 422 1704 460 NA NA NA 1265 2232 721 NA NA
1681246800.0 106.0 64 0 0 NA NA NA 217 0 0 NA NA NA 589 143 1240 NA NA NA 1080 745 2167 NA NA NA
1681246800.0 107.0 88 117 272 NA NA NA 280 258 498 NA NA NA 1687 362 1496 NA NA NA 1629 1199 2199 NA NA NA
1681246800.0 108.0 86 120 274 NA NA NA 286 259 517 NA NA NA 1838 367 1537 NA NA NA 1583 1122 2067 NA NA NA
1681246800.0 10802.0 NA 211 443 0 87 98 NA 384 832 0 231 252 NA 1396 1591 438 375 500 NA 1217 2982 730 793 1066
1681246800.0 10803.0 NA 211 444 0 87 105 NA 383 842 0 226 255 NA 1391 1608 444 371 485 NA 1578 2608 854 1168 917
1681246800.0 10804.0 NA 203 440 0 94 95 NA 382 842 0 229 251 NA 1386 1561 440 365 499 NA 986 2415 668 785 1207
1681246800.0 10809.0 NA 211 449 0 121 98 NA 371 828 0 304 257 NA 1413 1620 444 379 472 NA 2322 2104 802 839 617
