Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1681117200.0 10001.0 NA 215 447 0 101 93 NA 363 779 0 211 222 NA 1642 1477 456 380 477 NA 1306 2566 671 983 939
1681117200.0 10002.0 NA 215 451 0 97 89 NA 355 781 0 206 223 NA 1641 1493 468 377 482 NA 1336 2890 867 869 854
1681117200.0 10003.0 NA 215 452 0 92 94 NA 359 788 0 204 233 NA 1650 1530 467 376 486 NA 1657 3497 1136 1000 966
1681117200.0 10004.0 NA 208 450 0 89 89 NA 365 765 0 203 228 NA 1632 1459 454 376 471 NA 1285 2537 642 876 805
1681117200.0 10005.0 NA 216 450 0 92 90 NA 368 794 0 207 227 NA 1648 1500 464 384 481 NA 1678 2466 1002 818 938
1681117200.0 10006.0 NA 207 447 0 88 86 NA 363 780 0 204 222 NA 1636 1481 457 382 458 NA 1424 3486 859 932 728
1681117200.0 10007.0 NA 218 450 0 124 88 NA 352 798 0 283 228 NA 1664 1537 468 385 475 NA 1923 3243 999 952 886
1681117200.0 10008.0 NA 215 451 0 120 88 NA 364 801 0 281 230 NA 1658 1534 467 394 469 NA 1734 2510 1070 1056 817
1681117200.0 10009.0 NA 216 453 0 123 88 NA 368 807 0 285 230 NA 1659 1543 468 390 484 NA 1473 2892 976 840 822
1681117200.0 1001.3 NA 508 158 0 NA NA NA 877 335 0 NA NA NA 7912 891 267 NA NA NA 4012 1073 524 NA NA
1681117200.0 10023.0 NA 212 449 0 85 88 NA 363 782 0 209 220 NA 1644 1459 475 388 461 NA 1467 2698 930 1112 914
1681117200.0 10024.0 NA 221 469 0 125 90 NA 370 799 0 278 229 NA 1687 1720 498 396 496 NA 1483 2719 981 891 1029
1681117200.0 10025.0 NA 213 455 0 107 88 NA 363 789 0 202 223 NA 1666 1526 478 375 482 NA 1228 2403 1068 945 977
1681117200.0 10026.0 NA 222 472 0 99 94 NA 365 814 0 210 231 NA 1696 1836 490 382 483 NA 1501 2817 803 842 724
1681117200.0 10042.0 NA 220 457 0 132 90 NA 364 787 0 284 230 NA 1666 1544 484 393 485 NA 1134 2454 1001 833 1123
1681117200.0 10059.0 NA 226 466 0 90 91 NA 367 841 0 209 224 NA 1716 2214 488 385 499 NA 1104 3218 699 948 970
1681117200.0 10071.0 NA 225 463 0 88 93 NA 377 791 0 209 227 NA 1677 1647 489 381 494 NA 1228 2091 774 925 948
1681117200.0 10224.0 NA 398 682 0 94 NA NA 626 1083 0 232 NA NA 3207 3163 508 496 NA NA 2266 3754 818 818 NA
1681117200.0 10224.15 NA 396 703 0 123 NA NA 608 1091 0 271 NA NA 3208 3259 512 616 NA NA 2123 3977 891 1318 NA
1681117200.0 10225.0 NA 390 660 0 92 NA NA 611 1059 0 232 NA NA 3201 2873 506 484 NA NA 2430 3677 909 814 NA
1681117200.0 103.0 67 106 254 NA NA NA 210 220 469 NA NA NA 707 270 1294 NA NA NA 1240 1336 1885 NA NA NA
1681117200.0 106.0 60 0 0 NA NA NA 194 0 0 NA NA NA 595 137 1151 NA NA NA 1016 282 1691 NA NA NA
1681117200.0 107.0 88 118 270 NA NA NA 265 238 466 NA NA NA 1777 375 1405 NA NA NA 1896 525 1827 NA NA NA
1681117200.0 108.0 90 118 270 NA NA NA 264 241 471 NA NA NA 1952 376 1444 NA NA NA 1426 666 2099 NA NA NA
1681117200.0 10801.0 NA 197 440 0 93 93 NA 355 782 0 206 222 NA 1610 1479 460 389 482 NA 1180 2325 1080 946 767
1681117200.0 10802.0 NA 209 444 0 86 93 NA 353 793 0 204 230 NA 1603 1484 475 387 492 NA 1299 2824 685 800 838
1681117200.0 10803.0 NA 205 444 0 86 94 NA 348 815 0 208 226 NA 1606 1527 458 383 485 NA 1343 2524 634 772 799
1681117200.0 10804.0 NA 208 441 0 103 97 NA 358 794 0 206 230 NA 1619 1507 463 378 500 NA 1278 2960 954 872 1050
1681117200.0 10804.31 NA 206 439 0 86 91 NA 351 789 0 202 229 NA 1610 1582 462 392 485 NA 947 5088 1114 1029 808
1681117200.0 10805.0 NA 202 440 0 87 91 NA 350 803 0 208 236 NA 1620 1460 463 384 487 NA 1255 1856 1086 1002 944
1681117200.0 10807.0 NA 210 442 0 115 91 NA 358 795 0 285 230 NA 1614 1502 474 397 483 NA 1028 2565 1114 918 935
1681117200.0 10808.0 NA 210 444 0 127 94 NA 352 795 0 280 230 NA 1622 1516 478 395 482 NA 1297 2745 1489 920 1002
1681117200.0 10809.0 NA 209 444 0 120 105 NA 350 782 0 284 226 NA 1630 1537 469 401 493 NA 1207 2663 960 947 761
1681117200.0 10823.0 NA 202 439 0 97 90 NA 349 803 0 208 223 NA 1611 1484 476 381 489 NA 1157 2210 1095 1029 933
1681117200.0 10824.0 NA 212 458 0 135 96 NA 361 814 0 285 225 NA 1648 1641 502 398 501 NA 1068 2282 1224 969 932
1681117200.0 10824.6 NA 219 461 0 117 99 NA 368 794 0 288 238 NA 1661 1665 497 401 502 NA 1084 2688 768 1158 926
1681117200.0 10824.8 NA 214 456 0 129 96 NA 358 817 0 287 239 NA 1657 1631 491 403 506 NA 1232 2903 877 914 871
1681117200.0 10825.0 NA 207 450 0 89 98 NA 368 782 0 207 232 NA 1628 1544 469 386 487 NA 1585 2520 599 826 715
1681117200.0 10826.0 NA 220 458 0 104 100 NA 360 801 0 211 237 NA 1696 1767 496 389 503 NA 1627 3092 984 878 1009
1681117200.0 10842.0 NA 209 453 0 115 95 NA 361 797 0 285 226 NA 1641 1562 486 397 484 NA 1276 2613 768 1033 731
1681117200.0 10859.0 NA 227 465 0 113 96 NA 368 839 0 214 237 NA 1690 2323 499 380 510 NA 1092 3089 1241 930 1006
1681117200.0 10871.0 NA 214 459 0 96 96 NA 368 784 0 208 234 NA 1661 1684 501 382 501 NA 1430 2776 1594 848 904
1681117200.0 109.0 96 121 276 NA NA NA 262 242 481 NA NA NA 2274 385 1475 NA NA NA 1608 824 2059 NA NA NA
1681117200.0 11.0 NA 124 293 0 64 NA NA 256 505 0 177 NA NA 1233 1745 489 313 NA NA 975 2984 831 674 NA
1681117200.0 110.0 69 113 259 NA NA NA 198 230 458 NA NA NA 650 346 1331 NA NA NA 1103 646 2221 NA NA NA
1681117200.0 11024.2 NA 479 758 0 90 NA NA 703 1244 0 229 NA NA 4216 4369 517 394 NA NA 2809 4220 775 631 NA
1681117200.0 11024.6 NA 456 770 0 96 NA NA 716 1194 0 230 NA NA 4260 4102 515 506 NA NA 2759 3913 792 983 NA
1681117200.0 11025.0 NA 459 737 0 92 NA NA 697 1156 0 232 NA NA 4179 3826 511 503 NA NA 2772 3792 842 875 NA
1681117200.0 111.0 87 115 267 NA NA NA 261 232 483 NA NA NA 1159 321 1371 NA NA NA 1292 714 1983 NA NA NA
1681117200.0 112.0 88 118 266 NA NA NA 260 236 462 NA NA NA 1493 363 1372 NA NA NA 1536 687 2068 NA NA NA
1681117200.0 11224.0 NA 182 432 0 NA NA NA 331 695 0 NA NA NA 452 1662 494 NA NA NA 947 2814 855 NA NA
1681117200.0 11224.6 NA 183 430 0 NA NA NA 315 700 0 NA NA NA 448 1648 493 NA NA NA 803 3052 831 NA NA
1681117200.0 113.0 91 117 265 NA NA NA 264 234 492 NA NA NA 1600 383 1391 NA NA NA 1808 1739 2691 NA NA NA
