Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681160400.0 10001.0 NA 258 498 0 113 136 NA NA 416 855 0 263 275 NA NA 1480 1894 600 514 704 NA NA 1616 3008 906 1277 1453 NA
1681160400.0 10003.0 NA 261 514 0 112 128 NA NA 407 858 0 254 285 NA NA 1481 1880 603 521 722 NA NA 1485 2510 912 1192 1357 NA
1681160400.0 10005.0 NA 261 502 0 114 137 NA NA 420 829 0 263 276 NA NA 1476 1913 594 516 691 NA NA 1388 3430 1000 961 881 NA
1681160400.0 10007.0 NA 267 504 0 142 141 NA NA 414 862 0 324 283 NA NA 1480 1946 622 528 670 NA NA 1195 3819 858 1178 874 NA
1681160400.0 10008.0 NA 264 505 0 144 139 NA NA 413 847 0 331 278 NA NA 1476 1919 632 533 673 NA NA 1293 2975 911 1338 845 NA
1681160400.0 10009.0 NA 266 497 0 147 131 NA NA 422 854 0 330 282 NA NA 1475 1944 638 522 695 NA NA 1162 3116 973 859 1000 NA
1681160400.0 1001.2 NA 558 189 0 0 0 0 NA 988 393 0 0 0 0 NA 10620 1095 135 178 203 205 NA 7330 1126 312 986 462 248
1681160400.0 10023.0 NA 264 511 0 110 126 NA NA 411 845 0 262 277 NA NA 1479 1904 637 524 651 NA NA 1347 3835 1075 1264 845 NA
1681160400.0 10024.4 NA 256 514 0 NA NA NA NA 429 867 0 NA NA NA NA 1533 2085 769 NA NA NA NA 1462 3809 1402 NA NA NA
1681160400.0 10025.0 NA 262 510 0 112 126 NA NA 420 855 0 261 285 NA NA 1485 1916 687 520 738 NA NA 1297 2690 1047 1053 1566 NA
1681160400.0 10026.0 NA 260 525 0 115 145 NA NA 430 879 0 263 283 NA NA 1567 2285 794 540 713 NA NA 2096 3976 1194 1706 889 NA
1681160400.0 10042.0 NA 261 519 0 147 140 NA NA 428 905 0 334 284 NA NA 1513 1967 754 527 680 NA NA 1796 3021 1290 901 830 NA
1681160400.0 10059.0 NA 264 525 0 123 139 NA NA 427 859 0 267 283 NA NA 1565 2528 775 520 719 NA NA 1515 2823 1030 937 910 NA
1681160400.0 10071.0 NA 272 523 0 113 129 NA NA 426 848 0 259 280 NA NA 1533 2030 762 536 717 NA NA 1864 2654 1317 1523 879 NA
1681160400.0 10224.0 NA 432 719 0 144 NA NA NA 659 1127 0 278 NA NA NA 3649 4238 879 736 NA NA NA 3483 4504 1352 1317 NA NA
1681160400.0 10224.15 NA 441 710 0 162 NA NA NA 697 1090 0 315 NA NA NA 3603 4165 891 843 NA NA NA 2529 4135 1729 1437 NA NA
1681160400.0 10225.0 NA 424 682 0 143 NA NA NA 656 1082 0 279 NA NA NA 3551 3843 828 702 NA NA NA 2499 3926 1700 923 NA NA
1681160400.0 103.0 96 0 0 NA NA NA NA 247 0 0 NA NA NA NA 585 191 1529 NA NA NA NA 1191 1021 2136 NA NA NA NA
1681160400.0 106.0 80 0 0 NA NA NA NA 244 0 0 NA NA NA NA 597 179 1524 NA NA NA NA 1297 702 1976 NA NA NA NA
1681160400.0 107.0 124 168 326 NA NA NA NA 319 287 537 NA NA NA NA 1663 394 1801 NA NA NA NA 2077 788 2535 NA NA NA NA
1681160400.0 10803.0 NA 254 503 0 116 133 NA NA 428 844 0 260 285 NA NA 1462 1907 603 518 710 NA NA 1316 2697 791 1243 865 NA
1681160400.0 10804.0 NA 254 488 0 111 132 NA NA 407 849 0 260 284 NA NA 1453 1895 593 517 698 NA NA 1629 3230 954 1103 855 NA
1681160400.0 10805.0 NA 255 493 0 118 132 NA NA 405 899 0 264 289 NA NA 1439 1885 607 517 690 NA NA 1357 3034 994 1008 748 NA
1681160400.0 10806.0 NA 255 503 0 112 141 NA NA 400 868 0 256 280 NA NA 1429 1813 601 511 672 NA NA 1177 2393 826 878 1236 NA
1681160400.0 10808.0 NA 242 502 0 162 128 NA NA 408 846 0 331 290 NA NA 1461 1936 639 528 683 NA NA 1557 3721 958 949 859 NA
1681160400.0 10824.0 NA 261 514 0 143 138 NA NA 435 874 0 334 279 NA NA 1495 2098 770 537 727 NA NA 1493 3542 1154 1384 940 NA
