Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680858000.0 1.0 183 246 363 NA NA NA NA NA NA 2097410 2097370 2097460 NA NA NA NA NA NA 3526 1000 1898 NA NA NA NA NA NA 5464 2860 4166 NA NA NA NA NA NA
1680858000.0 10.0 NA 298 532 0 NA NA NA NA NA NA 2097410 2097560 0 NA NA NA NA NA NA 5508 9971 915 NA NA NA NA NA NA 2176 5172 957 NA NA NA NA NA
1680858000.0 1000.0 NA 507 274 0 149 NA NA NA NA NA 2097510 2097420 0 2097360 NA NA NA NA NA 10251 2286 737 468 NA NA NA NA NA 14309 4935 1626 827 NA NA NA NA
1680858000.0 10001.0 NA 395 693 0 192 229 NA NA NA NA 2097430 2097680 0 2097370 2097390 NA NA NA NA 4627 3286 1141 723 713 NA NA NA NA 2017 4242 1572 1925 1063 NA NA NA
1680858000.0 10002.0 NA 395 704 0 202 206 NA NA NA NA 2097430 2097690 0 2097370 2097390 NA NA NA NA 4652 3392 1176 720 742 NA NA NA NA 2150 4361 1905 1478 1282 NA NA NA
1680858000.0 10003.0 NA 400 704 0 197 201 NA NA NA NA 2097430 2097690 0 2097370 2097390 NA NA NA NA 4651 3373 1158 738 719 NA NA NA NA 2768 3833 1501 1702 1095 NA NA NA
1680858000.0 10004.0 NA 400 704 0 207 209 NA NA NA NA 2097430 2097680 0 2097370 2097390 NA NA NA NA 4633 3162 1138 699 693 NA NA NA NA 2994 3716 1916 1215 956 NA NA NA
1680858000.0 10005.0 NA 404 693 0 200 218 NA NA NA NA 2097430 2097690 0 2097370 2097390 NA NA NA NA 4644 3214 1153 700 703 NA NA NA NA 2708 3623 1872 1677 1188 NA NA NA
1680858000.0 10006.0 NA 409 695 0 203 223 NA NA NA NA 2097430 2097680 0 2097370 2097390 NA NA NA NA 4602 3202 1148 665 650 NA NA NA NA 2024 3906 1429 702 656 NA NA NA
1680858000.0 10007.0 NA 389 700 0 245 204 NA NA NA NA 2097430 2097690 0 2097420 2097390 NA NA NA NA 4733 3516 1150 749 713 NA NA NA NA 3768 5989 1640 1689 1103 NA NA NA
1680858000.0 10008.0 NA 401 711 0 255 204 NA NA NA NA 2097430 2097690 0 2097420 2097390 NA NA NA NA 4756 3416 1156 730 693 NA NA NA NA 2594 3844 1840 1727 961 NA NA NA
1680858000.0 10009.0 NA 395 735 0 242 203 NA NA NA NA 2097430 2097700 0 2097420 2097390 NA NA NA NA 4781 3654 1163 746 742 NA NA NA NA 2331 4590 1472 1471 1190 NA NA NA
1680858000.0 1001.0 NA 474 275 0 0 0 0 0 0 NA 2097500 2097400 0 0 0 0 0 0 NA 9383 1212 262 133 215 427 488 415 NA 11166 3110 921 746 587 1032 869 903
1680858000.0 1001.2 NA 822 301 0 0 0 0 NA NA NA 2097700 2097430 0 0 0 0 NA NA NA 58647 2671 390 273 465 486 NA NA NA 34099 3140 653 688 518 545 NA NA
1680858000.0 1001.3 NA 856 278 0 NA NA NA NA NA NA 2097690 2097440 0 NA NA NA NA NA NA 46790 1891 940 NA NA NA NA NA NA 25388 1316 1859 NA NA NA NA NA
1680858000.0 1002.0 NA 497 157 NA NA NA NA NA NA NA 2097520 2097300 NA NA NA NA NA NA NA 8437 424 NA NA NA NA NA NA NA 10517 654 NA NA NA NA NA NA
1680858000.0 1002.3 NA 817 307 0 NA NA NA NA NA NA 2097680 2097430 0 NA NA NA NA NA NA 35975 1893 989 NA NA NA NA NA NA 18791 3479 2818 NA NA NA NA NA
1680858000.0 1002.4 NA 874 0 NA NA NA NA NA NA NA 2097710 0 NA NA NA NA NA NA NA 62009 1055 NA NA NA NA NA NA NA 23259 1345 NA NA NA NA NA NA
1680858000.0 10023.0 NA 392 692 0 203 201 NA NA NA NA 2097430 2097680 0 2097370 2097390 NA NA NA NA 4650 3226 1134 727 667 NA NA NA NA 2621 4727 1413 1642 984 NA NA NA
1680858000.0 10024.0 NA 420 740 0 235 216 NA NA NA NA 2097430 2097700 0 2097420 2097390 NA NA NA NA 5170 4807 1201 809 806 NA NA NA NA 1894 6052 1280 1735 1436 NA NA NA
1680858000.0 10024.1 NA 408 409 0 NA NA NA NA NA NA 2097440 2097490 0 NA NA NA NA NA NA 4862 1725 949 NA NA NA NA NA NA 2190 1871 1168 NA NA NA NA NA
1680858000.0 10024.2 NA 411 726 0 NA NA NA NA NA NA 2097430 2097700 0 NA NA NA NA NA NA 4837 4515 1153 NA NA NA NA NA NA 2144 5042 1630 NA NA NA NA NA
1680858000.0 10024.3 NA 411 385 0 NA NA NA NA NA NA 2097430 2097480 0 NA NA NA NA NA NA 4839 1720 856 NA NA NA NA NA NA 2035 1789 1311 NA NA NA NA NA
1680858000.0 10024.4 NA 410 726 0 NA NA NA NA NA NA 2097430 2097700 0 NA NA NA NA NA NA 4853 4254 1149 NA NA NA NA NA NA 1821 4009 1790 NA NA NA NA NA
1680858000.0 10024.5 NA 412 233 0 NA NA NA NA NA NA 2097440 2097390 0 NA NA NA NA NA NA 4841 860 392 NA NA NA NA NA NA 1935 1403 456 NA NA NA NA NA
1680858000.0 10025.0 NA 404 701 0 196 209 NA NA NA NA 2097430 2097690 0 2097370 2097390 NA NA NA NA 4726 3465 1200 712 748 NA NA NA NA 2638 4016 1957 1256 1239 NA NA NA
1680858000.0 10026.0 NA 380 746 0 207 217 NA NA NA NA 2097440 2097700 0 2097380 2097390 NA NA NA NA 4853 5160 1193 731 767 NA NA NA NA 2423 4807 1652 1497 1162 NA NA NA
1680858000.0 1003.0 NA 523 0 NA NA NA NA NA NA NA 2097580 0 NA NA NA NA NA NA NA 11721 688 NA NA NA NA NA NA NA 7758 1400 NA NA NA NA NA NA
1680858000.0 1004.0 NA 357 186 0 0 0 0 NA NA NA 2097470 2097370 0 0 0 0 NA NA NA 2292 448 121 203 396 378 NA NA NA 5605 1778 590 707 1083 754 NA NA
1680858000.0 10042.0 NA 396 713 0 249 207 NA NA NA NA 2097430 2097690 0 2097420 2097390 NA NA NA NA 4823 3763 1172 749 736 NA NA NA NA 2290 3689 1327 1398 1419 NA NA NA
1680858000.0 1005.0 NA 271 209 0 NA NA NA NA NA NA 2097450 2097400 0 NA NA NA NA NA NA 981 376 190 NA NA NA NA NA NA 2357 1640 238 NA NA NA NA NA
1680858000.0 10059.0 NA 409 744 0 234 206 NA NA NA NA 2097430 2097710 0 2097380 2097390 NA NA NA NA 5081 7759 1181 723 766 NA NA NA NA 2282 5931 1609 1926 1618 NA NA NA
1680858000.0 10071.0 NA 425 728 0 220 209 NA NA NA NA 2097430 2097690 0 2097380 2097390 NA NA NA NA 4833 4030 1180 714 740 NA NA NA NA 3272 3547 1790 1401 1052 NA NA NA
1680858000.0 101.0 260 NA NA NA NA NA NA NA NA 2097430 NA NA NA NA NA NA NA NA 2139 NA NA NA NA NA NA NA NA 2759 NA NA NA NA NA NA NA NA
1680858000.0 1010.0 NA 118 147 0 NA NA NA NA NA NA 2097340 2097330 0 NA NA NA NA NA NA 221 348 346 NA NA NA NA NA NA 1216 922 934 NA NA NA NA NA
1680858000.0 102.0 243 NA NA NA NA NA NA NA NA 2097420 NA NA NA NA NA NA NA NA 1903 NA NA NA NA NA NA NA NA 2570 NA NA NA NA NA NA NA NA
1680858000.0 1020.0 NA 104 104 0 104 NA NA NA NA NA 2097340 2097330 0 2097340 NA NA NA NA NA 279 193 128 277 NA NA NA NA NA 1108 1145 1067 919 NA NA NA NA
1680858000.0 10224.0 NA 637 995 0 214 NA NA NA NA NA 2097490 2097800 0 2097390 NA NA NA NA NA 9865 11307 1226 765 NA NA NA NA NA 7805 10624 2030 1248 NA NA NA NA
1680858000.0 10224.15 NA 667 996 0 256 NA NA NA NA NA 2097490 2097790 0 2097410 NA NA NA NA NA 9888 11227 1235 1110 NA NA NA NA NA 5446 11743 1851 2083 NA NA NA NA
1680858000.0 10225.0 NA 617 972 0 224 NA NA NA NA NA 2097480 2097790 0 2097390 NA NA NA NA NA 9894 9720 1206 741 NA NA NA NA NA 6283 9483 1963 1745 NA NA NA NA
1680858000.0 103.0 184 0 0 NA NA NA NA NA NA 2097360 0 0 NA NA NA NA NA NA 1348 236 2388 NA NA NA NA NA NA 3081 725 4629 NA NA NA NA NA NA
1680858000.0 1030.0 NA 361 138 0 0 NA NA NA NA NA 2097510 2097350 0 0 NA NA NA NA NA 28368 247 107 114 NA NA NA NA NA 10340 308 177 275 NA NA NA NA
1680858000.0 1040.0 NA 745 116 0 NA NA NA NA NA NA 2097670 2097320 0 NA NA NA NA NA NA 52577 214 382 NA NA NA NA NA NA 25126 1159 803 NA NA NA NA NA
1680858000.0 1040.1 NA 179 103 0 NA NA NA NA NA NA 2097360 2097320 0 NA NA NA NA NA NA 696 218 391 NA NA NA NA NA NA 1251 1490 976 NA NA NA NA NA
1680858000.0 1041.0 NA 182 121 0 NA NA NA NA NA NA 2097360 2097330 0 NA NA NA NA NA NA 507 260 178 NA NA NA NA NA NA 1829 602 526 NA NA NA NA NA
1680858000.0 1042.0 NA 199 110 0 NA NA NA NA NA NA 2097360 2097330 0 NA NA NA NA NA NA 773 252 132 NA NA NA NA NA NA 2859 937 281 NA NA NA NA NA
1680858000.0 10424.0 NA 331 684 0 NA NA NA NA NA NA 2097420 2097630 0 NA NA NA NA NA NA 1331 4352 1257 NA NA NA NA NA NA 3475 8340 1827 NA NA NA NA NA
1680858000.0 1043.0 NA 139 124 0 NA NA NA NA NA NA 2097360 2097350 0 NA NA NA NA NA NA 610 257 127 NA NA NA NA NA NA 1693 1098 488 NA NA NA NA NA
1680858000.0 1044.0 NA 166 138 0 NA NA NA NA NA NA 2097360 2097370 0 NA NA NA NA NA NA 608 363 145 NA NA NA NA NA NA 2428 1148 379 NA NA NA NA NA
1680858000.0 1045.0 NA 172 134 0 NA NA NA NA NA NA 2097360 2097360 0 NA NA NA NA NA NA 608 329 126 NA NA NA NA NA NA 1243 728 668 NA NA NA NA NA
1680858000.0 105.0 178 262 91 NA NA NA NA NA NA 2097410 2097380 2097330 NA NA NA NA NA NA 3425 971 202 NA NA NA NA NA NA 5117 1983 498 NA NA NA NA NA NA
1680858000.0 1052.0 NA 283 199 0 NA NA NA NA NA NA 2097450 2097400 0 NA NA NA NA NA NA 967 366 126 NA NA NA NA NA NA 1771 878 494 NA NA NA NA NA
1680858000.0 1052.1 NA 171 0 NA NA NA NA NA NA NA 2097400 0 NA NA NA NA NA NA NA 372 136 NA NA NA NA NA NA NA 707 615 NA NA NA NA NA NA
1680858000.0 106.0 181 0 0 NA NA NA NA NA NA 2097360 0 0 NA NA NA NA NA NA 1347 242 2370 NA NA NA NA NA NA 3458 867 4618 NA NA NA NA NA NA
1680858000.0 107.0 191 254 482 NA NA NA NA NA NA 2097420 2097380 2097530 NA NA NA NA NA NA 5178 1003 3258 NA NA NA NA NA NA 4651 1727 4859 NA NA NA NA NA NA
1680858000.0 108.0 182 273 484 NA NA NA NA NA NA 2097410 2097380 2097530 NA NA NA NA NA NA 6051 1039 3419 NA NA NA NA NA NA 5131 2968 4585 NA NA NA NA NA NA
