Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680598800.0 1.0 85 115 185 NA NA NA NA NA NA 284 260 421 NA NA NA NA NA NA 1281 336 909 NA NA NA NA NA NA 825 364 903 NA NA NA NA NA NA
1680598800.0 10.0 NA 135 293 0 NA NA NA NA NA NA 317 569 0 NA NA NA NA NA NA 1514 3144 456 NA NA NA NA NA NA 1330 4185 813 NA NA NA NA NA
1680598800.0 1000.0 NA 280 152 0 68 NA NA NA NA NA 550 350 0 189 NA NA NA NA NA 2381 745 333 252 NA NA NA NA NA 1456 808 646 262 NA NA NA NA
1680598800.0 10001.0 NA 218 451 0 99 93 NA NA NA NA 394 829 0 241 248 NA NA NA NA 1572 1722 462 391 493 NA NA NA NA 1607 2588 757 1112 1066 NA NA NA
1680598800.0 10002.0 NA 212 454 0 88 101 NA NA NA NA 379 896 0 238 261 NA NA NA NA 1574 1714 467 408 472 NA NA NA NA 1267 3418 963 1584 653 NA NA NA
1680598800.0 10003.0 NA 231 455 0 91 91 NA NA NA NA 399 880 0 239 259 NA NA NA NA 1448 1547 426 351 432 NA NA NA NA 882 1458 495 449 469 NA NA NA
1680598800.0 10004.0 NA 230 452 0 87 96 NA NA NA NA 380 856 0 238 251 NA NA NA NA 1450 1509 414 369 436 NA NA NA NA 882 1560 452 2478 606 NA NA NA
1680598800.0 10005.0 NA 216 452 0 87 92 NA NA NA NA 381 825 0 237 254 NA NA NA NA 1554 1749 465 413 484 NA NA NA NA 1403 3954 913 2052 855 NA NA NA
1680598800.0 10006.0 NA 236 451 0 90 90 NA NA NA NA 400 835 0 235 256 NA NA NA NA 1454 1501 423 320 407 NA NA NA NA 822 1481 468 376 429 NA NA NA
1680598800.0 10007.0 NA 220 457 0 129 91 NA NA NA NA 392 815 0 313 258 NA NA NA NA 1462 1518 443 355 427 NA NA NA NA 814 1404 632 473 458 NA NA NA
