Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680771600.0 1.0 91 116 183 NA NA NA NA NA NA 290 259 427 NA NA NA NA NA NA 1417 366 969 NA NA NA NA NA NA 2277 1030 1421 NA NA NA NA NA NA
1680771600.0 10.0 NA 146 295 0 NA NA NA NA NA NA 313 553 0 NA NA NA NA NA NA 1409 2991 434 NA NA NA NA NA NA 1110 2886 553 NA NA NA NA NA
1680771600.0 1000.0 NA 276 153 0 58 NA NA NA NA NA 531 351 0 194 NA NA NA NA NA 2529 795 342 289 NA NA NA NA NA 3123 1356 593 469 NA NA NA NA
1680771600.0 10001.0 NA 208 453 0 87 92 NA NA NA NA 401 827 0 238 257 NA NA NA NA 1464 1601 459 396 469 NA NA NA NA 1341 2260 972 1167 913 NA NA NA
1680771600.0 10002.0 NA 209 453 0 89 89 NA NA NA NA 384 839 0 239 250 NA NA NA NA 1455 1604 460 380 474 NA NA NA NA 1667 2604 774 1124 672 NA NA NA
1680771600.0 10003.0 NA 220 454 0 87 102 NA NA NA NA 393 834 0 240 261 NA NA NA NA 1484 1685 463 376 458 NA NA NA NA 1547 3098 1029 809 569 NA NA NA
1680771600.0 10004.0 NA 217 453 0 88 94 NA NA NA NA 386 815 0 228 252 NA NA NA NA 1437 1627 449 374 477 NA NA NA NA 1136 2876 902 968 614 NA NA NA
1680771600.0 10005.0 NA 205 452 0 89 92 NA NA NA NA 399 913 0 236 259 NA NA NA NA 1449 1596 454 382 465 NA NA NA NA 1467 2613 724 1099 675 NA NA NA
1680771600.0 10006.0 NA 211 451 0 86 91 NA NA NA NA 390 823 0 237 245 NA NA NA NA 1470 1637 450 379 436 NA NA NA NA 1597 3165 669 906 540 NA NA NA
1680771600.0 10007.0 NA 208 452 0 115 101 NA NA NA NA 388 818 0 317 250 NA NA NA NA 1485 1682 464 390 474 NA NA NA NA 1652 3057 1202 911 1220 NA NA NA
1680771600.0 10008.0 NA 220 456 0 115 95 NA NA NA NA 398 859 0 310 259 NA NA NA NA 1453 1696 461 397 454 NA NA NA NA 1010 4607 665 966 713 NA NA NA
1680771600.0 10009.0 NA 219 458 0 115 92 NA NA NA NA 391 824 0 313 257 NA NA NA NA 1467 1727 459 391 443 NA NA NA NA 1244 2785 674 822 533 NA NA NA
1680771600.0 1001.0 NA 261 131 0 0 0 0 0 0 NA 506 285 0 0 0 0 0 0 NA 2204 468 108 86 117 283 146 274 NA 3657 1670 316 347 320 1214 503 462
1680771600.0 1001.2 NA 523 169 0 0 0 0 NA NA NA 934 370 0 0 0 0 NA NA NA 10070 845 136 157 147 159 NA NA NA 5923 1344 1345 697 388 229 NA NA
1680771600.0 1001.3 NA 507 161 0 NA NA NA NA NA NA 943 371 0 NA NA NA NA NA NA 7934 883 267 NA NA NA NA NA NA 4218 1389 901 NA NA NA NA NA
1680771600.0 1002.0 NA 282 77 NA NA NA NA NA NA NA 521 178 NA NA NA NA NA NA NA 2641 220 NA NA NA NA NA NA NA 4010 242 NA NA NA NA NA NA
1680771600.0 1002.3 NA 500 163 0 NA NA NA NA NA NA 903 363 0 NA NA NA NA NA NA 6230 725 272 NA NA NA NA NA NA 3411 1345 739 NA NA NA NA NA
1680771600.0 1002.4 NA 510 0 NA NA NA NA NA NA NA 934 0 NA NA NA NA NA NA NA 9678 432 NA NA NA NA NA NA NA 4262 478 NA NA NA NA NA NA
1680771600.0 10023.0 NA 216 449 0 87 87 NA NA NA NA 409 830 0 229 255 NA NA NA NA 1470 1599 471 388 459 NA NA NA NA 1885 2649 936 1043 783 NA NA NA
1680771600.0 10024.0 NA 223 474 0 117 92 NA NA NA NA 412 867 0 312 261 NA NA NA NA 1503 1816 488 403 486 NA NA NA NA 1584 2301 681 928 861 NA NA NA
1680771600.0 10024.1 NA 226 238 0 NA NA NA NA NA NA 401 514 0 NA NA NA NA NA NA 1513 782 413 NA NA NA NA NA NA 1629 1830 523 NA NA NA NA NA
1680771600.0 10024.2 NA 230 472 0 NA NA NA NA NA NA 401 841 0 NA NA NA NA NA NA 1493 1896 495 NA NA NA NA NA NA 1197 2061 1008 NA NA NA NA NA
1680771600.0 10024.3 NA 228 227 0 NA NA NA NA NA NA 407 511 0 NA NA NA NA NA NA 1489 752 377 NA NA NA NA NA NA 1194 1376 476 NA NA NA NA NA
1680771600.0 10024.4 NA 236 466 0 NA NA NA NA NA NA 403 827 0 NA NA NA NA NA NA 1497 1830 460 NA NA NA NA NA NA 971 3323 601 NA NA NA NA NA
1680771600.0 10024.5 NA 225 95 0 NA NA NA NA NA NA 419 324 0 NA NA NA NA NA NA 1490 524 215 NA NA NA NA NA NA 1016 843 286 NA NA NA NA NA
1680771600.0 10025.0 NA 213 458 0 88 95 NA NA NA NA 397 842 0 235 256 NA NA NA NA 1470 1707 465 383 464 NA NA NA NA 952 2993 702 733 637 NA NA NA
1680771600.0 10026.0 NA 220 477 0 92 92 NA NA NA NA 396 860 0 239 263 NA NA NA NA 1497 1980 490 390 494 NA NA NA NA 1250 2359 918 996 863 NA NA NA
1680771600.0 1003.0 NA 309 0 NA NA NA NA NA NA NA 656 0 NA NA NA NA NA NA NA 2751 318 NA NA NA NA NA NA NA 3493 428 NA NA NA NA NA NA
1680771600.0 1004.0 NA 203 100 0 0 0 0 NA NA NA 430 236 0 0 0 0 NA NA NA 923 285 90 117 282 278 NA NA NA 2464 913 601 325 378 441 NA NA
1680771600.0 10042.0 NA 221 461 0 119 96 NA NA NA NA 394 819 0 311 260 NA NA NA NA 1475 1722 480 397 467 NA NA NA NA 1477 4767 762 1198 760 NA NA NA
1680771600.0 1005.0 NA 147 112 0 NA NA NA NA NA NA 394 281 0 NA NA NA NA NA NA 551 251 104 NA NA NA NA NA NA 752 355 135 NA NA NA NA NA
1680771600.0 10059.0 NA 229 471 0 92 96 NA NA NA NA 406 839 0 241 262 NA NA NA NA 1530 2358 480 373 469 NA NA NA NA 1201 2871 716 587 538 NA NA NA
1680771600.0 10071.0 NA 224 467 0 89 103 NA NA NA NA 401 840 0 241 256 NA NA NA NA 1517 1815 485 378 461 NA NA NA NA 1496 3075 968 861 571 NA NA NA
