Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689022800.0 10804.0 NA 277 488 0 145 152 NA 393 915 0 226 254 NA 1382 1495 397 325 420 NA 1333 3531 768 887 739
1689022800.0 111.0 150 174 352 NA NA NA 278 275 506 NA NA NA 1077 263 1339 NA NA NA 1899 496 2696 NA NA NA
1689022800.0 11634.914 140 259 544 0 153 NA 235 365 812 0 242 NA 2055 430 1760 423 321 NA 2046 987 2837 700 708 NA
1689022800.0 121.0 158 183 356 NA NA NA 295 276 517 NA NA NA 2270 337 1526 NA NA NA 1274 495 2737 NA NA NA
1689022800.0 123.1 389 NA NA NA NA NA 574 NA NA NA NA NA 877 NA NA NA NA NA 1704 NA NA NA NA NA
1689022800.0 124.1 416 NA NA NA NA NA 550 NA NA NA NA NA 747 NA NA NA NA NA 1227 NA NA NA NA NA
1689022800.0 124.5 411 NA NA NA NA NA 549 NA NA NA NA NA 756 NA NA NA NA NA 1218 NA NA NA NA NA
1689022800.0 124.6 341 NA NA NA NA NA 495 NA NA NA NA NA 746 NA NA NA NA NA 1362 NA NA NA NA NA
1689022800.0 126.0 128 171 345 NA NA NA 239 268 486 NA NA NA 935 295 1342 NA NA NA 1210 587 2670 NA NA NA
1689022800.0 1302.0 159 213 277 NA NA NA 277 315 457 NA NA NA 2181 386 1065 NA NA NA 1708 780 1492 NA NA NA
1689022800.0 1325.518 NA 258 0 NA NA NA NA 382 0 NA NA NA NA 1968 163 NA NA NA NA 2335 453 NA NA NA
1689022800.0 136.9 NA 250 216 312 202 NA NA 410 361 492 301 NA NA 7004 1092 1392 906 NA NA 10963 1754 2781 1784 NA
1689022800.0 141.009 NA 0 0 0 NA NA NA 0 0 0 NA NA NA 912 4423 979 NA NA NA 1658 6375 1282 NA NA
1689022800.0 144.6 NA 363 NA NA NA NA NA 516 NA NA NA NA NA 2404 NA NA NA NA NA 3236 NA NA NA NA
1689022800.0 20034.0 165 514 517 0 203 NA 277 719 729 0 307 NA 4695 1929 2862 534 1130 NA 3832 2730 4521 888 1286 NA
1689022800.0 20834.0 NA 584 508 0 199 NA NA 742 725 0 320 NA NA 2198 3045 540 1216 NA NA 4410 4672 1151 2208 NA
1689022800.0 22434.0 175 509 506 0 197 NA 285 698 736 0 302 NA 4987 1963 2875 540 590 NA 4852 2713 4259 983 1193 NA
1689022800.0 23634.0 NA 584 474 0 206 NA NA 781 771 0 319 NA NA 2204 2940 542 1174 NA NA 3389 4635 1291 1689 NA
1689022800.0 24034.0 NA 526 518 0 206 NA NA 699 694 0 308 NA NA 1875 2668 515 1096 NA NA 4531 3495 996 1247 NA
1689022800.0 24434.0 162 508 505 0 197 NA 278 693 748 0 307 NA 4750 1932 2833 537 575 NA 4642 2098 4064 1134 1324 NA
1689022800.0 24834.0 NA 587 536 0 208 NA NA 756 771 0 307 NA NA 2281 2956 533 1164 NA NA 3223 4477 965 1457 NA
1689022800.0 24834.103 NA 593 473 0 200 NA NA 781 748 0 318 NA NA 2824 3155 548 1168 NA NA 3839 4694 1375 1592 NA
1689022800.0 24834.9 NA 577 518 0 205 NA NA 780 753 0 318 NA NA 2291 2980 543 1167 NA NA 3481 4491 1105 1341 NA
1689022800.0 2500.0 NA 220 0 NA NA NA NA 347 0 NA NA NA NA 19309 146 NA NA NA NA 10896 353 NA NA NA
1689022800.0 2500.011 NA 253 0 NA NA NA NA 402 0 NA NA NA NA 19290 145 NA NA NA NA 10706 446 NA NA NA
1689022800.0 2500.1 NA 207 0 NA NA NA NA 353 0 NA NA NA NA 19052 148 NA NA NA NA 10538 450 NA NA NA
1689022800.0 2500.21 NA 229 0 NA NA NA NA 384 0 NA NA NA NA 23563 140 NA NA NA NA 11902 269 NA NA NA
1689022800.0 250199.0 380 NA NA NA NA NA 564 NA NA NA NA NA 1903 NA NA NA NA NA 1554 NA NA NA NA NA
1689022800.0 250199.17 377 NA NA NA NA NA 565 NA NA NA NA NA 2062 NA NA NA NA NA 2033 NA NA NA NA NA
1689022800.0 250199.18 454 NA NA NA NA NA 683 NA NA NA NA NA 3011 NA NA NA NA NA 2715 NA NA NA NA NA
1689022800.0 25034.9921 NA 859 860 587 268 NA NA 1307 1260 1002 402 NA NA 7104 4347 7842 1900 NA NA 6061 2834 3431 1695 NA
1689022800.0 250400.17 1058 0 198 NA NA NA 1513 0 303 NA NA NA 1076 254 585 NA NA NA 2220 442 1148 NA NA NA
1689022800.0 250402.18 1062 0 199 NA NA NA 1502 0 294 NA NA NA 1169 246 605 NA NA NA 1910 406 993 NA NA NA
1689022800.0 250405.17 1084 0 196 NA NA NA 1529 0 289 NA NA NA 1057 250 581 NA NA NA 1691 840 1033 NA NA NA
1689022800.0 250405.18 1040 0 195 NA NA NA 1504 0 302 NA NA NA 1125 242 577 NA NA NA 1689 437 973 NA NA NA
1689022800.0 250407.17 1006 0 194 NA NA NA 1435 0 294 NA NA NA 990 234 585 NA NA NA 1979 442 1360 NA NA NA
1689022800.0 250409.18 1032 0 201 NA NA NA 1522 0 295 NA NA NA 1352 254 688 NA NA NA 2103 535 1238 NA NA NA
1689022800.0 25061.97 987 NA NA NA NA NA 1505 NA NA NA NA NA 7441 NA NA NA NA NA 4650 NA NA NA NA NA
1689022800.0 25634.0 165 505 525 0 193 NA 277 690 759 0 306 NA 4832 1937 2825 532 573 NA 4810 1963 4359 1004 1132 NA
1689022800.0 4001.0 NA 255 451 NA NA NA NA 365 619 NA NA NA NA 611 1996 NA NA NA NA 1292 2333 NA NA NA
1689022800.0 4002.0 NA 198 372 NA NA NA NA 307 560 NA NA NA NA 1317 2338 NA NA NA NA 860 2597 NA NA NA
1689022800.0 4003.0 NA 208 383 NA NA NA NA 311 550 NA NA NA NA 1264 2424 NA NA NA NA 988 2228 NA NA NA
1689022800.0 4007.0 117 0 0 NA NA NA 223 0 0 NA NA NA 560 116 1168 NA NA NA 1326 360 2967 NA NA NA
1689022800.0 500199.0 276 NA NA NA NA NA 434 NA NA NA NA NA 1227 NA NA NA NA NA 1410 NA NA NA NA NA
1689022800.0 511.0 97 0 NA NA NA NA 174 0 NA NA NA NA 6495 143 NA NA NA NA 11679 422 NA NA NA NA
