Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680901200.0 1.0 86 111 183 NA NA NA NA NA NA 288 261 438 NA NA NA NA NA NA 1350 373 982 NA NA NA NA NA NA 2044 1259 1910 NA NA NA NA NA NA
1680901200.0 10.0 NA 135 298 0 NA NA NA NA NA NA 316 568 0 NA NA NA NA NA NA 1507 3091 441 NA NA NA NA NA NA 2112 3693 588 NA NA NA NA NA
1680901200.0 1000.0 NA 276 155 0 62 NA NA NA NA NA 544 350 0 190 NA NA NA NA NA 2618 813 349 288 NA NA NA NA NA 3330 1701 784 500 NA NA NA NA
1680901200.0 10001.0 NA 216 450 0 89 92 NA NA NA NA 389 840 0 228 255 NA NA NA NA 1554 1678 465 380 477 NA NA NA NA 1649 3073 1050 1253 1015 NA NA NA
1680901200.0 10002.0 NA 213 452 0 88 95 NA NA NA NA 389 845 0 232 254 NA NA NA NA 1463 1569 425 357 430 NA NA NA NA 2400 3034 783 1038 669 NA NA NA
1680901200.0 10003.0 NA 220 455 0 89 93 NA NA NA NA 396 827 0 242 255 NA NA NA NA 1438 1587 434 361 454 NA NA NA NA 1761 2887 968 1043 1012 NA NA NA
1680901200.0 10004.0 NA 219 454 0 89 91 NA NA NA NA 394 809 0 236 259 NA NA NA NA 1427 1558 433 357 444 NA NA NA NA 964 2702 970 1341 962 NA NA NA
1680901200.0 10005.0 NA 215 456 0 89 90 NA NA NA NA 395 823 0 236 255 NA NA NA NA 1439 1574 422 362 443 NA NA NA NA 1210 3155 583 1427 861 NA NA NA
1680901200.0 10006.0 NA 219 451 0 88 88 NA NA NA NA 386 798 0 233 249 NA NA NA NA 1451 1550 422 340 417 NA NA NA NA 1822 3090 806 813 793 NA NA NA
1680901200.0 10007.0 NA 215 454 0 117 91 NA NA NA NA 384 839 0 311 256 NA NA NA NA 1451 1611 426 366 448 NA NA NA NA 1387 2846 882 906 1312 NA NA NA
1680901200.0 10008.0 NA 216 456 0 118 92 NA NA NA NA 388 845 0 315 253 NA NA NA NA 1455 1578 436 360 435 NA NA NA NA 1503 3032 750 717 1042 NA NA NA
1680901200.0 10009.0 NA 210 458 0 118 91 NA NA NA NA 383 809 0 308 257 NA NA NA NA 1462 1599 438 357 428 NA NA NA NA 1534 2964 1103 1247 563 NA NA NA
1680901200.0 1001.0 NA 262 128 0 0 0 0 0 0 NA 487 289 0 0 0 0 0 0 NA 2325 467 102 83 110 279 142 284 NA 3919 1166 520 269 280 471 506 595
1680901200.0 1001.2 NA 525 172 0 0 0 0 NA NA NA 937 381 0 0 0 0 NA NA NA 10655 878 118 149 151 165 NA NA NA 6015 2160 265 462 627 432 NA NA
1680901200.0 1001.3 NA 512 163 0 NA NA NA NA NA NA 932 363 0 NA NA NA NA NA NA 7664 849 238 NA NA NA NA NA NA 3427 1326 341 NA NA NA NA NA
1680901200.0 1002.0 NA 279 77 NA NA NA NA NA NA NA 518 170 NA NA NA NA NA NA NA 2636 233 NA NA NA NA NA NA NA 2881 459 NA NA NA NA NA NA
1680901200.0 1002.3 NA 498 163 0 NA NA NA NA NA NA 897 364 0 NA NA NA NA NA NA 6631 730 280 NA NA NA NA NA NA 3617 1351 876 NA NA NA NA NA
1680901200.0 1002.4 NA 509 0 NA NA NA NA NA NA NA 964 0 NA NA NA NA NA NA NA 9472 421 NA NA NA NA NA NA NA 3544 515 NA NA NA NA NA NA
1680901200.0 10023.0 NA 221 452 0 89 88 NA NA NA NA 384 844 0 234 255 NA NA NA NA 1439 1585 432 358 422 NA NA NA NA 1303 2744 640 1266 819 NA NA NA
1680901200.0 10024.0 NA 229 472 0 118 95 NA NA NA NA 405 837 0 310 257 NA NA NA NA 1613 1959 495 399 488 NA NA NA NA 1795 4588 1251 1122 906 NA NA NA
1680901200.0 10024.1 NA 219 236 0 NA NA NA NA NA NA 391 519 0 NA NA NA NA NA NA 1494 702 395 NA NA NA NA NA NA 1649 1001 500 NA NA NA NA NA
1680901200.0 10024.2 NA 230 467 0 NA NA NA NA NA NA 422 833 0 NA NA NA NA NA NA 1598 1874 476 NA NA NA NA NA NA 1927 2924 739 NA NA NA NA NA
1680901200.0 10024.3 NA 230 226 0 NA NA NA NA NA NA 413 512 0 NA NA NA NA NA NA 1485 695 352 NA NA NA NA NA NA 1434 1113 440 NA NA NA NA NA
1680901200.0 10024.4 NA 228 466 0 NA NA NA NA NA NA 399 818 0 NA NA NA NA NA NA 1504 1762 448 NA NA NA NA NA NA 1355 2509 799 NA NA NA NA NA
1680901200.0 10024.5 NA 228 97 0 NA NA NA NA NA NA 401 310 0 NA NA NA NA NA NA 1475 475 199 NA NA NA NA NA NA 890 957 282 NA NA NA NA NA
1680901200.0 10025.0 NA 222 460 0 90 95 NA NA NA NA 387 841 0 235 253 NA NA NA NA 1557 1731 479 392 482 NA NA NA NA 1930 3655 1097 2393 1003 NA NA NA
1680901200.0 10026.0 NA 230 477 0 92 93 NA NA NA NA 408 837 0 241 261 NA NA NA NA 1611 2065 476 383 486 NA NA NA NA 1897 3034 648 1250 665 NA NA NA
1680901200.0 1003.0 NA 306 0 NA NA NA NA NA NA NA 649 0 NA NA NA NA NA NA NA 2693 292 NA NA NA NA NA NA NA 4701 386 NA NA NA NA NA NA
1680901200.0 1004.0 NA 202 92 0 0 0 0 NA NA NA 414 235 0 0 0 0 NA NA NA 922 278 81 117 289 283 NA NA NA 2297 622 383 497 541 430 NA NA
1680901200.0 10042.0 NA 219 464 0 118 90 NA NA NA NA 396 822 0 312 250 NA NA NA NA 1587 1748 486 392 468 NA NA NA NA 1803 3517 767 824 685 NA NA NA
1680901200.0 1005.0 NA 147 99 0 NA NA NA NA NA NA 358 278 0 NA NA NA NA NA NA 528 227 100 NA NA NA NA NA NA 829 305 145 NA NA NA NA NA
1680901200.0 10059.0 NA 232 471 0 92 94 NA NA NA NA 409 883 0 239 251 NA NA NA NA 1632 2489 495 393 491 NA NA NA NA 1805 4618 1174 1314 972 NA NA NA
1680901200.0 10071.0 NA 227 465 0 90 94 NA NA NA NA 408 826 0 235 258 NA NA NA NA 1474 1735 456 359 449 NA NA NA NA 1149 3725 897 1501 652 NA NA NA
