Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1681074000.0 10005.0 NA 217 452 0 104 91 NA 396 810 0 236 259 NA 1738 1734 482 409 497 NA 2287 3811 1302 2546 948
1681074000.0 10026.0 NA 229 474 0 108 91 NA 397 840 0 238 256 NA 1758 2084 506 424 502 NA 2002 2666 672 2206 675
1681074000.0 10225.0 NA 371 670 0 91 NA NA 640 1193 0 255 NA NA 3336 3159 508 488 NA NA 3063 5015 678 656 NA
1681074000.0 107.0 93 111 273 NA NA NA 290 264 505 NA NA NA 1796 405 1609 NA NA NA 1566 1462 2318 NA NA NA
1681074000.0 108.0 86 121 275 NA NA NA 290 263 502 NA NA NA 2097 397 1667 NA NA NA 2114 926 3110 NA NA NA
1681074000.0 10809.0 NA 210 446 0 115 95 NA 376 837 0 307 263 NA 1689 1760 487 419 522 NA 1948 2632 678 1490 989
1681074000.0 10823.0 NA 209 443 0 87 90 NA 375 888 0 227 255 NA 1702 1656 489 404 478 NA 1351 2468 863 848 575
1681074000.0 10824.6 NA 215 464 0 118 96 NA 389 913 0 315 266 NA 1747 1922 516 409 493 NA 2239 4165 943 756 567
1681074000.0 10826.0 NA 221 460 0 90 95 NA 394 823 0 236 261 NA 1720 1984 507 418 502 NA 2283 2530 702 2614 595
1681074000.0 109.0 95 120 276 NA NA NA 291 268 512 NA NA NA 2234 394 1631 NA NA NA 1470 948 2155 NA NA NA
1681074000.0 11.0 NA 120 289 0 70 NA NA 282 543 0 201 NA NA 1212 1764 483 301 NA NA 1424 2005 815 461 NA
