Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689109200.0 10224.15 NA 464 785 0 180 NA 646 1159 0 282 NA 3057 3307 468 575 NA 2300 4557 837 1412
1689109200.0 103.0 113 0 0 NA NA 224 0 0 NA NA 580 121 1234 NA NA 1065 419 2123 NA NA
1689109200.0 106.0 113 0 0 NA NA 221 0 0 NA NA 577 119 1214 NA NA 870 327 1789 NA NA
1689109200.0 110.0 117 169 340 NA NA 237 261 497 NA NA 633 323 1443 NA NA 1077 1303 2130 NA NA
1689109200.0 11024.15 NA 511 845 0 185 NA 782 1234 0 296 NA 4112 3907 486 576 NA 4224 4232 615 1156
1689109200.0 111.0 157 174 351 NA NA 280 266 505 NA NA 1036 275 1361 NA NA 1334 725 2751 NA NA
1689109200.0 112.0 141 175 349 NA NA 279 274 499 NA NA 1350 326 1374 NA NA 1396 884 2922 NA NA
1689109200.0 113.0 155 174 350 NA NA 287 270 491 NA NA 1446 330 1381 NA NA 1620 1073 2068 NA NA
1689109200.0 114.0 159 179 354 NA NA 291 278 507 NA NA 1538 329 1393 NA NA 1135 464 1867 NA NA
1689109200.0 115.0 148 177 352 NA NA 289 277 509 NA NA 1748 333 1434 NA NA 1927 697 2754 NA NA
1689109200.0 116.0 163 175 355 NA NA 285 271 510 NA NA 1655 332 1430 NA NA 1336 763 2795 NA NA
1689109200.0 117.0 156 179 355 NA NA 290 274 497 NA NA 1836 334 1450 NA NA 1437 668 2203 NA NA
1689109200.0 118.0 147 178 360 NA NA 292 278 513 NA NA 2308 359 1497 NA NA 1593 1792 2834 NA NA
1689109200.0 119.0 146 173 350 NA NA 299 266 509 NA NA 1210 323 1376 NA NA 1338 893 2195 NA NA
1689109200.0 120.0 122 172 341 NA NA 233 265 495 NA NA 547 303 1316 NA NA 1131 828 2060 NA NA
1689109200.0 122.0 80 0 0 NA NA 223 0 0 NA NA 594 125 1225 NA NA 1690 608 2317 NA NA
1689109200.0 125.0 159 176 352 NA NA 299 271 498 NA NA 1584 329 1397 NA NA 1722 943 2520 NA NA
1689109200.0 126.0 125 170 340 NA NA 246 264 486 NA NA 1016 321 1464 NA NA 1557 1140 2101 NA NA
1689109200.0 127.0 117 162 337 NA NA 225 265 494 NA NA 786 330 1461 NA NA 918 1293 2067 NA NA
1689109200.0 128.0 122 164 340 NA NA 223 258 499 NA NA 529 317 1306 NA NA 1140 1093 1919 NA NA
1689109200.0 129.0 120 168 340 NA NA 222 261 494 NA NA 529 308 1323 NA NA 1117 821 2790 NA NA
1689109200.0 130.0 122 169 333 NA NA 232 269 503 NA NA 581 317 1450 NA NA 1329 822 2310 NA NA
1689109200.0 1301.0 136 207 291 NA NA 249 305 459 NA NA 1311 342 944 NA NA 1464 875 1712 NA NA
1689109200.0 1303.0 149 212 319 NA NA 260 310 460 NA NA 3932 347 1264 NA NA 2534 664 1438 NA NA
1689109200.0 131.0 127 171 344 NA NA 247 262 496 NA NA 816 309 1341 NA NA 1104 669 1642 NA NA
1689109200.0 132.0 153 174 358 NA NA 287 276 511 NA NA 1821 344 1458 NA NA 1441 1115 2095 NA NA
1689109200.0 140.007 NA 333 659 0 NA NA 471 1084 0 NA NA 916 3638 627 NA NA 2218 5277 991 NA
1689109200.0 140.113 NA 351 737 185 NA NA 539 1219 272 NA NA 1795 7024 705 NA NA 2212 5472 818 NA
1689109200.0 144.6 NA 363 NA NA NA NA 509 NA NA NA NA 2468 NA NA NA NA 3421 NA NA NA
1689109200.0 20034.0 158 493 455 0 192 280 676 702 0 304 5992 1900 2884 541 1139 5265 2941 3837 1315 2079
1689109200.0 21061.97 977 NA NA NA NA 1472 NA NA NA NA 7536 NA NA NA NA 5242 NA NA NA NA
1689109200.0 22434.0 177 497 481 0 188 286 681 706 0 292 6332 1933 2945 571 1180 5607 2262 3651 1140 2717
1689109200.0 23234.0 178 521 515 0 194 283 682 735 0 317 6864 2098 2996 597 1230 4080 3734 4707 1266 1676
1689109200.0 23634.103 NA 563 450 0 193 NA 768 734 0 294 NA 2803 3031 555 1186 NA 4552 3793 1201 2370
1689109200.0 23634.911 137 512 531 0 193 296 750 764 0 296 10078 5476 5725 1501 1164 6119 5592 5319 2132 2095
1689109200.0 23861.97 977 NA NA NA NA 1512 NA NA NA NA 7630 NA NA NA NA 5261 NA NA NA NA
1689109200.0 24034.0 NA 472 489 0 195 NA 689 692 0 305 NA 1882 2831 554 1133 NA 3497 4294 865 1443
1689109200.0 2500.33 NA 232 0 NA NA NA 367 0 NA NA NA 10732 145 NA NA NA 5930 389 NA NA
1689109200.0 2500.331 NA 251 0 NA NA NA 401 0 NA NA NA 20461 151 NA NA NA 11856 411 NA NA
1689109200.0 250199.17 376 NA NA NA NA 575 NA NA NA NA 2135 NA NA NA NA 1727 NA NA NA NA
1689109200.0 250199.18 467 NA NA NA NA 716 NA NA NA NA 3048 NA NA NA NA 2098 NA NA NA NA
1689109200.0 250200.1 149 389 351 NA NA 283 558 524 NA NA 1645 609 1677 NA NA 1472 1351 1883 NA NA
1689109200.0 250400.0 631 0 191 NA NA 918 0 297 NA NA 995 237 600 NA NA 1747 586 967 NA NA
1689109200.0 250400.17 1050 0 196 NA NA 1504 0 285 NA NA 1200 257 623 NA NA 2262 541 1100 NA NA
1689109200.0 250400.18 1017 0 193 NA NA 1518 0 297 NA NA 1255 244 615 NA NA 1992 311 983 NA NA
1689109200.0 250402.0 609 0 190 NA NA 895 0 287 NA NA 1059 224 626 NA NA 1984 306 1044 NA NA
1689109200.0 250403.0 610 0 191 NA NA 897 0 290 NA NA 997 241 614 NA NA 1515 643 1105 NA NA
1689109200.0 250403.18 1008 0 191 NA NA 1544 0 296 NA NA 1267 246 638 NA NA 2391 318 1116 NA NA
1689109200.0 250405.0 602 0 191 NA NA 897 0 282 NA NA 984 228 612 NA NA 1590 551 1040 NA NA
1689109200.0 250406.17 1050 0 194 NA NA 1521 0 299 NA NA 1007 245 586 NA NA 2277 330 1125 NA NA
1689109200.0 250406.18 1011 0 196 NA NA 1542 0 295 NA NA 1092 258 582 NA NA 1609 518 960 NA NA
1689109200.0 250408.17 1079 0 192 NA NA 1471 0 302 NA NA 1259 276 632 NA NA 2303 745 1070 NA NA
1689109200.0 250408.18 1022 0 198 NA NA 1534 0 297 NA NA 1320 271 644 NA NA 2188 553 1207 NA NA
1689109200.0 250409.0 647 0 199 NA NA 911 0 294 NA NA 1220 244 698 NA NA 1906 477 1205 NA NA
1689109200.0 250409.17 1059 0 203 NA NA 1516 0 294 NA NA 1498 269 711 NA NA 2592 400 1064 NA NA
1689109200.0 250409.18 1025 0 197 NA NA 1544 0 297 NA NA 1487 267 701 NA NA 2371 356 1098 NA NA
1689109200.0 25400.0 687 0 192 NA NA 994 0 296 NA NA 2692 234 603 NA NA 2452 310 1262 NA NA
1689109200.0 25400.18 1157 0 194 NA NA 1582 0 290 NA NA 4426 265 627 NA NA 2929 367 1048 NA NA
1689109200.0 25405.0 697 0 191 NA NA 992 0 291 NA NA 2616 234 594 NA NA 2743 299 917 NA NA
1689109200.0 25406.18 1139 0 194 NA NA 1615 0 296 NA NA 2820 284 598 NA NA 3326 929 1096 NA NA
1689109200.0 25408.0 710 0 197 NA NA 997 0 301 NA NA 3653 264 690 NA NA 2326 701 1097 NA NA
1689109200.0 25409.0 700 0 193 NA NA 997 0 295 NA NA 3141 251 617 NA NA 2524 530 1005 NA NA
1689109200.0 3.0 144 168 290 NA NA 287 270 429 NA NA 3583 307 1312 NA NA 2084 711 1999 NA NA
1689109200.0 4000.0 NA 201 389 NA NA NA 316 561 NA NA NA 1523 3658 NA NA NA 1335 2758 NA NA
1689109200.0 4001.0 NA 238 414 NA NA NA 377 600 NA NA NA 652 2139 NA NA NA 1440 2814 NA NA
1689109200.0 4007.0 118 0 0 NA NA 222 0 0 NA NA 556 128 1174 NA NA 981 698 2341 NA NA
1689109200.0 4008.0 120 0 0 NA NA 223 0 0 NA NA 558 118 1158 NA NA 1189 446 1676 NA NA
