Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1689109200.0 10224.15 NA 473 748 0 183 NA 609 1074 0 256 NA 2817 3118 443 527 NA 2470 3648 784 1012
1689109200.0 103.0 114 0 0 NA NA 190 0 0 NA NA 537 111 1149 NA NA 1298 276 1706 NA NA
1689109200.0 106.0 119 0 0 NA NA 189 0 0 NA NA 539 118 1145 NA NA 907 383 1629 NA NA
1689109200.0 110.0 123 164 341 NA NA 193 225 465 NA NA 588 315 1346 NA NA 873 1453 1763 NA NA
1689109200.0 11024.15 NA 534 856 0 184 NA 720 1205 0 255 NA 3685 3729 440 533 NA 2053 3265 612 1048
1689109200.0 11024.6 NA 488 851 0 154 NA 719 1186 0 233 NA 3674 3770 425 442 NA 2326 3847 524 830
1689109200.0 112.0 153 161 348 NA NA 254 227 471 NA NA 1378 333 1392 NA NA 1091 1311 2124 NA NA
1689109200.0 114.0 158 168 349 NA NA 274 230 465 NA NA 1648 333 1430 NA NA 1409 682 1969 NA NA
1689109200.0 11650.914 138 243 527 0 169 203 313 716 0 253 1204 410 1637 414 333 1271 577 3237 541 923
1689109200.0 120.0 117 156 333 NA NA 201 228 470 NA NA 529 300 1301 NA NA 1189 528 1849 NA NA
1689109200.0 122.0 119 147 336 NA NA 203 218 459 NA NA 597 233 1255 NA NA 954 963 1610 NA NA
1689109200.0 126.0 127 163 344 NA NA 215 222 474 NA NA 995 313 1370 NA NA 1166 1190 1700 NA NA
1689109200.0 12634.0 NA 582 914 0 NA NA 778 1319 0 NA NA 2674 4120 565 NA NA 2024 4867 835 NA
1689109200.0 1301.0 139 193 292 NA NA 219 269 413 NA NA 1162 339 914 NA NA 1403 1096 2544 NA NA
1689109200.0 13034.0 NA 611 942 0 NA NA 828 1287 0 NA NA 2761 4108 573 NA NA 2739 4773 781 NA
1689109200.0 131.0 123 164 344 NA NA 195 223 466 NA NA 797 313 1403 NA NA 1047 799 2754 NA NA
1689109200.0 140.105 NA 172 595 166 NA NA 241 925 227 NA NA 564 12987 812 NA NA 853 4800 695 NA
1689109200.0 140.106 NA 172 591 178 NA NA 236 946 248 NA NA 553 13789 886 NA NA 492 5342 919 NA
1689109200.0 140.107 NA 175 599 164 NA NA 244 992 250 NA NA 537 16622 920 NA NA 491 6733 834 NA
1689109200.0 141.009 NA 0 0 0 NA NA 0 0 0 NA NA 871 4113 981 NA NA 2085 5493 1291 NA
1689109200.0 144.6 NA 350 NA NA NA NA 488 NA NA NA NA 2438 NA NA NA NA 3697 NA NA NA
1689109200.0 21061.97 963 NA NA NA NA 1423 NA NA NA NA 7081 NA NA NA NA 3877 NA NA NA NA
1689109200.0 2500.401 NA 205 0 NA NA NA 316 0 NA NA NA 19058 141 NA NA NA 7737 300 NA NA
1689109200.0 250206.18 NA 538 713 0 NA NA 765 1036 0 NA NA 8684 3147 438 NA NA 3865 3504 721 NA
1689109200.0 250400.17 1042 0 192 NA NA 1486 0 260 NA NA 1111 250 600 NA NA 1942 593 931 NA NA
1689109200.0 250402.0 600 0 188 NA NA 881 0 268 NA NA 989 219 589 NA NA 1613 341 1068 NA NA
1689109200.0 250402.17 1045 0 195 NA NA 1486 0 266 NA NA 1195 254 599 NA NA 1610 535 803 NA NA
1689109200.0 250402.18 1044 0 198 NA NA 1502 0 268 NA NA 1224 250 594 NA NA 1814 510 750 NA NA
1689109200.0 250403.0 619 0 193 NA NA 847 0 260 NA NA 980 207 565 NA NA 1887 266 791 NA NA
1689109200.0 250403.17 1077 0 193 NA NA 1471 0 265 NA NA 1120 240 586 NA NA 1935 498 903 NA NA
1689109200.0 250403.18 1002 0 193 NA NA 1487 0 267 NA NA 1208 242 591 NA NA 2107 393 968 NA NA
1689109200.0 250405.0 601 0 192 NA NA 880 0 254 NA NA 904 212 555 NA NA 1944 353 958 NA NA
1689109200.0 250405.17 1037 0 191 NA NA 1452 0 256 NA NA 1070 237 577 NA NA 1894 436 916 NA NA
1689109200.0 250405.18 1002 0 195 NA NA 1469 0 254 NA NA 1148 238 573 NA NA 1902 381 809 NA NA
1689109200.0 250406.17 1039 0 186 NA NA 1460 0 254 NA NA 950 243 562 NA NA 1510 468 1188 NA NA
