Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680991200.0 1.0 66 100 208 NA NA NA NA 183 199 327 NA NA NA NA 934 447 1089 NA NA NA NA 1557 1786 2273 NA NA NA NA
1680991200.0 10.0 NA 124 296 0 NA NA NA NA 258 434 0 NA NA NA NA 2171 3620 563 NA NA NA NA 1541 4301 762 NA NA NA
1680991200.0 1000.0 NA 303 148 0 49 NA NA NA 445 288 0 125 NA NA NA 3117 1180 428 304 NA NA NA 5034 1628 649 547 NA NA
1680991200.0 10001.0 NA 206 384 0 79 129 NA NA 347 519 0 148 259 NA NA 2526 2093 776 278 795 NA NA 2866 3789 1328 857 1481 NA
1680991200.0 10002.0 NA 207 376 0 68 145 NA NA 342 513 0 148 270 NA NA 2519 2104 788 291 811 NA NA 2299 3879 1281 1356 1347 NA
1680991200.0 10003.0 NA 207 391 0 73 148 NA NA 348 538 0 148 275 NA NA 2563 2176 787 278 838 NA NA 2618 4319 1315 768 1472 NA
1680991200.0 10004.0 NA 205 378 0 67 133 NA NA 345 521 0 145 264 NA NA 2571 2103 786 275 778 NA NA 2807 4116 1527 896 1330 NA
1680991200.0 10005.0 NA 205 384 0 64 150 NA NA 338 522 0 147 274 NA NA 2530 2107 786 284 850 NA NA 2823 4002 1843 944 1505 NA
1680991200.0 10006.0 NA 207 384 0 62 126 NA NA 351 518 0 140 259 NA NA 2623 2126 786 283 797 NA NA 1999 5108 1293 1263 1382 NA
1680991200.0 10007.0 NA 208 384 0 67 145 NA NA 344 525 0 143 273 NA NA 2684 2190 800 289 790 NA NA 1878 4843 1357 850 1253 NA
1680991200.0 10008.0 NA 210 393 0 65 147 NA NA 349 526 0 147 278 NA NA 2565 2152 800 285 818 NA NA 2610 3357 1704 856 1448 NA
1680991200.0 10009.0 NA 209 387 0 66 148 NA NA 348 540 0 147 272 NA NA 2611 2246 794 287 822 NA NA 1919 4392 1560 747 1114 NA
