Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680386400.0 1.0 62 98 192 NA NA NA NA 183 192 306 NA NA NA NA 925 452 1084 NA NA NA NA 1564 1001 2459 NA NA NA NA
1680386400.0 10.0 NA 128 305 0 NA NA NA NA 263 437 0 NA NA NA NA 2339 3852 592 NA NA NA NA 2560 4621 1033 NA NA NA
1680386400.0 1000.0 NA 313 149 0 60 NA NA NA 451 289 0 125 NA NA NA 3252 1263 469 313 NA NA NA 4322 2155 1323 557 NA NA
1680386400.0 10001.0 NA 206 380 0 75 135 NA NA 345 515 0 143 262 NA NA 2716 2261 837 302 837 NA NA 1976 5113 1614 960 1647 NA
1680386400.0 10002.0 NA 207 390 0 66 147 NA NA 341 528 0 147 275 NA NA 2721 2287 836 303 870 NA NA 2066 3902 1850 755 1662 NA
1680386400.0 10003.0 NA 207 392 0 65 148 NA NA 345 539 0 146 275 NA NA 2648 2285 824 298 966 NA NA 2983 4005 1132 1048 1905 NA
1680386400.0 10004.0 NA 207 380 0 62 146 NA NA 343 519 0 158 270 NA NA 2652 2224 817 301 830 NA NA 2620 4565 1520 1468 1281 NA
1680386400.0 10005.0 NA 206 381 0 77 146 NA NA 345 511 0 147 275 NA NA 2646 2190 813 305 858 NA NA 2714 4345 1387 1010 1358 NA
1680386400.0 10006.0 NA 208 381 0 62 126 NA NA 344 515 0 139 252 NA NA 2655 2209 815 296 779 NA NA 2411 4029 1397 1125 1679 NA
1680386400.0 10007.0 NA 209 391 0 65 144 NA NA 344 519 0 143 289 NA NA 2709 2266 820 304 826 NA NA 2014 4548 1375 698 1761 NA
1680386400.0 10008.0 NA 210 397 0 65 147 NA NA 343 530 0 147 288 NA NA 2714 2300 837 297 993 NA NA 2688 4342 1343 912 1856 NA
1680386400.0 10009.0 NA 208 389 0 70 148 NA NA 348 535 0 144 271 NA NA 2716 2280 836 308 876 NA NA 2414 3972 1457 1133 1262 NA
1680386400.0 1001.0 NA 293 108 0 NA NA NA NA 415 182 0 NA NA NA NA 2983 783 111 NA NA NA NA 4307 1556 514 NA NA NA
1680386400.0 1001.2 NA 422 134 0 NA NA NA NA 558 214 0 NA NA NA NA 16352 1854 134 NA NA NA NA 10302 2077 295 NA NA NA
1680386400.0 1002.0 NA 308 65 NA NA NA NA NA 465 152 NA NA NA NA NA 3183 385 NA NA NA NA NA 4263 318 NA NA NA NA
1680386400.0 10023.0 NA 207 378 0 64 126 NA NA 342 516 0 143 252 NA NA 2684 2217 819 300 794 NA NA 2674 3993 1274 766 1611 NA
1680386400.0 10024.0 NA 216 403 0 66 150 NA NA 354 551 0 146 273 NA NA 2758 2487 840 308 868 NA NA 2469 4728 1480 767 1212 NA
1680386400.0 10024.1 NA 215 201 0 NA NA NA NA 349 278 0 NA NA NA NA 2643 923 434 NA NA NA NA 1982 1629 653 NA NA NA
1680386400.0 10024.2 NA 213 392 0 NA NA NA NA 357 534 0 NA NA NA NA 2824 2515 841 NA NA NA NA 2287 3606 1145 NA NA NA
1680386400.0 10024.3 NA 218 191 0 NA NA NA NA 357 271 0 NA NA NA NA 2609 910 382 NA NA NA NA 2447 1429 592 NA NA NA
1680386400.0 10024.4 NA 217 398 0 NA NA NA NA 353 534 0 NA NA NA NA 2814 2526 834 NA NA NA NA 2570 4386 1345 NA NA NA
1680386400.0 10024.5 NA 213 79 0 NA NA NA NA 351 160 0 NA NA NA NA 2636 503 147 NA NA NA NA 2688 1763 237 NA NA NA
1680386400.0 10025.0 NA 214 391 0 66 148 NA NA 352 524 0 148 271 NA NA 2728 2328 856 304 864 NA NA 2067 4307 2109 716 1444 NA
1680386400.0 10026.0 NA 220 408 0 67 148 NA NA 359 551 0 148 273 NA NA 2790 2803 850 313 877 NA NA 2690 3993 1533 1018 1451 NA
1680386400.0 1003.0 NA 328 0 NA NA NA NA NA 461 0 NA NA NA NA NA 3381 390 NA NA NA NA NA 4813 605 NA NA NA NA
1680386400.0 1004.0 NA 207 87 0 NA NA NA NA 357 165 0 NA NA NA NA 1062 319 85 NA NA NA NA 2732 1325 293 NA NA NA
1680386400.0 10042.0 NA 213 391 0 72 147 NA NA 348 523 0 147 277 NA NA 2694 2336 835 302 931 NA NA 2765 4995 1400 1075 1837 NA
1680386400.0 10059.0 NA 225 416 0 67 150 NA NA 361 567 0 150 276 NA NA 2685 3234 826 316 874 NA NA 3634 5606 1603 800 1215 NA
1680386400.0 10071.0 NA 216 394 0 81 146 NA NA 348 547 0 147 280 NA NA 2798 2545 861 307 889 NA NA 1872 3872 1734 646 1938 NA
1680386400.0 101.0 79 NA NA NA NA NA NA 151 NA NA NA NA NA NA 819 NA NA NA NA NA NA 1048 NA NA NA NA NA NA
1680386400.0 1010.0 NA 34 56 0 NA NA NA NA 139 129 0 NA NA NA NA 143 257 160 NA NA NA NA 798 407 335 NA NA NA
1680386400.0 102.0 84 NA NA NA NA NA NA 148 NA NA NA NA NA NA 721 NA NA NA NA NA NA 1242 NA NA NA NA NA NA
1680386400.0 1020.0 NA 42 33 0 NA NA NA NA 154 102 0 NA NA NA NA 224 114 75 NA NA NA NA 598 566 217 NA NA NA
1680386400.0 10224.0 NA 411 628 0 151 NA NA NA 555 815 0 273 NA NA NA 5252 5163 853 883 NA NA NA 5345 6895 1586 1807 NA NA
1680386400.0 10224.15 NA 419 621 0 153 NA NA NA 565 806 0 275 NA NA NA 5239 5239 845 867 NA NA NA 5741 7113 1368 1243 NA NA
1680386400.0 10225.0 NA 435 609 0 149 NA NA NA 577 789 0 274 NA NA NA 5159 4746 839 850 NA NA NA 4663 8823 1558 1628 NA NA
1680386400.0 103.0 35 0 0 NA NA NA NA 122 0 0 NA NA NA NA 420 230 1519 NA NA NA NA 683 512 2679 NA NA NA NA
1680386400.0 1030.0 NA 172 49 0 NA NA NA NA 292 121 0 NA NA NA NA 8314 271 77 NA NA NA NA 5083 529 194 NA NA NA
1680386400.0 1040.0 NA 374 30 0 NA NA NA NA 511 102 0 NA NA NA NA 13269 218 120 NA NA NA NA 5550 507 162 NA NA NA
1680386400.0 1040.1 NA 72 35 0 NA NA NA NA 173 102 0 NA NA NA NA 470 196 122 NA NA NA NA 794 641 211 NA NA NA
1680386400.0 10424.0 NA 165 394 0 NA NA NA NA 301 527 0 NA NA NA NA 1146 2361 840 NA NA NA NA 2420 3565 1107 NA NA NA
1680386400.0 105.0 65 97 34 NA NA NA NA 183 196 108 NA NA NA NA 924 460 127 NA NA NA NA 1551 645 295 NA NA NA NA
1680386400.0 106.0 46 0 0 NA NA NA NA 122 0 0 NA NA NA NA 433 230 1491 NA NA NA NA 1278 600 2482 NA NA NA NA
1680386400.0 107.0 78 105 277 NA NA NA NA 182 207 409 NA NA NA NA 1954 547 1860 NA NA NA NA 1379 1021 2974 NA NA NA NA
1680386400.0 108.0 72 106 279 NA NA NA NA 185 208 415 NA NA NA NA 2190 551 1953 NA NA NA NA 2034 928 3342 NA NA NA NA
1680386400.0 10801.0 NA 196 387 0 65 151 NA NA 335 515 0 144 285 NA NA 2584 2301 816 305 867 NA NA 1979 5544 1049 1129 1408 NA
1680386400.0 10802.0 NA 196 384 0 65 147 NA NA 333 519 0 146 273 NA NA 2501 2244 824 307 876 NA NA 2487 4783 1749 1699 1825 NA
1680386400.0 10803.0 NA 197 386 0 65 147 NA NA 336 538 0 143 274 NA NA 2558 2350 838 305 864 NA NA 2695 3413 2052 923 1360 NA
1680386400.0 10804.0 NA 196 384 0 64 151 NA NA 332 523 0 142 277 NA NA 2507 2201 813 299 877 NA NA 2483 4314 1242 668 1377 NA
1680386400.0 10805.0 NA 196 385 0 64 147 NA NA 330 520 0 147 270 NA NA 2560 2276 818 307 893 NA NA 3191 4646 1158 1289 1926 NA
1680386400.0 10806.0 NA 197 384 0 64 126 NA NA 337 519 0 143 255 NA NA 2514 2219 818 291 807 NA NA 2598 4493 1495 952 1279 NA
1680386400.0 10807.0 NA 198 384 0 72 158 NA NA 334 520 0 148 285 NA NA 2555 2222 839 302 851 NA NA 2857 3929 2404 946 1775 NA
1680386400.0 10808.0 NA 200 391 0 69 152 NA NA 339 533 0 143 279 NA NA 2582 2260 830 305 964 NA NA 2137 4909 1486 656 1750 NA
1680386400.0 10809.0 NA 199 392 0 66 149 NA NA 335 538 0 147 278 NA NA 2567 2335 819 307 977 NA NA 2638 4834 1237 1022 1810 NA
1680386400.0 10823.0 NA 200 378 0 62 127 NA NA 337 518 0 144 256 NA NA 2566 2206 824 297 825 NA NA 2517 4134 1403 1019 1275 NA
1680386400.0 10824.0 NA 210 390 0 67 148 NA NA 341 533 0 149 271 NA NA 2657 2480 853 315 936 NA NA 2051 4351 1513 1349 2613 NA
1680386400.0 10824.1 NA 208 201 0 NA NA NA NA 348 283 0 NA NA NA NA 2526 958 434 NA NA NA NA 2588 1911 654 NA NA NA
1680386400.0 10824.5 NA 210 79 0 NA NA NA NA 347 158 0 NA NA NA NA 2525 509 157 NA NA NA NA 3223 1209 378 NA NA NA
1680386400.0 10824.501 NA 206 80 0 NA NA NA NA 343 158 0 NA NA NA NA 2535 491 160 NA NA NA NA 4025 858 284 NA NA NA
1680386400.0 10824.502 NA 207 79 0 NA NA NA NA 343 155 0 NA NA NA NA 2515 498 154 NA NA NA NA 2191 1467 400 NA NA NA
1680386400.0 10824.511 NA 209 76 0 NA NA NA NA 345 151 0 NA NA NA NA 2540 394 173 NA NA NA NA 1961 656 295 NA NA NA
1680386400.0 10824.512 NA 208 72 0 NA NA NA NA 347 149 0 NA NA NA NA 2513 397 172 NA NA NA NA 2195 792 294 NA NA NA
1680386400.0 10824.521 NA 208 63 0 NA NA NA NA 346 142 0 NA NA NA NA 2524 392 178 NA NA NA NA 2198 635 300 NA NA NA
1680386400.0 10824.522 NA 205 64 0 NA NA NA NA 342 142 0 NA NA NA NA 2559 392 174 NA NA NA NA 1871 628 297 NA NA NA
1680386400.0 10824.6 NA 209 399 0 66 149 NA NA 346 539 0 148 273 NA NA 2606 2548 845 320 876 NA NA 2614 4681 1406 1306 1420 NA
1680386400.0 10824.8 NA 210 393 0 69 150 NA NA 344 530 0 148 278 NA NA 2617 2584 842 308 897 NA NA 2318 4002 1172 1243 1879 NA
1680386400.0 10825.0 NA 202 382 0 65 149 NA NA 339 519 0 146 275 NA NA 2527 2319 836 302 874 NA NA 3122 4347 1469 718 1510 NA
1680386400.0 10826.0 NA 208 398 0 68 147 NA NA 348 556 0 143 278 NA NA 2638 2733 847 314 860 NA NA 2631 4016 1311 1088 1335 NA
1680386400.0 10842.0 NA 203 383 0 67 145 NA NA 342 523 0 147 270 NA NA 2639 2316 852 307 886 NA NA 2914 3940 2021 1652 1386 NA
1680386400.0 10842.501 NA 201 78 0 NA NA NA NA 338 153 0 NA NA NA NA 2457 488 155 NA NA NA NA 2832 1310 272 NA NA NA
1680386400.0 10842.502 NA 203 88 0 NA NA NA NA 343 168 0 NA NA NA NA 2476 475 152 NA NA NA NA 1904 813 289 NA NA NA
1680386400.0 10859.0 NA 214 415 0 67 151 NA NA 352 568 0 148 279 NA NA 2686 3573 838 325 881 NA NA 3204 4272 1406 873 1957 NA
1680386400.0 10871.0 NA 204 394 0 66 149 NA NA 342 537 0 148 272 NA NA 2598 2454 849 315 890 NA NA 2450 3840 1358 1322 1279 NA
1680386400.0 109.0 76 107 279 NA NA NA NA 182 205 411 NA NA NA NA 2650 558 1996 NA NA NA NA 1920 1026 3287 NA NA NA NA
1680386400.0 11.0 NA 110 294 0 57 NA NA NA 247 406 0 137 NA NA NA 1825 2073 669 261 NA NA NA 1503 2780 1003 828 NA NA
1680386400.0 110.0 56 99 270 NA NA NA NA 150 198 402 NA NA NA NA 552 499 1746 NA NA NA NA 1410 1119 3180 NA NA NA NA
1680386400.0 1102.0 NA 128 298 152 83 NA NA NA 261 444 260 170 NA NA NA 2560 4702 2116 489 NA NA NA 2265 4920 1813 524 NA NA
1680386400.0 11024.0 NA 481 711 0 150 NA NA NA 626 896 0 278 NA NA NA 6535 6294 848 838 NA NA NA 7357 8563 1829 1223 NA NA
1680386400.0 11024.15 NA 478 706 0 154 NA NA NA 635 885 0 275 NA NA NA 6640 6059 842 868 NA NA NA 6003 7542 1364 1418 NA NA
