Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681074000.0 1.0 94 124 227 NA NA NA NA 283 244 414 NA NA NA NA 2711 581 1348 NA NA NA NA 1652 470 1296 NA NA NA NA
1681074000.0 10.0 NA 184 362 0 NA NA NA NA 301 539 0 NA NA NA NA 1111 2434 374 NA NA NA NA 635 2093 542 NA NA NA
1681074000.0 1000.0 NA 319 183 0 78 NA NA NA 537 339 0 174 NA NA NA 5867 1552 601 414 NA NA NA 4825 1411 655 416 NA NA
1681074000.0 10001.0 NA 216 488 0 100 115 NA NA 409 802 0 218 242 NA NA 3196 2851 702 532 877 NA NA 1866 2713 750 587 979 NA
1681074000.0 10002.0 NA 261 639 0 133 139 NA NA 401 823 0 215 248 NA NA 1111 1291 377 323 387 NA NA 966 1750 517 712 630 NA
1681074000.0 10003.0 NA 237 520 0 134 140 NA NA 410 831 0 215 248 NA NA 1137 1339 398 330 381 NA NA 1119 2122 638 982 872 NA
1681074000.0 10004.0 NA 225 484 0 100 116 NA NA 413 828 0 221 239 NA NA 2534 3816 683 542 828 NA NA 2498 3689 734 607 889 NA
1681074000.0 10005.0 NA 235 517 0 102 140 NA NA 399 796 0 214 236 NA NA 1140 1331 392 325 368 NA NA 1220 2080 662 974 698 NA
1681074000.0 10006.0 NA 228 484 0 97 113 NA NA 399 800 0 214 241 NA NA 2985 3908 785 577 716 NA NA 1761 3748 832 650 764 NA
1681074000.0 10007.0 NA 228 482 0 127 115 NA NA 415 823 0 301 242 NA NA 2831 4126 683 489 817 NA NA 3326 3837 730 541 890 NA
1681074000.0 10008.0 NA 222 489 0 127 118 NA NA 399 881 0 287 237 NA NA 3281 3002 720 558 671 NA NA 1816 2835 769 621 711 NA
1681074000.0 10009.0 NA 281 505 0 162 138 NA NA 415 823 0 288 242 NA NA 1097 1317 388 336 390 NA NA 825 1793 639 704 578 NA
1681074000.0 1001.2 NA 733 211 0 0 0 0 NA 947 361 0 0 0 0 NA 8287 714 109 146 112 138 NA 4120 1121 370 817 253 307
1681074000.0 1001.3 NA 741 206 0 NA NA NA NA 920 356 0 NA NA NA NA 6425 720 228 NA NA NA NA 3115 1208 786 NA NA NA
1681074000.0 1002.3 NA 519 167 0 NA NA NA NA 933 341 0 NA NA NA NA 15456 980 449 NA NA NA NA 8924 793 533 NA NA NA
1681074000.0 1002.4 NA 645 0 NA NA NA NA NA 933 0 NA NA NA NA NA 7899 394 NA NA NA NA NA 3143 571 NA NA NA NA
1681074000.0 10024.0 NA 273 536 0 165 142 NA NA 422 833 0 301 249 NA NA 1153 1529 410 338 396 NA NA 1047 2510 672 1027 854 NA
1681074000.0 10024.2 NA 245 494 0 NA NA NA NA 433 833 0 NA NA NA NA 3342 4492 847 NA NA NA NA 3933 3964 898 NA NA NA
1681074000.0 10024.3 NA 272 363 0 NA NA NA NA 425 500 0 NA NA NA NA 1049 491 256 NA NA NA NA 436 434 273 NA NA NA
1681074000.0 10024.4 NA 291 530 0 NA NA NA NA 414 841 0 NA NA NA NA 1088 1315 369 NA NA NA NA 604 1134 431 NA NA NA
1681074000.0 10024.5 NA 273 141 0 NA NA NA NA 431 300 0 NA NA NA NA 1057 332 146 NA NA NA NA 435 347 164 NA NA NA
1681074000.0 10025.0 NA 222 495 0 99 114 NA NA 393 802 0 217 247 NA NA 3082 2727 773 515 813 NA NA 1780 2548 818 569 897 NA
1681074000.0 1004.0 NA 255 132 0 0 0 0 NA 421 220 0 0 0 0 NA 771 239 69 108 202 185 NA 1693 855 270 261 309 243
1681074000.0 10042.0 NA 236 489 0 130 110 NA NA 426 837 0 296 242 NA NA 2951 4180 746 549 811 NA NA 3827 3805 788 615 866 NA
1681074000.0 1005.0 NA 194 140 0 NA NA NA NA 361 271 0 NA NA NA NA 427 200 89 NA NA NA NA 785 541 241 NA NA NA
1681074000.0 10071.0 NA 286 531 0 137 141 NA NA 422 818 0 224 242 NA NA 1146 1452 416 329 386 NA NA 1050 2147 700 999 807 NA
1681074000.0 101.0 177 NA NA NA NA NA NA 316 NA NA NA NA NA NA 613 NA NA NA NA NA NA 785 NA NA NA NA NA NA
1681074000.0 1010.0 NA 66 85 0 NA NA NA NA 166 171 0 NA NA NA NA 150 187 157 NA NA NA NA 307 576 304 NA NA NA
1681074000.0 102.0 153 NA NA NA NA NA NA 312 NA NA NA NA NA NA 580 NA NA NA NA NA NA 912 NA NA NA NA NA NA
1681074000.0 1020.0 NA 71 61 0 69 NA NA NA 178 156 0 174 NA NA NA 172 144 74 168 NA NA NA 487 501 290 571 NA NA
1681074000.0 10224.0 NA 462 771 0 142 NA NA NA 654 1169 0 251 NA NA NA 2373 2744 438 414 NA NA NA 1634 3028 809 1055 NA NA
1681074000.0 10225.0 NA 398 719 0 123 NA NA NA 661 1197 0 249 NA NA NA 6441 7285 1148 873 NA NA NA 2865 4823 1240 904 NA NA
1681074000.0 103.0 67 0 0 NA NA NA NA 218 0 0 NA NA NA NA 1216 279 2029 NA NA NA NA 1642 309 2055 NA NA NA NA
1681074000.0 1030.0 NA 260 79 0 0 NA NA NA 471 165 0 0 NA NA NA 3899 128 45 43 NA NA NA 1343 163 61 59 NA NA
1681074000.0 1040.0 NA 703 66 0 NA NA NA NA 933 143 0 NA NA NA NA 7009 153 106 NA NA NA NA 3662 440 214 NA NA NA
1681074000.0 1040.1 NA 107 66 0 NA NA NA NA 210 143 0 NA NA NA NA 310 152 101 NA NA NA NA 776 519 263 NA NA NA
1681074000.0 1041.0 NA 106 72 0 NA NA NA NA 209 154 0 NA NA NA NA 241 143 85 NA NA NA NA 740 265 216 NA NA NA
1681074000.0 1042.0 NA 107 70 0 NA NA NA NA 213 149 0 NA NA NA NA 377 147 74 NA NA NA NA 981 300 177 NA NA NA
1681074000.0 10424.0 NA 195 466 0 NA NA NA NA 360 743 0 NA NA NA NA 878 2879 759 NA NA NA NA 691 2490 828 NA NA NA
