Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689238800.0 1.0 140 170 282 NA NA NA 290 265 417 NA NA NA 1229 318 893 NA NA NA 1610 698 1422 NA NA NA
1689238800.0 1000.0 NA 387 245 0 109 NA NA 557 351 0 196 NA NA 2316 696 297 240 NA NA 3957 1221 494 298 NA
1689238800.0 10001.0 NA 287 543 0 150 152 NA 417 850 0 233 259 NA 1390 1526 408 320 428 NA 1089 2763 797 609 816
1689238800.0 10002.0 NA 285 544 0 150 151 NA 406 833 0 235 259 NA 1410 1518 402 324 433 NA 1027 3166 605 1304 925
1689238800.0 10003.0 NA 289 553 0 150 146 NA 419 844 0 230 263 NA 1409 1524 398 319 464 NA 1477 2429 516 479 867
1689238800.0 10004.0 NA 288 544 0 148 151 NA 402 828 0 231 261 NA 1380 1479 392 330 431 NA 1137 2013 477 1186 798
1689238800.0 10005.0 NA 288 547 0 148 145 NA 414 829 0 231 257 NA 1389 1467 390 325 441 NA 1370 1916 469 826 1248
1689238800.0 10006.0 NA 281 530 0 148 149 NA 395 826 0 231 251 NA 1393 1507 401 314 418 NA 1472 2093 600 527 854
1689238800.0 10007.0 NA 279 544 0 175 148 NA 418 836 0 315 253 NA 1458 1602 429 338 435 NA 1964 3073 995 704 841
1689238800.0 10008.0 NA 275 549 0 179 151 NA 413 836 0 315 259 NA 1394 1522 407 338 451 NA 1278 2262 598 1280 966
1689238800.0 10009.0 NA 278 547 0 176 151 NA 406 849 0 310 256 NA 1420 1565 428 342 456 NA 1478 2765 1309 1375 923
1689238800.0 10023.0 NA 259 548 0 148 142 NA 410 843 0 238 255 NA 1394 1490 403 323 429 NA 988 2699 523 635 1296
1689238800.0 10024.0 NA 292 551 0 174 151 NA 421 859 0 312 264 NA 1493 1785 440 362 456 NA 1755 3165 722 838 901
1689238800.0 10025.0 NA 293 551 0 150 154 NA 410 851 0 237 263 NA 1394 1560 430 325 437 NA 853 3415 854 1270 1006
1689238800.0 10026.0 NA 299 557 0 153 154 NA 410 872 0 241 257 NA 1449 1915 440 334 468 NA 1730 2756 882 1315 894
1689238800.0 10042.0 NA 294 547 0 181 151 NA 409 847 0 317 257 NA 1419 1624 432 338 433 NA 1335 2689 828 858 860
1689238800.0 10059.0 NA 290 550 0 150 149 NA 406 851 0 240 261 NA 1483 2286 463 335 456 NA 1108 3213 1207 1069 955
1689238800.0 10071.0 NA 285 540 0 150 135 NA 416 863 0 240 256 NA 1485 1736 449 338 455 NA 1750 2872 1129 1226 947
1689238800.0 10224.0 NA 466 766 0 151 NA NA 633 1190 0 263 NA NA 2971 3206 459 461 NA NA 2286 3973 911 1090 NA
1689238800.0 10224.15 NA 478 790 0 181 NA NA 663 1208 0 301 NA NA 2894 3445 478 559 NA NA 1994 4597 1029 1010 NA
1689238800.0 10225.0 NA 458 762 0 152 NA NA 660 1110 0 260 NA NA 2895 3033 446 451 NA NA 2545 3907 604 897 NA
1689238800.0 103.0 112 0 0 NA NA NA 225 0 0 NA NA NA 533 130 1217 NA NA NA 862 437 2145 NA NA NA
1689238800.0 10424.0 NA 254 524 0 NA NA NA 352 735 0 NA NA NA 359 1607 428 NA NA NA 653 2607 575 NA NA
1689238800.0 106.0 113 0 0 NA NA NA 226 0 0 NA NA NA 545 128 1220 NA NA NA 881 353 2146 NA NA NA
1689238800.0 107.0 160 178 352 NA NA NA 290 271 502 NA NA NA 1552 317 1407 NA NA NA 938 468 1758 NA NA NA
1689238800.0 108.0 160 180 362 NA NA NA 304 269 503 NA NA NA 1753 327 1447 NA NA NA 1877 468 2254 NA NA NA
1689238800.0 10801.0 NA 269 513 0 146 150 NA 400 834 0 229 259 NA 1418 1625 413 333 463 NA 1473 3823 748 830 896
1689238800.0 10802.0 NA 280 530 0 147 155 NA 388 846 0 231 266 NA 1358 1530 397 342 444 NA 1298 2750 484 1360 1032
1689238800.0 10803.0 NA 272 519 0 145 152 NA 403 825 0 235 269 NA 1423 1648 417 331 461 NA 1399 3620 824 963 919
1689238800.0 10804.0 NA 279 527 0 149 155 NA 398 819 0 232 260 NA 1352 1494 395 323 440 NA 893 3095 503 648 582
1689238800.0 10805.0 NA 274 532 0 148 154 NA 404 834 0 231 261 NA 1369 1535 422 335 438 NA 1272 2089 1313 948 865
1689238800.0 10805.31 NA 267 516 NA NA NA NA 402 828 NA NA NA NA 1356 1542 NA NA NA NA 1108 4541 NA NA NA
1689238800.0 10806.0 NA 282 528 0 149 152 NA 400 848 0 231 259 NA 1353 1488 410 323 428 NA 1152 3357 747 640 942
1689238800.0 10807.0 NA 276 521 0 170 144 NA 386 860 0 314 258 NA 1396 1615 423 350 449 NA 1214 3401 1000 903 907
1689238800.0 10808.0 NA 279 535 0 178 155 NA 396 841 0 314 262 NA 1373 1533 400 334 465 NA 1037 2377 503 785 966
1689238800.0 10809.0 NA 282 543 0 178 156 NA 401 838 0 309 263 NA 1367 1588 408 351 475 NA 1019 2755 603 1417 937
1689238800.0 10823.0 NA 274 537 0 149 152 NA 396 857 0 240 254 NA 1371 1510 422 321 436 NA 872 2843 1029 611 839
1689238800.0 10824.0 NA 276 542 0 177 159 NA 416 896 0 312 264 NA 1452 1758 446 353 466 NA 1384 3213 864 1345 1101
1689238800.0 10824.6 NA 272 545 0 180 158 NA 400 852 0 316 261 NA 1437 1688 457 330 457 NA 2552 2514 1372 546 618
