Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689195600.0 10224.15 NA 483 797 0 187 NA NA 648 1155 0 291 NA NA 2766 3101 436 546 NA NA 1462 3702 728 824 NA
1689195600.0 106.0 120 0 0 NA NA NA 218 0 0 NA NA NA 553 111 1150 NA NA NA 1410 343 1955 NA NA NA
1689195600.0 10804.31 NA 279 518 0 148 153 NA 383 892 0 228 260 NA 1327 1508 397 313 417 NA 1479 3911 532 1119 583
1689195600.0 10806.0 NA 273 528 0 98 149 NA 383 819 0 232 250 NA 1342 1451 398 321 410 NA 1344 2977 818 945 575
1689195600.0 11024.0 NA 509 866 0 156 NA NA 760 1278 0 254 NA NA 3589 3831 445 452 NA NA 2637 3033 834 631 NA
1689195600.0 120.0 126 170 303 NA NA NA 231 260 498 NA NA NA 520 287 1306 NA NA NA 992 607 2058 NA NA NA
1689195600.0 124.5 413 NA NA NA NA NA 560 NA NA NA NA NA 732 NA NA NA NA NA 1570 NA NA NA NA NA
1689195600.0 12634.0 NA 602 964 0 NA NA NA 821 1293 0 NA NA NA 2459 3970 564 NA NA NA 2476 4618 815 NA NA
1689195600.0 1301.0 153 198 303 NA NA NA 259 304 443 NA NA NA 1232 334 876 NA NA NA 868 1044 1576 NA NA NA
1689195600.0 133.0 160 178 359 NA NA NA 290 268 509 NA NA NA 2314 334 1566 NA NA NA 1473 880 2453 NA NA NA
1689195600.0 1356.0 162 220 437 0 204 NA 277 317 613 0 310 NA 1585 334 1464 340 568 NA 1560 1016 2614 452 1274 NA
1689195600.0 141.102 NA 371 788 177 NA NA NA 559 1303 283 NA NA NA 3119 16152 892 NA NA NA 2022 7092 1107 NA NA
1689195600.0 141.103 NA 372 801 204 NA NA NA 584 1300 308 NA NA NA 2846 16474 942 NA NA NA 1933 8459 1083 NA NA
1689195600.0 141.105 NA 384 727 185 NA NA NA 546 1230 277 NA NA NA 1465 5544 689 NA NA NA 1415 4596 716 NA NA
1689195600.0 141.108 NA 369 803 182 NA NA NA 557 1291 292 NA NA NA 3100 16120 875 NA NA NA 2008 6647 725 NA NA
1689195600.0 141.11 NA 371 800 177 NA NA NA 579 1317 273 NA NA NA 3038 18214 918 NA NA NA 1993 7409 905 NA NA
1689195600.0 144.6 NA 356 NA NA NA NA NA 520 NA NA NA NA NA 2412 NA NA NA NA NA 3465 NA NA NA NA
1689195600.0 24900.0 NA 570 496 0 195 NA NA 722 696 0 300 NA NA 1848 2266 469 556 NA NA 2241 3014 824 903 NA
1689195600.0 25.0 NA 201 398 0 129 NA NA 306 570 0 206 NA NA 1447 3578 408 272 NA NA 1545 2857 596 537 NA
1689195600.0 250199.0 369 NA NA NA NA NA 558 NA NA NA NA NA 1865 NA NA NA NA NA 2290 NA NA NA NA NA
1689195600.0 250400.0 638 0 194 NA NA NA 918 0 296 NA NA NA 887 215 568 NA NA NA 1476 457 1204 NA NA NA
1689195600.0 250400.18 1023 0 195 NA NA NA 1472 0 289 NA NA NA 1109 245 598 NA NA NA 1912 533 857 NA NA NA
1689195600.0 250402.17 1089 0 199 NA NA NA 1528 0 291 NA NA NA 1127 252 603 NA NA NA 1500 484 1276 NA NA NA
1689195600.0 250402.18 1023 0 199 NA NA NA 1551 0 289 NA NA NA 1172 248 602 NA NA NA 1448 440 855 NA NA NA
1689195600.0 250403.0 644 0 193 NA NA NA 887 0 291 NA NA NA 904 216 572 NA NA NA 1495 365 1050 NA NA NA
1689195600.0 250403.17 1049 0 198 NA NA NA 1527 0 288 NA NA NA 1129 251 590 NA NA NA 2284 595 1300 NA NA NA
1689195600.0 250405.18 1024 0 195 NA NA NA 1506 0 290 NA NA NA 1123 239 578 NA NA NA 1661 401 1247 NA NA NA
1689195600.0 250406.0 636 0 189 NA NA NA 885 0 285 NA NA NA 768 212 536 NA NA NA 1513 355 870 NA NA NA
1689195600.0 250406.18 1049 0 194 NA NA NA 1502 0 289 NA NA NA 967 243 569 NA NA NA 1596 587 766 NA NA NA
1689195600.0 250407.0 559 0 187 NA NA NA 812 0 297 NA NA NA 801 200 555 NA NA NA 1671 388 1014 NA NA NA
1689195600.0 250407.17 1009 0 196 NA NA NA 1428 0 291 NA NA NA 1000 224 563 NA NA NA 2398 399 1112 NA NA NA
1689195600.0 250407.18 961 0 191 NA NA NA 1431 0 281 NA NA NA 1025 227 564 NA NA NA 1876 410 811 NA NA NA
1689195600.0 250408.17 1057 0 198 NA NA NA 1541 0 288 NA NA NA 1158 248 598 NA NA NA 2355 516 1354 NA NA NA
1689195600.0 250408.18 1055 0 196 NA NA NA 1508 0 294 NA NA NA 1119 246 588 NA NA NA 1646 497 1168 NA NA NA
1689195600.0 250409.0 611 0 197 NA NA NA 963 0 289 NA NA NA 1095 227 677 NA NA NA 1390 432 1307 NA NA NA
1689195600.0 250409.18 1024 0 199 NA NA NA 1508 0 290 NA NA NA 1316 255 694 NA NA NA 1728 696 937 NA NA NA
1689195600.0 25061.97 1008 NA NA NA NA NA 1502 NA NA NA NA NA 7590 NA NA NA NA NA 4559 NA NA NA NA NA
1689195600.0 25400.0 725 0 192 NA NA NA 975 0 297 NA NA NA 2394 231 575 NA NA NA 2378 511 783 NA NA NA
1689195600.0 25400.18 1132 0 196 NA NA NA 1613 0 300 NA NA NA 4399 262 592 NA NA NA 2656 613 1318 NA NA NA
1689195600.0 25402.0 706 0 196 NA NA NA 973 0 293 NA NA NA 2773 239 584 NA NA NA 1986 362 1058 NA NA NA
1689195600.0 25403.0 734 0 193 NA NA NA 989 0 294 NA NA NA 2488 224 578 NA NA NA 2794 418 712 NA NA NA
1689195600.0 25406.17 1165 0 193 NA NA NA 1574 0 278 NA NA NA 2147 250 545 NA NA NA 1864 501 1246 NA NA NA
1689195600.0 25407.0 652 0 191 NA NA NA 938 0 296 NA NA NA 2204 217 555 NA NA NA 1873 424 1382 NA NA NA
1689195600.0 25409.0 728 0 195 NA NA NA 959 0 294 NA NA NA 2697 234 588 NA NA NA 2089 625 1237 NA NA NA
1689195600.0 4.28 NA 121 361 0 NA NA NA 207 499 0 NA NA NA 202 2638 1381 NA NA NA 518 3735 1619 NA NA
1689195600.0 4007.0 114 0 0 NA NA NA 217 0 0 NA NA NA 541 117 1168 NA NA NA 1020 525 2008 NA NA NA
1689195600.0 511.0 87 0 NA NA NA NA 172 0 NA NA NA NA 6173 153 NA NA NA NA 8436 852 NA NA NA NA
1689195600.0 534.0 237 0 NA NA NA NA 335 0 NA NA NA NA 1811 151 NA NA NA NA 2908 723 NA NA NA NA
