Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680555600.0 1.0 86 112 0 NA NA NA NA NA NA 284 261 0 NA NA NA NA NA NA 1331 350 0 NA NA NA NA NA NA 2349 902 0 NA NA NA NA NA NA
1680555600.0 10.0 NA 143 0 NA NA NA NA NA NA NA 314 0 NA NA NA NA NA NA NA 1421 0 NA NA NA NA NA NA NA 1733 0 NA NA NA NA NA NA
1680555600.0 1000.0 NA 278 153 0 76 NA NA NA NA NA 539 342 0 188 NA NA NA NA NA 2455 749 318 245 NA NA NA NA NA 2683 1041 481 256 NA NA NA NA
1680555600.0 10001.0 NA 210 0 NA NA NA NA NA NA NA 383 0 NA NA NA NA NA NA NA 1430 0 NA NA NA NA NA NA NA 1180 0 NA NA NA NA NA NA
1680555600.0 10002.0 NA 214 0 NA NA NA NA NA NA NA 390 0 NA NA NA NA NA NA NA 1421 0 NA NA NA NA NA NA NA 1522 0 NA NA NA NA NA NA
1680555600.0 10003.0 NA 216 0 NA NA NA NA NA NA NA 385 0 NA NA NA NA NA NA NA 1427 0 NA NA NA NA NA NA NA 1114 0 NA NA NA NA NA NA
1680555600.0 10004.0 NA 217 0 NA NA NA NA NA NA NA 397 0 NA NA NA NA NA NA NA 1425 0 NA NA NA NA NA NA NA 1140 0 NA NA NA NA NA NA
1680555600.0 10005.0 NA 212 0 NA NA NA NA NA NA NA 378 0 NA NA NA NA NA NA NA 1430 0 NA NA NA NA NA NA NA 1422 0 NA NA NA NA NA NA
1680555600.0 10006.0 NA 213 0 NA NA NA NA NA NA NA 381 0 NA NA NA NA NA NA NA 1420 0 NA NA NA NA NA NA NA 1126 0 NA NA NA NA NA NA
1680555600.0 10007.0 NA 219 0 NA NA NA NA NA NA NA 387 0 NA NA NA NA NA NA NA 1434 0 NA NA NA NA NA NA NA 943 0 NA NA NA NA NA NA
1680555600.0 10008.0 NA 211 0 NA NA NA NA NA NA NA 384 0 NA NA NA NA NA NA NA 1432 0 NA NA NA NA NA NA NA 1227 0 NA NA NA NA NA NA
1680555600.0 10009.0 NA 217 0 NA NA NA NA NA NA NA 381 0 NA NA NA NA NA NA NA 1435 0 NA NA NA NA NA NA NA 1048 0 NA NA NA NA NA NA
1680555600.0 1001.0 NA 258 125 0 0 0 0 0 0 NA 478 281 0 0 0 0 0 0 NA 2163 423 92 76 101 249 126 251 NA 4055 1833 221 267 193 297 241 300
1680555600.0 1001.2 NA 522 168 0 0 0 0 NA NA NA 932 367 0 0 0 0 NA NA NA 9873 790 103 123 122 146 NA NA NA 5579 851 147 247 168 212 NA NA
1680555600.0 1001.3 NA 507 162 0 NA NA NA NA NA NA 925 362 0 NA NA NA NA NA NA 7755 833 230 NA NA NA NA NA NA 4088 736 310 NA NA NA NA NA
1680555600.0 1002.0 NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1680555600.0 1002.3 NA 499 162 0 NA NA NA NA NA NA 896 360 0 NA NA NA NA NA NA 6286 669 248 NA NA NA NA NA NA 3207 712 509 NA NA NA NA NA
1680555600.0 1002.4 NA 505 0 NA NA NA NA NA NA NA 928 0 NA NA NA NA NA NA NA 9444 423 NA NA NA NA NA NA NA 3891 500 NA NA NA NA NA NA
1680555600.0 10023.0 NA 217 0 NA NA NA NA NA NA NA 401 0 NA NA NA NA NA NA NA 1427 0 NA NA NA NA NA NA NA 1191 0 NA NA NA NA NA NA
1680555600.0 10024.0 NA 230 0 NA NA NA NA NA NA NA 396 0 NA NA NA NA NA NA NA 1465 0 NA NA NA NA NA NA NA 1201 0 NA NA NA NA NA NA
1680555600.0 10024.1 NA 227 236 0 NA NA NA NA NA NA 402 522 0 NA NA NA NA NA NA 1517 716 390 NA NA NA NA NA NA 1026 1050 480 NA NA NA NA NA
1680555600.0 10024.2 NA 216 0 NA NA NA NA NA NA NA 398 0 NA NA NA NA NA NA NA 1459 0 NA NA NA NA NA NA NA 1051 0 NA NA NA NA NA NA
1680555600.0 10024.3 NA 224 219 0 NA NA NA NA NA NA 411 495 0 NA NA NA NA NA NA 1526 719 352 NA NA NA NA NA NA 1420 1175 434 NA NA NA NA NA
1680555600.0 10024.4 NA 226 0 NA NA NA NA NA NA NA 391 0 NA NA NA NA NA NA NA 1474 0 NA NA NA NA NA NA NA 1122 0 NA NA NA NA NA NA
1680555600.0 10024.5 NA 229 96 0 NA NA NA NA NA NA 398 317 0 NA NA NA NA NA NA 1529 476 194 NA NA NA NA NA NA 1273 991 298 NA NA NA NA NA
1680555600.0 10025.0 NA 219 0 NA NA NA NA NA NA NA 390 0 NA NA NA NA NA NA NA 1439 0 NA NA NA NA NA NA NA 1043 0 NA NA NA NA NA NA
1680555600.0 10026.0 NA 226 0 NA NA NA NA NA NA NA 408 0 NA NA NA NA NA NA NA 1471 0 NA NA NA NA NA NA NA 1144 0 NA NA NA NA NA NA
1680555600.0 1003.0 NA 308 0 NA NA NA NA NA NA NA 651 0 NA NA NA NA NA NA NA 2641 290 NA NA NA NA NA NA NA 2645 380 NA NA NA NA NA NA
1680555600.0 1004.0 NA 201 98 0 0 0 0 NA NA NA 396 227 0 0 0 0 NA NA NA 846 253 79 97 252 257 NA NA NA 2009 540 412 177 301 307 NA NA
1680555600.0 10042.0 NA 216 0 NA NA NA NA NA NA NA 393 0 NA NA NA NA NA NA NA 1463 0 NA NA NA NA NA NA NA 1653 0 NA NA NA NA NA NA
1680555600.0 1005.0 NA 149 97 0 NA NA NA NA NA NA 392 280 0 NA NA NA NA NA NA 522 231 103 NA NA NA NA NA NA 696 339 162 NA NA NA NA NA
1680555600.0 10059.0 NA 223 0 NA NA NA NA NA NA NA 395 0 NA NA NA NA NA NA NA 1497 0 NA NA NA NA NA NA NA 1299 0 NA NA NA NA NA NA
1680555600.0 10071.0 NA 226 0 NA NA NA NA NA NA NA 399 0 NA NA NA NA NA NA NA 1467 0 NA NA NA NA NA NA NA 1235 0 NA NA NA NA NA NA
1680555600.0 101.0 108 NA NA NA NA NA NA NA NA 318 NA NA NA NA NA NA NA NA 791 NA NA NA NA NA NA NA NA 826 NA NA NA NA NA NA NA NA
1680555600.0 1010.0 NA 35 51 0 NA NA NA NA NA NA 165 182 0 NA NA NA NA NA NA 140 181 178 NA NA NA NA NA NA 360 276 293 NA NA NA NA NA
1680555600.0 102.0 102 NA NA NA NA NA NA NA NA 320 NA NA NA NA NA NA NA NA 708 NA NA NA NA NA NA NA NA 732 NA NA NA NA NA NA NA NA
1680555600.0 1020.0 NA 45 24 0 37 NA NA NA NA NA 177 165 0 176 NA NA NA NA NA 171 134 71 168 NA NA NA NA NA 351 258 144 328 NA NA NA NA
1680555600.0 10224.0 NA 401 0 NA NA NA NA NA NA NA 644 0 NA NA NA NA NA NA NA 3022 0 NA NA NA NA NA NA NA 2759 0 NA NA NA NA NA NA
1680555600.0 10224.15 NA 395 0 NA NA NA NA NA NA NA 638 0 NA NA NA NA NA NA NA 2957 0 NA NA NA NA NA NA NA 2483 0 NA NA NA NA NA NA
1680555600.0 10225.0 NA 387 0 NA NA NA NA NA NA NA 652 0 NA NA NA NA NA NA NA 2885 0 NA NA NA NA NA NA NA 2546 0 NA NA NA NA NA NA
1680555600.0 103.0 64 0 0 NA NA NA NA NA NA 223 0 0 NA NA NA NA NA NA 589 132 0 NA NA NA NA NA NA 1027 358 0 NA NA NA NA NA NA
1680555600.0 1030.0 NA 204 50 0 0 NA NA NA NA NA 442 182 0 0 NA NA NA NA NA 5018 171 64 66 NA NA NA NA NA 2344 247 95 98 NA NA NA NA
1680555600.0 1040.0 NA 478 28 0 NA NA NA NA NA NA 852 154 0 NA NA NA NA NA NA 8892 134 106 NA NA NA NA NA NA 4221 229 136 NA NA NA NA NA
1680555600.0 1040.1 NA 65 35 0 NA NA NA NA NA NA 208 155 0 NA NA NA NA NA NA 367 132 110 NA NA NA NA NA NA 645 193 165 NA NA NA NA NA
1680555600.0 1041.0 NA 66 41 0 NA NA NA NA NA NA 206 164 0 NA NA NA NA NA NA 260 152 79 NA NA NA NA NA NA 496 232 123 NA NA NA NA NA
1680555600.0 1042.0 NA 77 40 0 NA NA NA NA NA NA 208 159 0 NA NA NA NA NA NA 407 146 71 NA NA NA NA NA NA 963 198 100 NA NA NA NA NA
1680555600.0 10424.0 NA 182 0 NA NA NA NA NA NA NA 353 0 NA NA NA NA NA NA NA 405 0 NA NA NA NA NA NA NA 1023 0 NA NA NA NA NA NA
1680555600.0 1043.0 NA 50 47 0 NA NA NA NA NA NA 197 177 0 NA NA NA NA NA NA 284 154 63 NA NA NA NA NA NA 360 208 82 NA NA NA NA NA
1680555600.0 1044.0 NA 59 58 0 NA NA NA NA NA NA 197 206 0 NA NA NA NA NA NA 291 205 85 NA NA NA NA NA NA 456 266 149 NA NA NA NA NA
1680555600.0 1045.0 NA 51 49 0 NA NA NA NA NA NA 195 191 0 NA NA NA NA NA NA 284 200 63 NA NA NA NA NA NA 379 251 82 NA NA NA NA NA
1680555600.0 105.0 91 115 38 NA NA NA NA NA NA 297 262 154 NA NA NA NA NA NA 1386 337 142 NA NA NA NA NA NA 1467 442 234 NA NA NA NA NA NA
1680555600.0 1052.0 NA 146 105 0 NA NA NA NA NA NA 372 281 0 NA NA NA NA NA NA 527 228 78 NA NA NA NA NA NA 814 321 140 NA NA NA NA NA
1680555600.0 1052.1 NA 83 0 NA NA NA NA NA NA NA 277 0 NA NA NA NA NA NA NA 217 65 NA NA NA NA NA NA NA 329 83 NA NA NA NA NA NA
1680555600.0 106.0 65 0 0 NA NA NA NA NA NA 222 0 0 NA NA NA NA NA NA 596 132 0 NA NA NA NA NA NA 1265 394 0 NA NA NA NA NA NA
1680555600.0 107.0 94 119 0 NA NA NA NA NA NA 292 265 0 NA NA NA NA NA NA 1700 361 0 NA NA NA NA NA NA 1421 1241 0 NA NA NA NA NA NA
1680555600.0 108.0 88 120 0 NA NA NA NA NA NA 291 265 0 NA NA NA NA NA NA 1907 359 0 NA NA NA NA NA NA 1637 660 0 NA NA NA NA NA NA
1680555600.0 10801.0 NA 209 0 NA NA NA NA NA NA NA 389 0 NA NA NA NA NA NA NA 1407 0 NA NA NA NA NA NA NA 2343 0 NA NA NA NA NA NA
1680555600.0 10802.0 NA 207 0 NA NA NA NA NA NA NA 396 0 NA NA NA NA NA NA NA 1396 0 NA NA NA NA NA NA NA 1238 0 NA NA NA NA NA NA
