Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689152400.0 10006.0 NA 260 526 0 142 144 NA 457 793 0 203 219 NA 1821 1693 437 327 421 NA 1289 2150 941 719 916
1689152400.0 10009.0 NA 281 534 0 175 151 NA 461 803 0 280 227 NA 1871 1725 451 418 431 NA 1350 2151 1258 783 711
1689152400.0 1001.3 NA 598 217 0 NA NA NA 888 333 0 NA NA NA 8140 995 246 NA NA NA 4600 1177 581 NA NA
1689152400.0 1002.3 NA 542 218 0 NA NA NA 882 333 0 NA NA NA 6634 837 251 NA NA NA 3375 1173 643 NA NA
1689152400.0 10224.15 NA 459 768 0 183 NA NA 641 1151 0 268 NA NA 3709 3229 485 539 NA NA 3343 3745 1110 903 NA
1689152400.0 103.0 111 0 0 NA NA NA 193 0 0 NA NA NA 534 123 1062 NA NA NA 1495 398 2015 NA NA NA
1689152400.0 106.0 113 0 0 NA NA NA 194 0 0 NA NA NA 536 129 1070 NA NA NA 1251 688 2283 NA NA NA
1689152400.0 107.0 154 170 355 NA NA NA 264 235 485 NA NA NA 1705 349 1379 NA NA NA 1363 628 1847 NA NA NA
1689152400.0 108.0 157 170 363 NA NA NA 264 238 504 NA NA NA 1900 356 1415 NA NA NA 1430 805 2244 NA NA NA
1689152400.0 10801.0 NA 271 534 0 145 156 NA 440 865 0 212 237 NA 1783 1561 427 337 455 NA 1315 3033 704 584 690
1689152400.0 10802.0 NA 250 530 0 146 157 NA 439 862 0 205 230 NA 1751 1730 438 341 465 NA 1242 3057 740 764 955
1689152400.0 10805.31 NA 248 523 NA NA NA NA 450 798 NA NA NA NA 1812 1625 NA NA NA NA 1278 6820 NA NA NA
1689152400.0 109.0 129 168 366 NA NA NA 267 245 503 NA NA NA 2223 366 1445 NA NA NA 2491 754 1881 NA NA NA
1689152400.0 11.0 NA 183 367 0 122 NA NA 255 498 0 176 NA NA 1189 1687 455 279 NA NA 914 3017 673 630 NA
1689152400.0 110.0 124 164 353 NA NA NA 196 230 475 NA NA NA 604 331 1293 NA NA NA 1577 783 1727 NA NA NA
1689152400.0 111.0 156 164 353 NA NA NA 255 238 491 NA NA NA 1160 307 1346 NA NA NA 1561 1308 2836 NA NA NA
1689152400.0 112.0 125 168 356 NA NA NA 265 232 462 NA NA NA 1490 339 1299 NA NA NA 1966 509 1632 NA NA NA
1689152400.0 11224.6 NA 244 509 0 NA NA NA 359 757 0 NA NA NA 649 1784 465 NA NA NA 779 3216 757 NA NA
1689152400.0 113.0 159 169 341 NA NA NA 273 235 458 NA NA NA 1574 350 1359 NA NA NA 1372 443 2671 NA NA NA
1689152400.0 114.0 128 168 354 NA NA NA 267 241 501 NA NA NA 1664 356 1383 NA NA NA 1252 769 2920 NA NA NA
1689152400.0 115.0 158 170 359 NA NA NA 265 235 502 NA NA NA 1894 359 1413 NA NA NA 1185 991 2821 NA NA NA
1689152400.0 116.0 165 172 360 NA NA NA 270 235 491 NA NA NA 1743 330 1359 NA NA NA 1068 482 2194 NA NA NA
1689152400.0 11634.7 NA 412 655 0 NA NA NA 541 928 0 NA NA NA 1233 2625 600 NA NA NA 1800 3411 1077 NA NA
1689152400.0 117.0 147 170 359 NA NA NA 265 239 481 NA NA NA 2071 352 1448 NA NA NA 1433 646 2846 NA NA NA
1689152400.0 11723.17 NA 416 662 0 NA NA NA 563 929 0 NA NA NA 1269 2913 602 NA NA NA 1396 3273 823 NA NA
1689152400.0 118.0 164 171 341 NA NA NA 274 238 500 NA NA NA 2533 376 1467 NA NA NA 1587 1046 2519 NA NA NA
1689152400.0 11834.24 NA 335 606 0 NA NA NA 443 871 0 NA NA NA 788 2391 575 NA NA NA 1397 3210 849 NA NA
1689152400.0 119.0 156 165 354 NA NA NA 260 235 483 NA NA NA 1197 326 1353 NA NA NA 1005 516 2811 NA NA NA
1689152400.0 12.0 NA 198 388 0 NA NA NA 274 527 0 NA NA NA 1364 2739 436 NA NA NA 925 2444 683 NA NA
1689152400.0 120.0 119 162 347 NA NA NA 204 233 469 NA NA NA 516 307 1254 NA NA NA 1164 1233 2373 NA NA NA
1689152400.0 12034.0 NA 407 647 0 NA NA NA 551 888 0 NA NA NA 1233 2568 592 NA NA NA 1760 3314 852 NA NA
1689152400.0 121.0 162 174 326 NA NA NA 273 246 504 NA NA NA 2545 344 1477 NA NA NA 1232 423 2578 NA NA NA
1689152400.0 122.0 84 0 0 NA NA NA 193 0 0 NA NA NA 543 130 1080 NA NA NA 1685 822 2155 NA NA NA
1689152400.0 125.0 161 164 356 NA NA NA 273 239 483 NA NA NA 1680 343 1326 NA NA NA 1826 1766 2400 NA NA NA
1689152400.0 126.0 96 160 323 NA NA NA 225 229 477 NA NA NA 1031 346 1320 NA NA NA 1119 1238 2497 NA NA NA
1689152400.0 127.0 119 135 337 NA NA NA 207 231 496 NA NA NA 781 332 1319 NA NA NA 1138 772 2728 NA NA NA
1689152400.0 128.0 115 157 342 NA NA NA 193 229 471 NA NA NA 509 308 1232 NA NA NA 1226 1073 2465 NA NA NA
1689152400.0 129.0 82 157 343 NA NA NA 206 235 458 NA NA NA 500 307 1229 NA NA NA 916 758 2343 NA NA NA
1689152400.0 13.0 NA 175 365 0 NA NA NA 244 507 0 NA NA NA 307 1870 392 NA NA NA 663 3392 676 NA NA
1689152400.0 130.0 123 165 341 NA NA NA 197 228 471 NA NA NA 581 326 1292 NA NA NA 1313 486 2793 NA NA NA
1689152400.0 1301.0 142 203 265 NA NA NA 226 387 432 NA NA NA 1222 879 905 NA NA NA 1761 761 1533 NA NA NA
1689152400.0 1303.0 153 213 322 NA NA NA 227 394 435 NA NA NA 4399 670 1315 NA NA NA 2899 990 1450 NA NA NA
1689152400.0 131.0 128 163 350 NA NA NA 210 237 465 NA NA NA 856 347 1281 NA NA NA 1207 1491 1881 NA NA NA
1689152400.0 1311.0 NA 212 408 0 121 NA NA 398 576 0 181 NA NA 692 1224 394 273 NA NA 766 2110 562 709 NA
1689152400.0 1318.0 NA 209 381 0 143 NA NA 399 534 0 226 NA NA 656 1340 355 335 NA NA 786 2596 632 587 NA
1689152400.0 132.0 155 169 365 NA NA NA 265 239 480 NA NA NA 1965 358 1462 NA NA NA 1774 738 3002 NA NA NA
1689152400.0 1321.0 NA 211 383 0 141 NA NA 394 555 0 218 NA NA 684 1370 361 318 NA NA 1232 2366 634 464 NA
1689152400.0 1325.0 NA 217 410 0 126 139 NA 404 563 0 181 219 NA 699 1513 381 290 353 NA 963 2965 674 663 754
1689152400.0 1325.9 NA 244 404 0 125 NA NA 437 561 0 178 NA NA 1025 1510 384 288 NA NA 879 2276 658 671 NA
1689152400.0 1325.91 NA 243 376 0 125 NA NA 434 551 0 178 NA NA 1066 1493 381 293 NA NA 953 2241 560 779 NA
1689152400.0 1329.0 NA 215 409 0 146 NA NA 399 568 0 219 NA NA 689 1403 372 344 NA NA 1268 2756 585 606 NA
1689152400.0 133.0 154 173 328 NA NA NA 270 249 495 NA NA NA 2615 336 1479 NA NA NA 1315 454 1847 NA NA NA
1689152400.0 1331.0 NA 214 405 0 146 NA NA 403 547 0 223 NA NA 707 1402 374 341 NA NA 1028 2092 620 479 NA
1689152400.0 134.0 NA 369 77 0 NA NA NA 499 132 0 NA NA NA 2637 150 82 NA NA NA 2906 529 342 NA NA
1689152400.0 134.708 NA 91 371 0 NA NA NA 153 588 0 NA NA NA 184 4355 327 NA NA NA 468 4237 469 NA NA
1689152400.0 134.907 NA 194 398 0 NA NA NA 272 596 0 NA NA NA 461 4390 357 NA NA NA 995 3478 573 NA NA
1689152400.0 134.908 NA 197 435 0 NA NA NA 278 599 0 NA NA NA 446 4364 344 NA NA NA 661 3611 545 NA NA
1689152400.0 134.99901 NA 91 398 0 NA NA NA 154 556 0 NA NA NA 188 3793 329 NA NA NA 358 3397 618 NA NA
1689152400.0 135.1 568 0 187 NA NA NA 863 0 261 NA NA NA 945 241 530 NA NA NA 2864 520 737 NA NA NA
1689152400.0 135.11 571 0 195 NA NA NA 891 0 258 NA NA NA 1081 262 612 NA NA NA 1175 722 1144 NA NA NA
1689152400.0 136.76 NA 137 419 0 NA NA NA 227 664 0 NA NA NA 621 13109 339 NA NA NA 624 5320 627 NA NA
1689152400.0 136.782 NA 170 601 0 NA NA NA 236 916 0 NA NA NA 580 11826 381 NA NA NA 588 4883 714 NA NA
1689152400.0 136.791 NA 173 528 0 NA NA NA 244 779 0 NA NA NA 400 2275 329 NA NA NA 883 3451 634 NA NA
1689152400.0 136.803 NA 171 551 0 NA NA NA 247 860 0 NA NA NA 402 2367 318 NA NA NA 806 2605 482 NA NA
