Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1680555600.0 1.0 84 112 185 NA NA NA NA NA NA 258 233 377 NA NA NA NA NA NA 1366 382 911 NA NA NA NA NA NA 1960 785 1469 NA NA NA NA NA NA
1680555600.0 10.0 NA 143 307 0 NA NA NA NA NA NA 283 549 0 NA NA NA NA NA NA 1451 2871 461 NA NA NA NA NA NA 1020 3577 840 NA NA NA NA NA
1680555600.0 1000.0 NA 282 149 0 64 NA NA NA NA NA 541 301 0 166 NA NA NA NA NA 2536 813 356 295 NA NA NA NA NA 2989 2018 759 456 NA NA NA NA
1680555600.0 10001.0 NA 226 474 0 120 123 NA NA NA NA 453 867 0 205 231 NA NA NA NA 3313 2835 738 602 731 NA NA NA NA 1974 3431 1031 970 1025 NA NA NA
1680555600.0 10002.0 NA 241 493 0 120 121 NA NA NA NA 458 870 0 207 230 NA NA NA NA 3451 2829 701 615 687 NA NA NA NA 2005 3471 876 1151 833 NA NA NA
1680555600.0 10003.0 NA 243 496 0 120 123 NA NA NA NA 459 791 0 208 233 NA NA NA NA 3482 2875 719 646 746 NA NA NA NA 1969 3496 975 1318 1064 NA NA NA
1680555600.0 10004.0 NA 247 462 0 121 121 NA NA NA NA 450 776 0 203 230 NA NA NA NA 3242 2792 733 597 708 NA NA NA NA 2174 3387 1016 994 894 NA NA NA
1680555600.0 10005.0 NA 220 463 0 120 121 NA NA NA NA 455 894 0 205 231 NA NA NA NA 3318 2703 725 610 694 NA NA NA NA 1655 3438 919 1356 1132 NA NA NA
1680555600.0 10006.0 NA 239 486 0 83 113 NA NA NA NA 445 798 0 206 223 NA NA NA NA 3405 2756 750 585 650 NA NA NA NA 2164 3320 1094 1151 819 NA NA NA
1680555600.0 10007.0 NA 251 492 0 148 117 NA NA NA NA 460 792 0 283 230 NA NA NA NA 3498 2781 717 788 689 NA NA NA NA 2235 3635 964 1187 979 NA NA NA
1680555600.0 10008.0 NA 247 464 0 148 117 NA NA NA NA 467 842 0 288 231 NA NA NA NA 3753 2799 741 780 682 NA NA NA NA 1978 3336 997 1238 904 NA NA NA
1680555600.0 10009.0 NA 245 496 0 148 118 NA NA NA NA 462 828 0 284 224 NA NA NA NA 3438 2879 733 758 669 NA NA NA NA 1933 3439 1019 1200 828 NA NA NA
