Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1689022800.0 1000.0 NA 380 245 0 106 NA NA 524 311 0 162 NA NA 2320 704 301 258 NA NA 2096 953 367 387 NA
1689022800.0 10006.0 NA 254 537 0 140 145 NA 447 789 0 207 225 NA 1927 1613 407 322 404 NA 935 2384 517 606 773
1689022800.0 10009.0 NA 263 544 0 173 150 NA 456 800 0 280 227 NA 1738 1695 439 475 394 NA 1236 2455 654 810 461
1689022800.0 1001.3 NA 587 219 0 NA NA NA 916 338 0 NA NA NA 7712 997 243 NA NA NA 3805 1019 1169 NA NA
1689022800.0 1002.3 NA 581 217 0 NA NA NA 960 329 0 NA NA NA 6213 792 249 NA NA NA 3853 969 1133 NA NA
1689022800.0 10024.0 NA 284 545 0 177 156 NA 467 802 0 294 231 NA 1903 1895 445 400 423 NA 1996 3800 1007 1047 701
1689022800.0 10224.0 NA 442 775 0 155 NA NA 627 1108 0 229 NA NA 3322 3289 484 439 NA NA 2244 3799 1329 731 NA
1689022800.0 10224.15 NA 445 772 0 185 NA NA 640 1029 0 285 NA NA 3460 3126 468 551 NA NA 2591 4344 942 1249 NA
1689022800.0 103.0 120 0 0 NA NA NA 194 0 0 NA NA NA 530 127 1059 NA NA NA 1337 503 1563 NA NA NA
1689022800.0 106.0 115 0 0 NA NA NA 195 0 0 NA NA NA 537 126 1062 NA NA NA 1311 355 2161 NA NA NA
1689022800.0 107.0 157 167 353 NA NA NA 266 239 499 NA NA NA 1653 333 1345 NA NA NA 1497 989 2364 NA NA NA
